   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.03464             2.02943e-116               1.5311e-37              3.71595e-76              8.77228e-80             2.51967e-100                 0.424244              6.48333e-12               0.00215798              1.38087e-71              1.28739e-93              2.14061e-41             2.50683e-134             1.51239e-118             8.62353e-172              4.90447e-78              2.0292e-173              2.10879e-24              9.84179e-05                 0.351342                 0.222158                        1
       350              0       -5.92418              1.38301e-98              1.20403e-31              7.04311e-65              5.05778e-68              5.40314e-85                 0.426523              1.38451e-09               0.00497449               1.1349e-60              4.65935e-79              8.79003e-35             1.99874e-113             3.05825e-100              2.0417e-145              6.74129e-66             9.92662e-147              1.26587e-20              0.000854532                 0.345574                 0.222074                        1
       400              0       -5.80195              3.35623e-85              3.27515e-27              2.00641e-56              3.38899e-59              1.74704e-73                 0.427858               7.6263e-08               0.00887621              1.75754e-52              3.99841e-68              8.24463e-30              9.73433e-98              1.71072e-86             1.29156e-125              9.02407e-57             1.09136e-126              8.73516e-18               0.00446435                 0.337129                 0.221673                        1
       450              0       -5.66881              8.76991e-75              9.39657e-24              7.50887e-50              2.50207e-52              1.58649e-64                   0.4239              1.70173e-06                0.0134471              4.13088e-46               1.3004e-59              6.16318e-26              1.56881e-85              8.63779e-76             3.34768e-110              1.16924e-49             4.37159e-111                1.416e-15                0.0164601                 0.325852                  0.22034                        1
       500              0       -5.52118              1.91032e-66              5.53723e-21              1.35912e-44               7.8364e-47              2.33516e-57                 0.407191              2.02284e-05                0.0183542              5.14793e-41              8.44258e-53              7.72655e-23              9.20273e-76              3.18382e-67               7.3033e-98              5.78681e-44              1.35548e-98              8.24032e-14                0.0468661                 0.310608                  0.21696                        1
       550              0       -5.34674               1.2769e-59              1.02047e-18              2.73161e-40              2.45097e-42              1.69429e-51                 0.368708              0.000152795                0.0235056              7.53033e-37              3.14062e-47              2.58801e-20              9.05176e-68              3.23158e-60              9.19599e-88              2.60216e-39              2.28004e-88              2.24175e-12                 0.108284                 0.289227                 0.210123                        1
       600              0       -5.11984              6.24733e-54              7.75295e-17              1.06251e-36              1.35402e-38               1.2672e-46                 0.303515              0.000826276                0.0290923              2.19573e-33               1.3473e-42               3.1332e-18              4.13764e-61              2.18165e-54               2.4155e-79              1.87983e-35              7.63182e-80              3.38351e-11                 0.208096                  0.25951                 0.198961                        1
       650              0       -4.79596              4.08558e-49              2.93292e-15              1.17372e-33               1.9661e-35              1.62461e-42                 0.219191               0.00347112                0.0354342              1.84673e-30              1.07957e-38              1.68187e-16              1.78155e-55              1.80052e-49              3.22464e-72              3.22271e-32              1.25142e-72              3.19032e-10                 0.336676                 0.220845                 0.184384                        1
       700              0       -4.31214              5.49238e-45              6.34026e-14              4.78388e-31               1.0022e-32              5.14915e-39                 0.136827                 0.011863                0.0419775              5.86582e-28               2.2872e-35               4.6581e-15              1.19741e-50              2.81487e-45              4.13554e-66              1.74273e-29              1.91454e-66              2.06237e-09                 0.465117                 0.175032                 0.169184                        1
       750              0       -3.60823              2.08145e-41              8.74199e-13               8.4612e-29              2.22317e-30              5.32523e-36                0.0756384                0.0331233                0.0451828              8.59703e-26               1.6682e-32              7.57235e-14              1.82009e-46               1.1599e-41              8.13075e-61              3.72897e-27              4.38554e-61                9.898e-09                 0.564313                  0.12594                 0.155803                        1
