   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0      -0.301767              6.0883e-116              1.80058e-37              1.71411e-76              3.13345e-79             2.96315e-100                 0.030053              2.99066e-12              0.000153061              4.93247e-71              1.51398e-93              9.86813e-42             7.52049e-134             1.77858e-118             2.58706e-171              2.26094e-78             6.08759e-173              2.95278e-24              4.53702e-05                0.0249043                 0.944844                        1
       350              0      -0.247346              4.14904e-98              1.41431e-31              3.25659e-65              1.80682e-67               6.3468e-85                0.0300754               6.4017e-10              0.000354506              4.05428e-60               5.4731e-79              4.04283e-35             5.99622e-113             3.59237e-100              6.1251e-145              3.10055e-66             2.97799e-146              1.77065e-20              0.000393028                 0.024497                  0.94468                        1
       400              0      -0.190839              1.00687e-84              3.82639e-27              9.37614e-57              1.21126e-58              2.04109e-73                0.0295235              3.56384e-08              0.000646121              6.28165e-52              4.67137e-68              3.75116e-30               2.9203e-97              1.99865e-86             3.87468e-125              4.10579e-57             3.27409e-126              1.21584e-17                0.0020312                0.0238931                 0.943906                        1
       450              0      -0.128845              2.63097e-74              1.07851e-23              3.62551e-50              8.95802e-52              1.82092e-64                0.0272465              8.21645e-07               0.00104495              1.47896e-45              1.49255e-59              2.70638e-26              4.70643e-85              9.91416e-76              1.0043e-109               5.1344e-50             1.31148e-110              1.93958e-15                 0.007228                0.0230291                 0.941451                        1
       500              0     -0.0566936              5.73097e-66              6.07803e-21              7.07528e-45              2.81915e-46              2.56323e-57                0.0218935              1.05305e-05               0.00165802              1.85197e-40              9.26714e-53              3.10317e-23              2.76082e-75              3.49478e-67              2.19099e-97              2.32412e-44              4.06643e-98              1.08466e-13                0.0188226                 0.021647                 0.935968                        1
       550              0      0.0264236              3.83071e-59              1.02557e-18              1.61458e-40              8.91955e-42              1.70276e-51                0.0139309               9.0313e-05               0.00273736              2.74043e-36              3.15632e-47              8.71314e-21              2.71553e-67              3.24773e-60               2.7588e-87              8.76076e-40              6.84011e-88              2.73298e-12                0.0364563                0.0191853                   0.9276                        1
       600              0       0.113188               1.8742e-53              6.83947e-17              7.16803e-37              5.04062e-38               1.1179e-46               0.00680831              0.000557434               0.00441361              8.17405e-33              1.18856e-42               8.1279e-19              1.24129e-60               1.9246e-54              7.24651e-79               4.8765e-36              2.28954e-79              3.70391e-11                0.0539826                0.0151388                 0.919099                        1
       650              0       0.198581              1.22567e-48              2.25385e-15              8.26107e-34              7.57526e-35              1.24846e-42               0.00283112                0.0024431               0.00585122              7.11533e-30              8.29614e-39              3.31072e-17              5.34466e-55              1.38364e-49              9.67391e-72              6.34381e-33              3.75426e-72              3.14869e-10                0.0662737                0.0101992                 0.912402                        1
       700              0       0.287609              1.64771e-44              4.36704e-14              2.99654e-31              4.01834e-32              3.54662e-39               0.00114058               0.00743079               0.00549003               2.3519e-27              1.57537e-35              7.36626e-16              3.59222e-50              1.93882e-45              1.24066e-65              2.75593e-30              5.74362e-66              1.89853e-09                 0.073553               0.00577929                 0.906606                        1
       750              0       0.381136              6.24435e-41               5.6124e-13              3.86408e-29               9.2604e-30              3.41883e-36              0.000475919                0.0151268               0.00314109              3.58101e-25              1.07099e-32              1.04037e-14              5.46026e-46              7.44663e-42              2.43923e-60              5.12324e-28              1.31566e-60              8.82312e-09                0.0775311               0.00263397                 0.901091                        1
