   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -4.16736             3.04415e-116              1.93938e-37              3.97482e-76              1.45364e-79             3.19156e-100                 0.323579              6.93499e-12               0.00164608              2.28822e-71              1.63068e-93              2.28963e-41             3.76024e-134             1.91568e-118             1.29353e-171               5.2459e-78             3.04379e-173              2.95083e-24              0.000105269                 0.267987                 0.406683                        1
       350              0       -4.07896              2.07452e-98              1.52495e-31              7.53491e-65              8.38103e-68              6.84329e-85                 0.325194              1.48119e-09               0.00379564               1.8806e-60              5.90124e-79              9.40017e-35             2.99811e-113             3.87339e-100             3.06255e-145              7.20922e-66             1.48899e-146              1.77115e-20              0.000913847                 0.263578                 0.406519                        1
       400              0       -3.98222              5.03434e-85              4.14625e-27              2.14798e-56               5.6154e-59              2.21171e-73                 0.325631              8.16437e-08               0.00678194              2.91216e-52              5.06188e-68              8.80906e-30              1.46015e-97              2.16573e-86             1.93734e-125              9.64187e-57             1.63705e-126              1.22156e-17               0.00476998                 0.257082                 0.405735                        1
       450              0       -3.87348              1.31549e-74              1.18784e-23              8.05562e-50              4.14501e-52              2.00551e-64                  0.32073              1.82563e-06                0.0103178              6.84334e-46              1.64385e-59              6.56581e-26              2.35322e-85              1.09192e-75             5.02151e-110              1.24563e-49             6.55738e-111              1.97691e-15                0.0175355                 0.248277                 0.403138                        1
       500              0       -3.74287              2.86549e-66              6.97341e-21              1.46555e-44              1.29766e-46              2.94083e-57                 0.303482              2.18125e-05                0.0142277              8.52467e-41              1.06323e-52              8.16957e-23              1.38041e-75               4.0096e-67               1.0955e-97               6.1186e-44              2.03322e-98              1.14564e-13                0.0495533                 0.236091                 0.396624                        1
       550              0       -3.57162              1.91535e-59              1.27495e-18              2.97619e-40              4.05672e-42              2.11679e-51                 0.266178              0.000166476                0.0186021              1.24638e-36               3.9238e-47              2.69313e-20              1.35776e-67              4.03744e-60               1.3794e-87              2.70784e-39              3.42006e-88              3.09047e-12                 0.112682                 0.218615                 0.383757                        1
       600              0       -3.33277              9.37099e-54              9.54979e-17              1.17801e-36              2.24217e-38              1.56089e-46                 0.207021              0.000916101                0.0238409              3.63598e-33              1.65956e-42              3.16921e-18              6.20645e-61              2.68727e-54              3.62326e-79              1.90143e-35              1.14477e-79              4.60093e-11                 0.210488                 0.194019                 0.363715                        1
       650              0       -2.99916              6.12837e-49              3.53884e-15              1.32959e-33              3.26724e-35              1.96024e-42                 0.137654               0.00393209                0.0303138              3.06887e-30               1.3026e-38              1.63238e-16              2.67233e-55              2.17249e-49              4.83695e-72              3.12788e-32              1.87713e-72               4.2646e-10                 0.326769                 0.161875                 0.339456                        1
       700              0       -2.55553              8.23856e-45              7.47603e-14              5.48075e-31              1.67823e-32              6.07154e-39                0.0783704                0.0135911                0.0367319              9.82257e-28              2.69691e-35              4.31763e-15              1.79611e-50              3.31911e-45              6.20331e-66              1.61535e-29              2.87181e-66              2.71479e-09                  0.43112                 0.123915                 0.316272                        1
       750              0       -1.99512              3.12218e-41              1.01117e-12              9.52582e-29              3.75784e-30              6.15961e-36                0.0401169                 0.037291                0.0381789              1.45316e-25              1.92958e-32              6.75412e-14              2.73013e-46              1.34164e-41              1.21961e-60              3.32603e-27              6.57831e-61              1.29014e-08                 0.503336                0.0843101                 0.296767                        1
       800              0        -1.3397              4.22749e-38              9.61247e-12              7.57348e-27              4.28743e-28               2.5481e-33                0.0196298                0.0782719                0.0298435              1.14893e-23              5.87952e-30              7.03438e-13              1.23964e-42              1.85861e-38              5.22069e-56                3.308e-25              3.21799e-56              4.88647e-08                 0.542737                0.0490965                 0.280421                        1
       850              0      -0.722124              2.45171e-35              6.90523e-11              2.94533e-25              2.81421e-26              5.08812e-31                0.0096628                 0.122754                0.0160143              5.43612e-22              8.96235e-28              5.35215e-12              2.08041e-39              1.07689e-35              6.36419e-52              1.84474e-23              4.41168e-52              1.55571e-07                 0.559707                0.0239373                 0.267925                        1
       900              0      -0.296739              7.01277e-33              3.96378e-10              6.31494e-24              1.17045e-24              5.58914e-29               0.00496745                 0.151094               0.00628906              1.68441e-20              7.74246e-26              3.19425e-11              1.52306e-36              3.04546e-33              2.72285e-48              6.47097e-22              2.09436e-48               4.3461e-07                 0.566632                0.0102642                 0.260753                        1
       950              0      -0.042905              1.10595e-30               1.8922e-09              8.82076e-23              3.31352e-23              3.72896e-27               0.00270082                 0.163151                0.0021977              3.65313e-19              4.16565e-24              1.56856e-10              5.54433e-34              4.72932e-31              4.82238e-45              1.55051e-20              4.06925e-45              1.09246e-06                 0.570054               0.00429041                 0.257605                        1
      1000              0        0.12958              1.05132e-28              7.73146e-09              9.09793e-22              6.74466e-22              1.63057e-25               0.00154911                 0.167545              0.000785856              5.83406e-18              1.50058e-22              6.54344e-10               1.1144e-31              4.41769e-29              4.03503e-42              2.69396e-19              3.69911e-42              2.50674e-06                 0.571914               0.00187073                 0.256332                        1
      1050              0       0.271336              6.47519e-27              2.76563e-08              7.42569e-21              1.03292e-20              4.96623e-24              0.000932433                 0.169157              0.000301904              7.15541e-17              3.83458e-21                2.376e-09              1.34631e-29              2.67035e-27              1.77524e-39               3.5568e-18              1.75333e-39              5.31344e-06                  0.57294              0.000868974                 0.255794                        1
      1100              0       0.401869              2.74131e-25              8.82073e-08              4.99495e-20               1.2363e-19               1.1071e-22              0.000585967                 0.169785              0.000125587              6.98243e-16              7.28658e-20              7.65765e-09              1.04787e-27              1.10865e-25              4.48264e-37              3.70644e-17              4.73521e-37              1.05133e-05                 0.573517              0.000430366                 0.255546                        1
      1150              0        0.52836              8.37649e-24              2.54629e-07              2.84785e-19              1.19386e-18              1.88179e-21              0.000382652                 0.170046              5.63121e-05              5.58386e-15              1.07039e-18              2.22569e-08              5.56474e-26              3.32064e-24               6.9842e-35              3.14496e-16              7.84078e-35              1.95914e-05                 0.573849              0.000226107                  0.25542                        1
