   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.67939             1.52208e-117              2.00168e-38              8.46755e-77               3.4624e-80             3.29409e-101                 0.293763              1.47736e-12               0.00149404              5.45029e-72              1.68307e-94               4.8782e-42             1.88012e-135             1.97722e-119             6.46765e-173              1.11767e-78              1.5219e-174              1.45087e-24              2.24283e-05                 0.243264                 0.461456                        1
       350              0       -3.59661              1.03726e-99              1.57443e-32              1.60471e-65              1.99659e-68              7.06534e-86                 0.295601              3.15449e-10                0.0034431               4.4801e-61              6.09273e-80              2.00402e-35             1.49905e-114             3.99907e-101             1.53128e-146              1.53693e-66             7.44496e-148              8.71254e-21              0.000194823                 0.239345                 0.461416                        1
       400              0       -3.50828              2.51717e-86              4.28716e-28              4.56896e-57              1.33876e-59              2.28687e-74                 0.297762              1.73665e-08               0.00613707              6.94282e-53               5.2339e-69              1.88359e-30              7.30075e-99              2.23933e-87             9.68671e-127              2.06166e-57             8.18523e-128              6.02254e-18               0.00101994                 0.233855                 0.461226                        1
       450              0       -3.41438              6.57743e-76              1.23426e-24              1.70729e-50              9.90694e-53              2.08388e-65                 0.299106              3.86922e-07               0.00926905              1.63562e-46               1.7081e-60              1.41781e-26              1.17661e-86              1.13459e-76             2.51076e-111              2.68978e-50             3.27869e-112              9.81927e-16               0.00378657                  0.22725                 0.460588                        1
       500              0       -3.31344              1.43274e-67              7.33847e-22              3.07968e-45              3.12126e-47              3.09478e-58                 0.297759              4.58363e-06                0.0125653              2.05043e-41              1.11889e-53              1.80946e-23              6.90204e-77              4.21951e-68              5.47748e-99               1.3552e-44              1.01661e-99              5.79973e-14                0.0109755                 0.219768                 0.458928                        1
       550              0       -3.20152              9.57677e-61              1.37865e-19              6.14798e-41              9.88135e-43              2.28897e-52                 0.291145              3.43892e-05                0.0158758              3.03593e-37              4.24296e-48              6.29811e-21              6.78882e-69              4.36584e-61              6.89699e-89              6.33253e-40              1.71003e-89              1.62801e-12                0.0263517                  0.21122                 0.455373                        1
       600              0       -3.07182              4.68549e-55              1.08541e-17              2.36196e-37              5.56972e-39              1.77408e-47                 0.276379              0.000183682                 0.019169              9.03207e-34              1.88622e-43              8.18806e-19              3.10323e-62               3.0543e-55              1.81163e-80               4.9126e-36              5.72386e-81              2.59801e-11                0.0543823                 0.201015                 0.448871                        1
       650              0       -2.91443              3.06419e-50              4.34925e-16              2.55992e-34              8.30357e-36              2.40914e-43                 0.251243              0.000757062                0.0224743              7.79942e-31               1.6009e-39              4.93128e-17              1.33616e-56                 2.67e-50              2.41848e-73              9.44904e-33              9.38566e-74              2.66407e-10                0.0987139                 0.188302                  0.43851                        1
       700              0         -2.716              4.11928e-46               1.0181e-14              1.02652e-31              4.34489e-33              8.26832e-40                 0.215633               0.00254555                0.0257708              2.54303e-28               3.6727e-36              1.60144e-15              8.98055e-52              4.52002e-46              3.10165e-67              5.99147e-30               1.4359e-67              1.91431e-09                 0.159906                 0.172165                 0.423979                        1
       750              0       -2.45966              1.56109e-42              1.54011e-13              1.84885e-29              9.82719e-31              9.38169e-37                 0.172715               0.00723775                0.0287643              3.80019e-26              2.93894e-33              3.13368e-14              1.36507e-47              2.04345e-42              6.09807e-62              1.54317e-27              3.28915e-62              1.02775e-08                 0.233531                 0.151843                 0.405909                        1
