   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -1.60731             2.02943e-116               1.1722e-37              2.17819e-76              1.59315e-79             1.92903e-100                 0.145747              3.80036e-12              0.000741483              2.50784e-71              9.85613e-94              1.25467e-41             2.50683e-134             1.15787e-118             8.62353e-172              2.87464e-78              2.0292e-173              2.93207e-24              5.76854e-05                 0.120711                 0.732742                        1
       350              0       -1.54329              1.38301e-98              9.21685e-32              4.13001e-65              9.18627e-68              4.13611e-85                 0.146462              8.11866e-10                0.0017105              2.06129e-60              3.56673e-79              5.15089e-35             1.99874e-113             2.34109e-100              2.0417e-145              3.95034e-66             9.92662e-147              1.76001e-20              0.000500749                 0.118746                  0.73258                        1
       400              0       -1.47568              3.35623e-85              2.50578e-27              1.17851e-56              6.15761e-59              1.33665e-73                 0.146605              4.47948e-08               0.00306235              3.19335e-52              3.05914e-68              4.82609e-30              9.73433e-98              1.30886e-86             1.29156e-125              5.28234e-57             1.09136e-126               1.2143e-17               0.00261326                 0.115913                 0.731806                        1
       450              0       -1.40041              8.76991e-75              7.17659e-24              4.43383e-50              4.55187e-52              1.21167e-64                 0.144231              1.00483e-06               0.00468853              7.51506e-46              9.93171e-60              3.59503e-26              1.56881e-85              6.59707e-76             3.34768e-110              6.82028e-50             4.37159e-111              1.96745e-15               0.00960131                 0.112233                 0.729246                        1
       500              0       -1.30952              1.91032e-66              4.21022e-21              8.12865e-45              1.43036e-46              1.77554e-57                 0.136097              1.20982e-05               0.00656537               9.3964e-41               6.4193e-53              4.46695e-23              9.20273e-76              2.42082e-67               7.3033e-98              3.34552e-44              1.35548e-98              1.14363e-13                0.0270947                 0.107399                 0.722832                        1
       550              0       -1.19164               1.2769e-59              7.68739e-19              1.67529e-40              4.50606e-42              1.27634e-51                 0.118739              9.37085e-05               0.00884117              1.38443e-36              2.36588e-47              1.46866e-20              9.05176e-68               2.4344e-60              9.19599e-88              1.47669e-39              2.28004e-88              3.10473e-12                0.0614496                 0.100662                 0.710215                        1
       600              0       -1.03692              6.24733e-54              5.74703e-17              6.77841e-37              2.52278e-38              9.39339e-47                0.0916399              0.000527135                0.0118405              4.09103e-33              9.98716e-43              1.72163e-18              4.13764e-61              1.61719e-54               2.4155e-79              1.03293e-35              7.63182e-80              4.67301e-11                 0.114345                0.0909711                 0.690677                        1
       650              0      -0.845746              4.08558e-49              2.12598e-15              7.82902e-34              3.73973e-35              1.17763e-42                0.0605145               0.00231533                0.0157656              3.51267e-30              7.82547e-39              8.83715e-17              1.78155e-55              1.30514e-49              3.22464e-72              1.69332e-32              1.25142e-72              4.39874e-10                 0.176901                0.0774014                 0.667102                        1
       700              0      -0.627954              5.49238e-45              4.49192e-14               3.2711e-31              1.95572e-32              3.64805e-39                0.0344724               0.00811165                0.0196265              1.14467e-27              1.62042e-35              2.33808e-15              1.19741e-50              1.99427e-45              4.13554e-66              8.74742e-30              1.91454e-66               2.8513e-09                  0.23346                0.0600733                 0.644256                        1
       750              0      -0.385751              2.08145e-41              6.09487e-13              5.68103e-29              4.44956e-30              3.71272e-36                0.0178714                0.0222397                0.0203688              1.72066e-25              1.16306e-32              3.68077e-14              1.82009e-46              8.08678e-42              8.13075e-61              1.81258e-27              4.38554e-61              1.38117e-08                 0.274302                0.0411023                 0.624116                        1
       800              0      -0.120855              2.81833e-38              5.82797e-12              4.46135e-27              5.14712e-28              1.54489e-33               0.00895197                 0.046108                 0.015534               1.3793e-23              3.56471e-30              3.87866e-13              8.26426e-43              1.12686e-38              3.48046e-56              1.82399e-25              2.14533e-56              5.33501e-08                 0.299258                0.0239204                 0.606228                        1
       850              0       0.125732              1.63448e-35              4.21322e-11               1.7049e-25              3.41621e-26              3.10451e-31                0.0045198                0.0710559                0.0080488              6.59898e-22              5.46836e-28              2.98876e-12              1.38694e-39              6.57061e-36               4.2428e-52              1.03014e-23              2.94112e-52               1.7284e-07                 0.312553                0.0116063                 0.592216                        1
       900              0       0.305563              4.67518e-33              2.42848e-10              3.60775e-24              1.43051e-24              3.42429e-29               0.00236216                0.0863203               0.00307901              2.05867e-20              4.74356e-26               1.7985e-11              1.01537e-36              1.86585e-33              1.81523e-48              3.64343e-22              1.39624e-48              4.88151e-07                 0.319038               0.00495249                 0.584247                        1
       950              0       0.429331              7.37299e-31              1.16137e-09              5.00983e-23              4.06235e-23              2.28872e-27               0.00129356                0.0926628               0.00106339              4.47872e-19              2.55675e-24              8.86345e-11              3.69622e-34              2.90271e-31              3.21492e-45              8.76144e-21              2.71283e-45              1.23307e-06                 0.322119               0.00206542                 0.580794                        1
      1000              0        0.52749               7.0088e-29               4.7485e-09              5.15679e-22               8.2795e-22              1.00146e-25              0.000743936                0.0949663              0.000378711              7.16168e-18              9.21624e-23              3.70244e-10              7.42936e-32              2.71326e-29              2.69002e-42              1.52431e-19              2.46607e-42              2.83492e-06                 0.323603              0.000899955                 0.579406                        1
      1050              0       0.616297               4.3168e-27              1.69902e-08              4.20622e-21              1.26866e-20              3.05092e-24              0.000448236                0.0958176              0.000145302               8.7885e-17              2.35571e-21              1.34507e-09              8.97539e-30              1.64048e-27              1.18349e-39              2.01353e-18              1.16889e-39              6.01383e-06                 0.324345              0.000417977                 0.578819                        1
      1100              0       0.701913              1.82754e-25               5.4194e-08              2.82878e-20              1.51884e-19              6.80194e-23              0.000281795                0.0961537              6.04187e-05               8.5782e-16              4.47683e-20              4.33591e-09              6.98578e-28               6.8115e-26              2.98842e-37              2.09866e-17              3.15681e-37              1.19033e-05                 0.324736              0.000207005                 0.578549                        1
      1150              0       0.786599              5.58433e-24              1.56449e-07              1.61273e-19              1.46689e-18               1.1562e-21              0.000184049                0.0962965              2.70882e-05              6.86088e-15              6.57664e-19              1.26033e-08              3.70982e-26              2.04026e-24              4.65613e-35              1.78088e-16              5.22719e-35              2.21853e-05                  0.32495              0.000108759                 0.578411                        1
      1200              0       0.871225              1.28279e-22              4.13889e-07              7.96381e-19              1.17384e-17              1.55032e-20              0.000124377                0.0963614              1.29963e-05              4.60959e-14              7.71378e-18              3.34727e-08              1.41006e-24               4.5928e-23              4.75472e-33              1.26268e-15              5.64121e-33              3.92333e-05                 0.325069              6.02475e-05                 0.578332                        1
      1250              0        0.95616               2.2923e-21              1.01397e-06              3.46651e-18              7.95993e-17              1.68729e-19              8.66497e-05                0.0963927              6.62306e-06              2.65658e-13              7.42224e-17              8.21254e-08               3.9932e-23              8.04148e-22              3.34785e-31              7.64423e-15              4.17695e-31              6.62512e-05                 0.325133              3.49841e-05                 0.578278                        1
      1300              0        1.04158              3.28018e-20              2.32076e-06              1.34968e-17              4.66201e-16              1.52696e-18              6.20331e-05                0.0964086              3.56109e-06              1.33675e-12              5.99461e-16              1.87871e-07                8.717e-22              1.12739e-20              1.69663e-29              4.02442e-14              2.21617e-29              0.000107403                 0.325161              2.11842e-05                 0.578233                        1
      1350              0        1.12758               3.8525e-19              4.99985e-06              4.75904e-17              2.39688e-15              1.17288e-17              4.55078e-05                0.0964169              2.00837e-06              5.96205e-12              4.14396e-15              4.03875e-07              1.50994e-20              1.29726e-19              6.41909e-28              1.87138e-13              8.74346e-28              0.000167919                 0.325162              1.33167e-05                 0.578187                        1
      1400              0        1.21424              3.79307e-18              1.02047e-05              1.53588e-16              1.09692e-14              7.78242e-17               3.4126e-05                0.0964213              1.18203e-06              2.38767e-11               2.4932e-14              8.21397e-07              2.12755e-19              1.25142e-18              1.87085e-26              7.78925e-13              2.64781e-26               0.00025418                 0.325137              8.65597e-06                 0.578133                        1
      1450              0        1.30164              3.18832e-17              1.98413e-05              4.57832e-16              4.52243e-14              4.52897e-16              2.61024e-05                0.0964235              7.22793e-07              8.68223e-11              1.32445e-13              1.58958e-06               2.4913e-18              1.03069e-17              4.31538e-25              2.93553e-12              6.32554e-25              0.000373763                 0.325085              5.79809e-06                 0.578064                        1
