   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.92042             1.52208e-116              1.26301e-37              3.37137e-76              6.16494e-80             2.07849e-100                 0.465635              5.88213e-12               0.00236843              9.70444e-72              1.06197e-93              1.94215e-41             1.88012e-134             1.24758e-118             6.46765e-172              4.44977e-78              1.5219e-173              1.63002e-24              8.92934e-05                 0.385612                 0.146296                        1
       350              0       -6.79811              1.03726e-98              9.93254e-32              6.38966e-65              3.55455e-68              4.45728e-85                 0.468223              1.25606e-09               0.00545901              7.97597e-61              3.84369e-79              7.97583e-35             1.49905e-113             2.52288e-100             1.53128e-145              6.11686e-66             7.44496e-147              9.78536e-21              0.000775379                 0.379297                 0.146246                        1
       400              0       -6.66199              2.51717e-85               2.7024e-27              1.81983e-56              2.38194e-59              1.44153e-73                 0.470102              6.91711e-08               0.00973616              1.23528e-52              3.29918e-68              7.48424e-30              7.30075e-98              1.41156e-86             9.68671e-126               8.1918e-57             8.18523e-127              6.75444e-18               0.00405261                 0.370102                 0.146006                        1
       450              0       -6.51548              6.57743e-75              7.75899e-24               6.8057e-50              1.75905e-52                 1.31e-64                 0.467112              1.54237e-06                0.0147287              2.90417e-46              1.07377e-59              5.60292e-26              1.17661e-85              7.13244e-76             2.51076e-110              1.06295e-49             3.27869e-111              1.09602e-15                0.0149638                 0.357986                 0.145208                        1
       500              0       -6.35865              1.43274e-66              4.58082e-21              1.22971e-44              5.51299e-47              1.93182e-57                  0.45208              1.83023e-05                0.0200339              3.62163e-41              6.98434e-53              7.05058e-23              6.90204e-76               2.6339e-67              5.47748e-98              5.28054e-44              1.01661e-98              6.39446e-14                 0.042766                 0.341929                 0.143173                        1
       550              0       -6.18391              9.57677e-60                8.476e-19              2.46273e-40              1.72643e-42              1.40727e-51                 0.415965              0.000137755                0.0254745              5.30426e-37              2.60859e-47              2.38059e-20              6.78882e-68              2.68413e-60              6.89699e-88               2.3936e-39              1.71003e-88              1.74875e-12                0.0996052                 0.319811                 0.139006                        1
       600              0       -5.97048              4.68549e-54              6.48668e-17              9.51823e-37               9.5527e-39              1.06023e-46                 0.352548              0.000740201                 0.031129               1.5491e-33              1.12725e-42              2.92441e-18              3.10323e-61              1.82532e-54              1.81163e-79              1.75456e-35              5.72386e-80              2.66294e-11                 0.194229                 0.289313                  0.13204                        1
       650              0       -5.67492              3.06419e-49              2.48152e-15              1.04191e-33              1.38825e-35              1.37457e-42                 0.266263               0.00308132                0.0372304              1.30396e-30              9.13418e-39              1.60534e-16              1.33616e-55              1.52341e-49              2.41848e-72              3.07607e-32              9.38566e-73              2.54127e-10                 0.321357                 0.249499                  0.12257                        1
       700              0       -5.22071              4.11928e-45              5.43921e-14              4.21623e-31              7.06656e-33              4.41737e-39                 0.175671                0.0104554                0.0434754                4.136e-28              1.96215e-35              4.57093e-15              8.98055e-51              2.41483e-45              3.10165e-66              1.71012e-29               1.4359e-66              1.66336e-09                 0.456413                 0.201835                 0.112151                        1
       750              0       -4.51167              1.56109e-41              7.59967e-13              7.49277e-29              1.56209e-30              4.62938e-36                 0.102399                0.0293321                0.0472425              6.04064e-26              1.45022e-32              7.63025e-14              1.36507e-46              1.00834e-41              6.09807e-61              3.75748e-27              3.28915e-61               8.0613e-09                 0.568628                 0.149837                 0.102561                        1
       800              0       -3.50896              2.11375e-38              7.39146e-12              6.44901e-27              1.75971e-28              1.95935e-33                0.0549016                0.0666505                0.0432788              4.71559e-24              4.52102e-30               8.3185e-13               6.1982e-43              1.42917e-38              2.61035e-56              3.91188e-25                1.609e-56              3.08435e-08                 0.641814                0.0988776                0.0944775                        1
       850              0       -2.36111              1.22586e-35              5.37736e-11              2.84765e-25               1.1402e-26               3.9623e-31                0.0284286                 0.118683                0.0299396               2.2025e-22              6.97931e-28              6.49142e-12              1.04021e-39              8.38611e-36               3.1821e-52              2.23742e-23              2.20584e-52              9.81692e-08                 0.678847                0.0561395                0.0879622                        1
       900              0       -1.39411              3.50638e-33              3.10185e-10              6.90219e-24              4.68222e-25              4.37377e-29                0.0149028                 0.165144                0.0150263              6.73825e-21              6.05885e-26               3.9122e-11              7.61531e-37              2.38322e-33              1.36142e-48               7.9254e-22              1.04718e-48              2.72106e-07                  0.69399                0.0274805                0.0834557                        1
       950              0      -0.778256              5.52974e-31              1.48339e-09              1.03627e-22              1.31404e-23              2.92332e-27               0.00816093                  0.19167               0.00606635              1.44872e-19              3.26567e-24              1.92801e-10              2.77216e-34              3.70755e-31              2.41119e-45              1.90582e-20              2.03462e-45              6.79269e-07                 0.700686                0.0123909                0.0810253                        1
      1000              0        -0.4117               5.2566e-29              6.06744e-09              1.10253e-21              2.66297e-22              1.27963e-25               0.00470055                 0.203039               0.00230816              2.30344e-18              1.17761e-22              8.05981e-10              5.57202e-32              3.46689e-29              2.01751e-42              3.31826e-19              1.84956e-42              1.55342e-06                 0.704448               0.00558478                 0.079918                        1
      1050              0      -0.161218               3.2376e-27              2.17193e-08              9.10817e-21              4.06993e-21              3.90012e-24               0.00283735                 0.207484              0.000908422               2.8194e-17               3.0114e-21              2.93075e-09              6.73154e-30               2.0971e-27              8.87619e-40              4.38725e-18              8.76666e-40              3.28836e-06                 0.706711               0.00262945                0.0794263                        1
      1100              0      0.0418844              1.37065e-25              6.93035e-08              6.15592e-20               4.8666e-20              8.69836e-23               0.00178635                 0.209247              0.000381503              2.74858e-16              5.72499e-20              9.45425e-09              5.23934e-28              8.71058e-26              2.24132e-37              4.57603e-17              2.36761e-37              6.50311e-06                 0.708073               0.00130967                 0.079196                        1
      1150              0       0.225799              4.18825e-24              2.00118e-07              3.51667e-19              4.69721e-19              1.47893e-21                0.0011679                 0.209982              0.000171736              2.19696e-15              8.41237e-19              2.74948e-08              2.78237e-26              2.60975e-24               3.4921e-35               3.8851e-16              3.92039e-35              1.21161e-05                 0.708898              0.000689833                0.0790789                        1
      1200              0       0.401853              9.62089e-23               5.2951e-07              1.73806e-18               3.7575e-18               1.9834e-20              0.000789797                 0.210304               8.2537e-05              1.47555e-14              9.86864e-18              7.30483e-08              1.05755e-24              5.87581e-23              3.56604e-33              2.75558e-15              4.23091e-33              2.14227e-05                 0.709406              0.000382597                0.0790131                        1
      1250              0       0.574826              1.71923e-21              1.29739e-06              7.56838e-18              2.54745e-17              2.15891e-19              0.000550505                 0.210453              4.20938e-05              8.50196e-14              9.49685e-17              1.79269e-07               2.9949e-23              1.02892e-21              2.51089e-31              1.66864e-14              3.13271e-31               3.6172e-05                 0.709724              0.000222304                 0.078971                        1
