   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0        -7.3625             2.02943e-116              1.58318e-37                3.973e-76              6.19566e-80             2.60537e-100                 0.484976              6.93181e-12               0.00246687              9.75279e-72              1.33118e-93              2.28871e-41             2.50683e-134             1.56383e-118             8.62353e-172              5.24378e-78              2.0292e-173              1.54005e-24              0.000105227                 0.401634                 0.110818                        1
       350              0       -7.23398              1.38301e-98              1.24499e-31              7.53002e-65              3.57214e-68              5.58696e-85                 0.487596              1.48023e-09               0.00568606              8.01546e-61              4.81786e-79              9.39829e-35             1.99874e-113             3.16229e-100              2.0417e-145              7.20778e-66             9.92662e-147              9.24462e-21              0.000913665                 0.395031                 0.110773                        1
       400              0       -7.09053              3.35623e-85              3.38669e-27              2.14473e-56              2.39338e-59              1.80654e-73                 0.489191              8.15205e-08                0.0101422              1.24121e-52              4.13458e-68              8.81577e-30              9.73433e-98              1.76898e-86             1.29156e-125              9.64921e-57             1.09136e-126              6.37907e-18               0.00477362                 0.385334                 0.110559                        1
       450              0       -6.93669              8.76991e-75               9.7177e-24              8.02187e-50              1.76665e-52              1.64071e-64                 0.484885              1.81799e-06                0.0153473               2.9167e-46              1.34484e-59              6.59163e-26              1.56881e-85              8.93299e-76             3.34768e-110              1.25053e-49             4.37159e-111              1.03397e-15                0.0176044                 0.372313                 0.109848                        1
       500              0       -6.77357              1.91032e-66              5.72809e-21               1.4499e-44              5.53001e-47              2.41565e-57                 0.466303              2.15795e-05                 0.020888              3.63281e-41              8.73359e-53              8.26839e-23              9.20273e-76              3.29357e-67               7.3033e-98              6.19261e-44              1.35548e-98              6.01549e-14                0.0501527                 0.354591                 0.108044                        1
       550              0       -6.59353               1.2769e-59              1.05627e-18              2.90566e-40              1.72752e-42              1.75372e-51                 0.423225               0.00016253                0.0265962              5.30761e-37              3.25079e-47              2.77275e-20              9.05176e-68              3.34493e-60              9.19599e-88               2.7879e-39              2.28004e-88              1.63548e-12                 0.116014                 0.329616                 0.104386                        1
       600              0       -6.37269              6.24733e-54              8.03303e-17              1.12475e-36              9.52207e-39              1.31298e-46                 0.349807               0.00087468                0.0326006              1.54413e-33              1.39598e-42              3.36366e-18              4.13764e-61              2.26046e-54               2.4155e-79               2.0181e-35              7.63182e-80              2.46539e-11                 0.223403                 0.294919                0.0983963                        1
       650              0       -6.05693              4.08558e-49              3.04316e-15              1.23462e-33              1.37771e-35              1.68567e-42                 0.254049               0.00365124                 0.039207              1.29406e-30              1.12015e-38              1.81068e-16              1.78155e-55               1.8682e-49              3.22464e-72              3.46952e-32              1.25142e-72              2.31958e-10                  0.36246                 0.250095                 0.090537                        1
       700              0       -5.54811              5.49238e-45              6.58791e-14              5.00457e-31              6.99043e-33              5.35027e-39                 0.159489                0.0124103                0.0459398              4.09145e-28              2.37653e-35              5.02909e-15              1.19741e-50              2.92481e-45              4.13554e-66              1.88153e-29              1.91454e-66              1.49471e-09                  0.50216                  0.19769                0.0823105                        1
       750              0       -4.73151              2.08145e-41              9.09096e-13              8.83891e-29               1.5434e-30              5.53781e-36                0.0884589                0.0346019                0.0493069              5.96834e-26              1.73479e-32              8.18899e-14              1.82009e-46               1.2062e-41              8.13075e-61              4.03263e-27              4.38554e-61              7.14582e-09                 0.610267                 0.142275                0.0750905                        1
       800              0       -3.58908              2.81833e-38              8.75214e-12              7.45037e-27              1.73849e-28              2.32004e-33                0.0455308                0.0769996                0.0433217              4.65873e-24              5.35329e-30              8.74732e-13              8.26426e-43              1.69226e-38              3.48046e-56              4.11353e-25              2.14533e-56              2.70608e-08                 0.674899                0.0900893                0.0691597                        1
       850              0        -2.3457              1.63448e-35               6.3225e-11              3.17276e-25              1.12738e-26              4.65873e-31                0.0229202                 0.132233                0.0278746              2.17772e-22              8.20601e-28              6.73039e-12              1.38694e-39              9.86008e-36               4.2428e-52              2.31978e-23              2.94112e-52              8.55938e-08                 0.703838                0.0486387                0.0644955                        1
       900              0       -1.37677              4.67518e-33              3.63349e-10              7.39222e-24              4.63923e-25              5.12341e-29                0.0118376                 0.176869                0.0129267              6.67638e-21              7.09731e-26              4.02614e-11              1.01537e-36              2.79169e-33              1.81523e-48              8.15623e-22              1.39624e-48              2.36863e-07                 0.714202                0.0227165                0.0614478                        1
       950              0       -0.79584              7.37299e-31              1.73485e-09               1.0811e-22              1.30476e-23              3.41888e-27               0.00644095                 0.199963               0.00495202              1.43849e-19              3.81925e-24              1.97781e-10              3.69622e-34              4.33605e-31              3.21492e-45              1.95504e-20              2.71283e-45              5.91607e-07                 0.718784               0.00994566                 0.059914                        1
      1000              0      -0.451262               7.0088e-29              7.09051e-09              1.13633e-21              2.64754e-22               1.4954e-25               0.00369845                 0.209264                0.0018389              2.29009e-18              1.37618e-22              8.25524e-10              7.42936e-32              4.05146e-29              2.69002e-42              3.39872e-19              2.46607e-42              1.35363e-06                 0.721529               0.00442169                0.0592461                        1
      1050              0      -0.208033               4.3168e-27              2.53707e-08              9.34138e-21              4.04889e-21               4.5558e-24               0.00222866                 0.212797              0.000716653              2.80482e-17              3.51768e-21              2.99926e-09              8.97539e-30              2.44966e-27              1.18349e-39               4.4898e-18              1.16889e-39                2.866e-06                  0.72323               0.00206986                0.0589553                        1
      1100              0    -0.00456915              1.82754e-25              8.09346e-08              6.30103e-20              4.84289e-20              1.01582e-22               0.00140174                  0.21418              0.000299776              2.73519e-16               6.6858e-20              9.67045e-09              6.98578e-28              1.01725e-25              2.98842e-37              4.68068e-17              3.15681e-37              5.66815e-06                 0.724265                0.0010284                0.0588199                        1
      1150              0       0.183186              5.58433e-24              2.33669e-07              3.59656e-19              4.67504e-19              1.72689e-21              0.000915904                 0.214752              0.000134721              2.18659e-15              9.82276e-19              2.81153e-08              3.70982e-26              3.04729e-24              4.65613e-35              3.97277e-16              5.22719e-35              1.05605e-05                 0.724894              0.000541069                0.0587506                        1
      1200              0       0.364709              1.28279e-22               6.1823e-07              1.77689e-18              3.74006e-18              2.31572e-20              0.000619159                 0.215003              6.46996e-05               1.4687e-14              1.15221e-17              7.46832e-08              1.41006e-24              6.86031e-23              4.75472e-33              2.81725e-15              5.64121e-33               1.8672e-05                 0.725283              0.000299924                0.0587109                        1
      1250              0        0.54396               2.2923e-21              1.51468e-06              7.73614e-18              2.53572e-17               2.5205e-19               0.00043147                 0.215117              3.29854e-05              8.46282e-14              1.10874e-16              1.83261e-07               3.9932e-23              1.20125e-21              3.34785e-31              1.70579e-14              4.17695e-31              3.15269e-05                 0.725526              0.000174218                0.0586842                        1
      1300              0       0.722726              3.28018e-20              3.46699e-06              3.01232e-17              1.48491e-16              2.28113e-18              0.000308968                 0.215172              1.77387e-05              4.25773e-13              8.95537e-16              4.19281e-07                8.717e-22              1.68421e-20              1.69663e-29               8.9815e-14              2.21617e-29              5.11053e-05                 0.725679              0.000105518                0.0586623                        1
      1350              0       0.901886               3.8525e-19              7.46977e-06               1.0622e-16              7.63327e-16              1.75228e-17              0.000226718                 0.215198               1.0005e-05              1.89871e-12              6.19107e-15               9.0146e-07              1.50994e-20              1.93811e-19              6.41909e-28              4.17698e-13              8.74346e-28              7.98939e-05                  0.72577              6.63409e-05                0.0586402                        1
      1400              0        1.08193              3.79307e-18              1.52469e-05              3.42806e-16              3.49273e-15              1.16277e-16              0.000170062                 0.215211              5.88857e-06              7.60263e-12               3.7251e-14              1.83364e-06              2.12755e-19              1.86975e-18              1.87085e-26              1.73883e-12              2.64781e-26              0.000120924                 0.725817              4.31289e-05                0.0586145                        1
      1450              0        1.26319              3.18832e-17              2.96476e-05              1.02187e-15              1.43968e-14              6.76734e-16              0.000130123                 0.215216              3.60078e-06              2.76393e-11              1.97904e-13              3.54911e-06               2.4913e-18              1.54009e-17              4.31538e-25              6.55427e-12              6.32554e-25              0.000177791                 0.725828              2.88944e-05                0.0585823                        1
      1500              0        1.44595              2.32444e-16              5.51844e-05              2.83587e-15              5.40165e-14              3.50009e-15              0.000101369                 0.215217              2.27882e-06              9.21163e-11              9.40006e-13              6.56951e-06              2.46975e-17              1.10038e-16              8.06475e-24              2.25934e-11              1.22073e-23              0.000254663                 0.725803              1.98897e-05                0.0585409                        1
