   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0        -7.9737             1.52208e-116              1.29236e-37              3.52984e-76              4.08234e-80             2.12678e-100                 0.510443              6.15863e-12               0.00259632              6.42615e-72              1.08665e-93              2.03346e-41             1.88012e-134             1.27657e-118             6.46765e-172              4.65895e-78              1.5219e-173              1.10445e-24              9.34911e-05                 0.422718                0.0641495                        1
       350              0       -7.83617              1.03726e-98              1.01634e-31              6.68986e-65              2.35375e-68              4.56086e-85                 0.513289              1.31507e-09                 0.005984              5.28153e-61              3.93302e-79              8.35085e-35             1.49905e-113             2.58151e-100             1.53128e-145              6.40447e-66             7.44496e-147              6.63026e-21              0.000811836                 0.415789                0.0641264                        1
       400              0       -7.68203              2.51717e-85              2.76526e-27              1.90513e-56              1.57721e-59              1.47506e-73                 0.515388              7.24131e-08                0.0106702              8.17946e-53              3.37591e-68              7.83644e-30              7.30075e-98              1.44439e-86             9.68671e-126               8.5773e-57             8.18523e-127              4.57651e-18               0.00424332                 0.405682                0.0640164                        1
       450              0       -7.51779              6.57743e-75              7.93993e-24              7.12224e-50              1.16461e-52              1.34055e-64                 0.512234              1.61411e-06                0.0161307              1.92276e-46              1.09881e-59               5.8673e-26              1.17661e-85              7.29878e-76             2.51076e-110              1.11311e-49             3.27869e-111              7.42562e-16                0.0156699                 0.392314                0.0636498                        1
       500              0       -7.34748              1.43274e-66              4.68835e-21              1.28582e-44              3.64874e-47              1.97717e-57                  0.49605              1.91374e-05                0.0219038              2.39695e-41               7.1483e-53              7.38551e-23              6.90204e-76              2.69573e-67              5.47748e-98              5.53138e-44              1.01661e-98              4.33148e-14                0.0447975                 0.374514                0.0627149                        1
       550              0       -7.16761              9.57677e-60               8.6777e-19              2.57067e-40              1.14178e-42              1.44076e-51                 0.456994              0.000143792                0.0277564              3.50797e-37              2.67066e-47              2.49523e-20              6.78882e-68              2.74801e-60              6.89699e-88              2.50887e-39              1.71003e-88              1.18406e-12                 0.104402                 0.349905                 0.060799                        1
       600              0       -6.96021              4.68549e-54              6.64465e-17              9.90623e-37              6.30882e-39              1.08605e-46                 0.388166              0.000770375                0.0337187              1.02306e-33              1.15471e-42              3.06858e-18              3.10323e-61              1.86978e-54              1.81163e-79              1.84106e-35              5.72386e-80               1.8015e-11                 0.203804                 0.315951                0.0575905                        1
       650              0       -6.67802              3.06419e-49              2.54393e-15              1.07999e-33              9.14746e-36              1.40914e-42                 0.294075               0.00319394                0.0400015              8.59207e-31              9.36389e-39               1.6871e-16              1.33616e-55              1.56172e-49              2.41848e-72              3.23274e-32              9.38566e-73              1.71661e-10                 0.337723                 0.271789                0.0532171                        1
       700              0       -6.22245              4.11928e-45              5.58064e-14              4.35282e-31              4.64202e-33              4.53223e-39                 0.194667                0.0107941                0.0463378              2.71694e-28              2.01317e-35              4.81172e-15              8.98055e-51              2.47762e-45              3.10165e-66               1.8002e-29               1.4359e-66              1.12107e-09                 0.480456                  0.21935                 0.048395                        1
       750              0       -5.45169              1.56109e-41               7.8015e-13              7.72067e-29              1.02271e-30              4.75232e-36                 0.113718                0.0302243                0.0501601              3.95485e-26              1.48873e-32              8.04091e-14              1.36507e-46              1.03512e-41              6.09807e-61              3.95971e-27              3.28915e-61              5.41796e-09                 0.599231                 0.162704                0.0439619                        1
       800              0       -4.29362              2.11375e-38              7.58784e-12              6.65516e-27              1.14859e-28               2.0114e-33                0.0609731                0.0687811                0.0460899              3.07793e-24              4.64114e-30              8.76642e-13               6.1982e-43              1.46714e-38              2.61035e-56              4.12251e-25                1.609e-56              2.06669e-08                 0.676373                 0.107533                0.0402507                        1
       850              0       -2.93091              1.22586e-35              5.51756e-11              2.95228e-25              7.42294e-27              4.06561e-31                0.0315114                 0.123044                0.0321802              1.43387e-22              7.16128e-28              6.83433e-12              1.04021e-39              8.60476e-36               3.1821e-52              2.35561e-23              2.20584e-52              6.55762e-08                 0.714707                0.0612768                0.0372805                        1
