   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.44726              6.0883e-117              6.27752e-38              2.08206e-76              4.39635e-80             1.03307e-100                 0.444005              3.63263e-12               0.00225826              6.92045e-72               5.2783e-94              1.19946e-41             7.52049e-135             6.20081e-119             2.58706e-172              2.74814e-78             6.08759e-174              1.44436e-24              5.51469e-05                 0.367687                 0.185994                        1
       350              0        -6.3314              4.14904e-99              4.93722e-32              3.94585e-65              2.53499e-68              2.21561e-85                 0.446646              7.75665e-10               0.00520451              5.68821e-61              1.91061e-79              4.92676e-35             5.99622e-114             1.25406e-100              6.1251e-146              3.77845e-66             2.97799e-147              8.67224e-21               0.00047896                 0.361716                 0.185955                        1
       400              0       -6.20309              1.00687e-85              1.34391e-27              1.12356e-56              1.69925e-59              7.16876e-74                 0.449258              4.27062e-08               0.00927812              8.81237e-53              1.64069e-68              4.62732e-30               2.9203e-98              7.01972e-87             3.87468e-126              5.06479e-57             3.27409e-127              5.99071e-18               0.00250563                 0.353191                 0.185766                        1
       450              0       -6.06521              2.63097e-75              3.86442e-24              4.19918e-50               1.2562e-52              6.52456e-65                 0.449115              9.51656e-07                0.0140181              2.07397e-46              5.34799e-60              3.47466e-26              4.70643e-86              3.55236e-76              1.0043e-110              6.59194e-50             1.31148e-111              9.74579e-16               0.00927986                  0.34245                 0.185136                        1
       500              0       -5.91828              5.73097e-67              2.29047e-21               7.5767e-45              3.94748e-47              9.65938e-58                 0.441534              1.12768e-05                0.0190135               2.5932e-41              3.49227e-53              4.40686e-23              2.76082e-76              1.31699e-67              2.19099e-98              3.30052e-44              4.06643e-99              5.72346e-14                0.0267302                 0.329199                 0.183513                        1
       550              0       -5.75761              3.83071e-60              4.27403e-19              1.51306e-40              1.24286e-42              7.09616e-52                 0.420205              8.46341e-05                0.0240393              3.81855e-37              1.31538e-47              1.51327e-20              2.71553e-68              1.35348e-60               2.7588e-88              1.52154e-39              6.84011e-89              1.58704e-12                0.0633161                 0.312251                 0.180103                        1
       600              0       -5.57065               1.8742e-54              3.32247e-17               5.8159e-37              6.93769e-39              5.43051e-47                 0.379135              0.000452284                0.0290555              1.12504e-33              5.77378e-43              1.91803e-18              1.24129e-61              9.34929e-55              7.24651e-80              1.15076e-35              2.28954e-80              2.47645e-11                 0.127389                 0.289859                  0.17411                        1
       650              0       -5.33262              1.22567e-49              1.30341e-15              6.30901e-34              1.01936e-35              7.21988e-43                 0.316653               0.00186581                0.0341268              9.57469e-31               4.7977e-39              1.10722e-16              5.34466e-56              8.00165e-50              9.67391e-73               2.1216e-32              3.75426e-73              2.45028e-10                 0.221643                 0.260498                 0.165213                        1
       700              0       -4.99949              1.64771e-45              2.95663e-14              2.53059e-31              5.23822e-33              2.40118e-39                 0.239644               0.00627535                0.0391543              3.06589e-28              1.06658e-35              3.37651e-15              3.59222e-51              1.31265e-45              1.24066e-66              1.26325e-29              5.74362e-67              1.67558e-09                 0.337148                 0.223716                 0.154061                        1
       750              0       -4.50434              6.24435e-42              4.29271e-13              4.52735e-29              1.16318e-30              2.61493e-36                 0.162879                0.0177233                0.0431197              4.49806e-26              8.19162e-33              6.08629e-14              5.46026e-47              5.69565e-42              2.43923e-61              2.99717e-27              1.31566e-61              8.47665e-09                 0.453568                 0.180541                  0.14217                        1
       800              0       -3.77919              8.45499e-39              4.32541e-12               4.0736e-27              1.31043e-28              1.14659e-33                 0.100599                0.0421007                0.0431704              3.51164e-24              2.64566e-30              7.12163e-13              2.47928e-43              8.36337e-39              1.04414e-56              3.34903e-25              6.43599e-57              3.36028e-08                 0.549469                 0.133677                 0.130984                        1
       850              0       -2.83225              4.90343e-36              3.23461e-11              1.97644e-25              8.46585e-27              2.38342e-31                 0.058155                0.0823731                0.0360563              1.63532e-22              4.19822e-28              5.87199e-12              4.16082e-40              5.04444e-36              1.27284e-52              2.02392e-23              8.82337e-53              1.09611e-07                  0.61407                0.0881154                  0.12123                        1
       900              0       -1.83704              1.40255e-33              1.89866e-10              5.43022e-24              3.45286e-25               2.6772e-29                 0.032688                 0.129926                0.0232515              4.96906e-21              3.70865e-26              3.66448e-11              3.04612e-37              1.45878e-33              5.44569e-49              7.42355e-22              4.18872e-49              3.07066e-07                 0.650045                0.0506273                 0.113462                        1
