   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0      -0.720329             1.52208e-116               7.8484e-38              1.30202e-76               1.5057e-79             1.29158e-100                0.0694289              2.27168e-12              0.000353252              2.37018e-71              6.59914e-94              7.49948e-42             1.88012e-134             7.75249e-119             6.46765e-172              1.71824e-78              1.5219e-173              2.47387e-24                3.448e-05                0.0575056                 0.872678                        1
       350              0      -0.663184              1.03726e-98              6.17067e-32              2.46928e-65              8.68241e-68              2.76912e-85                0.0697494              4.85405e-10              0.000815268              1.94823e-60              2.38792e-79              3.07836e-35             1.49905e-113             1.56736e-100             1.53128e-145              2.36087e-66             7.44496e-147              1.48493e-20              0.000299266                0.0565739                 0.872562                        1
       400              0      -0.604077              2.51717e-85              1.67705e-27              7.05331e-57              5.82111e-59              8.94578e-74                0.0697224              2.68094e-08               0.00146255              3.01884e-52              2.04739e-68              2.88229e-30              7.30075e-98              8.75979e-87             9.68671e-126              3.15478e-57             8.18523e-127              1.02438e-17               0.00156072                0.0552426                 0.872012                        1
       450              0      -0.540281              6.57743e-75              4.79776e-24              2.66202e-50              4.30618e-52              8.10038e-65                0.0682894              6.03291e-07               0.00225342              7.10943e-46              6.63963e-60               2.1423e-26              1.17661e-85              4.41033e-76             2.51076e-110              4.06425e-50             3.27869e-111              1.65907e-15               0.00572149                0.0535391                 0.870196                        1
       500              0      -0.466813              1.43274e-66              2.80676e-21              4.91728e-45              1.35562e-46              1.18367e-57                0.0637185              7.31861e-06                0.0032034              8.90539e-41              4.27945e-53              2.64698e-23              6.90204e-76              1.61385e-67              5.47748e-98              1.98245e-44              1.01661e-98               9.6342e-14                0.0160555                0.0513315                 0.865684                        1
       550              0      -0.377515              9.57677e-60              5.09521e-19              1.02782e-40               4.2866e-42              8.45958e-52                0.0543178              5.74919e-05               0.00443715              1.31701e-36              1.56811e-47              8.60254e-21              6.78882e-68              1.61352e-60              6.89699e-88              8.64955e-40              1.71003e-88              2.61013e-12                0.0359935                 0.048232                 0.856962                        1
       600              0      -0.269296              4.68549e-54              3.77219e-17              4.24152e-37              2.41499e-38              6.16556e-47                0.0403183              0.000329849               0.00618153              3.91623e-33               6.5553e-43              9.88962e-19              3.10323e-61              1.06148e-54              1.81163e-79              5.93349e-36              5.72386e-80              3.91491e-11                0.0656834                0.0435988                 0.843888                        1
       650              0      -0.146638              3.06419e-49              1.37802e-15              4.98196e-34              3.60996e-35              7.63316e-43                0.0253198               0.00147335               0.00851204              3.39078e-30              5.07232e-39              4.95043e-17              1.33616e-55              8.45967e-50              2.41848e-72              9.48573e-33              9.38566e-73              3.66965e-10                0.0990972                0.0367884                 0.828809                        1
       700              0     -0.0164714              4.11928e-45              2.87864e-14              2.08366e-31              1.90456e-32              2.33784e-39                0.0137818               0.00516705                0.0106182              1.11472e-27              1.03844e-35              1.28029e-15              8.98055e-51              1.27802e-45              3.10165e-66              4.78992e-30               1.4359e-66               2.3726e-09                 0.127838                0.0279384                 0.814656                        1
       750              0       0.122287              1.56109e-41               3.8788e-13              3.54514e-29              4.36821e-30              2.36279e-36               0.00694878                0.0138782                0.0105758              1.68919e-25              7.40177e-33              1.98767e-14              1.36507e-46              5.14646e-42              6.09807e-61              9.78819e-28              3.28915e-61              1.15055e-08                 0.148127                0.0184678                 0.802002                        1
       800              0       0.268908              2.11375e-38              3.69919e-12              2.67181e-27              5.09011e-28              9.80592e-34               0.00344424                0.0276131               0.00742845              1.36403e-23              2.26263e-30              2.08353e-13               6.1982e-43              7.15256e-39              2.61035e-56              9.79805e-26                1.609e-56              4.46506e-08                 0.160755                0.0102604                 0.790499                        1
       850              0       0.402261              1.22586e-35              2.67311e-11              9.70858e-26              3.39933e-26              1.96968e-31                 0.001736                0.0404629               0.00348004              6.56638e-22              3.46945e-28              1.60412e-12              1.04021e-39              4.16878e-36               3.1821e-52              5.52897e-24              2.20584e-52               1.4549e-07                 0.167753               0.00472972                 0.781839                        1
       900              0       0.505279              3.50638e-33              1.54051e-10              1.98214e-24              1.42896e-24               2.1722e-29              0.000906652                0.0474255               0.00123921              2.05644e-20              3.00908e-26              9.64956e-12              7.61531e-37               1.1836e-33              1.36142e-48              1.95482e-22              1.04718e-48               4.1243e-07                 0.171175               0.00194652                 0.777307                        1
       950              0        0.58749              5.52974e-31              7.36504e-10              2.70866e-23              4.06515e-23              1.45143e-27               0.00049593                   0.0501              0.000414473              4.48181e-19              1.62141e-24               4.7528e-11              2.77216e-34               1.8408e-31              2.41119e-45               4.6981e-21              2.03462e-45              1.04335e-06                 0.172729               0.00079841                 0.775462                        1
      1000              0        0.66138               5.2566e-29              3.01062e-09              2.77163e-22              8.29128e-22              6.34943e-26              0.000284938                0.0510418              0.000145868              7.17186e-18              5.84323e-23              1.98438e-10              5.57202e-32              1.72024e-29              2.01751e-42              8.16979e-20              1.84956e-42              2.39991e-06                  0.17344              0.000345664                 0.774739                        1
      1050              0         0.7326               3.2376e-27              1.07703e-08              2.25582e-21              1.27086e-20              1.93402e-24              0.000171572                0.0513875              5.57229e-05              8.80373e-17              1.49332e-21              7.20684e-10              6.73154e-30              1.03993e-27              8.87619e-40              1.07884e-18              8.76666e-40              5.09182e-06                 0.173783              0.000160141                 0.774437                        1
      1100              0       0.803153              1.37065e-25               3.4351e-08              1.51582e-20              1.52169e-19              4.31143e-23              0.000107821                0.0515245              2.31315e-05               8.5943e-16              2.83765e-20              2.32271e-09              5.23934e-28              4.31748e-26              2.24132e-37              1.12423e-17              2.36761e-37              1.00788e-05                 0.173958              7.92286e-05                 0.774297                        1
