   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0        -3.0783             1.52208e-115              6.10676e-37              7.88401e-76              3.72184e-79              1.00496e-99                 0.254483              1.37555e-11               0.00129521              5.85868e-71              5.13472e-93              4.54036e-41             1.88012e-133             6.03213e-118             6.46765e-171              1.04026e-77              1.5219e-172                4.758e-24               0.00020875                 0.210813                   0.5332                        1
       350              0       -3.00028              1.03726e-97              4.79906e-31              1.49556e-64              2.14543e-67               2.1536e-84                 0.255175              2.93993e-09               0.00299065              4.81408e-60              1.85714e-78              1.86195e-34             1.49905e-112              1.21897e-99             1.53128e-144              1.42798e-65             7.44496e-146              2.85366e-20               0.00181012                 0.207251                 0.532773                        1
       400              0       -2.91257              2.51717e-84              1.30136e-26              4.27618e-56              1.43612e-58              6.94179e-73                 0.252805              1.62536e-07               0.00537574              7.44774e-52              1.58874e-67              1.73558e-29              7.30075e-97              6.79746e-86             9.68671e-125              1.89966e-56             8.18523e-126              1.96109e-17               0.00939792                 0.201671                  0.53075                        1
       450              0       -2.80348              6.57743e-74               3.6955e-23              1.61859e-49               1.0569e-51              6.23937e-64                 0.240378              3.66818e-06               0.00833087              1.74492e-45              5.11422e-59              1.27102e-25              1.17661e-84              3.39709e-75             2.51076e-109               2.4113e-49             3.27869e-110              3.13647e-15                0.0339454                 0.193137                 0.524204                        1
       500              0       -2.64943              1.43274e-65              2.12126e-20              3.01145e-44              3.28645e-46              8.94576e-57                 0.207881              4.48209e-05                0.0120147              2.15896e-40              3.23426e-52              1.51191e-22              6.90204e-75              1.21969e-66              5.47748e-97              1.13234e-43              1.01661e-97               1.7652e-13                0.0917062                  0.17956                 0.508793                        1
       550              0       -2.41955              9.57677e-59              3.70277e-18              6.39236e-40              1.01712e-41               6.1477e-51                 0.151495              0.000357562                 0.017163              3.12498e-36              1.13957e-46              4.54313e-20              6.78882e-67              1.17257e-59              6.89699e-87              4.56796e-39              1.71003e-87              4.50074e-12                 0.190087                 0.158419                 0.482478                        1
       600              0       -2.10252              4.68549e-53              2.57368e-16              2.69048e-36                5.584e-38              4.20662e-46                0.0873662                0.0020923                0.0248722              9.05521e-33              4.47253e-42              4.60363e-18              3.10323e-60              7.24221e-54              1.81163e-78              2.76204e-35              5.72386e-79              6.17607e-11                 0.305757                 0.128737                 0.451175                        1
       650              0        -1.7261              3.06419e-48              8.73688e-15              3.13746e-33              8.17053e-35              4.83955e-42                 0.040913               0.00927862                 0.033759              7.67445e-30              3.21593e-38              1.98996e-16              1.33616e-54              5.36357e-49              2.41848e-71              3.81304e-32              9.38566e-72              5.26591e-10                 0.398348                0.0931301                 0.424571                        1
       700              0       -1.29893              4.11928e-44               1.7139e-13              1.22409e-30              4.24305e-32              1.39191e-38                0.0173179                 0.030355                0.0366458              2.48343e-27              6.18273e-35              4.53839e-15              8.98055e-50              7.60913e-45              3.10165e-65              1.69794e-29               1.4359e-65              3.14707e-09                 0.453163                0.0581814                 0.404336                        1
       750              0      -0.807699              1.56109e-40              2.20334e-12               1.7971e-28              9.59629e-30              1.34218e-35               0.00723509                0.0703516                0.0271765               3.7109e-25              4.20455e-32              6.41375e-14              1.36507e-45              2.92343e-41              6.09807e-60              3.15842e-27              3.28915e-60              1.43578e-08                 0.477971                0.0302081                 0.387058                        1
       800              0       -0.35618              2.11375e-37              2.03354e-11              1.08729e-26              1.10682e-27              5.39055e-33               0.00314537                 0.112371                0.0123021              2.96601e-23              1.24382e-29              6.29635e-13               6.1982e-42              3.93193e-38              2.61035e-55              2.96094e-25                1.609e-55              5.33731e-08                 0.485795                0.0126181                 0.373768                        1
       850              0     -0.0732152              1.22586e-34              1.44215e-10              3.23103e-25              7.36658e-26              1.06265e-30                0.0014707                 0.134661               0.00385438              1.42298e-21              1.87178e-27                4.669e-12              1.04021e-38              2.24907e-35               3.1821e-51              1.60928e-23              2.20584e-51              1.70099e-07                 0.488266                0.0045815                 0.367166                        1
       900              0      0.0916502              3.50638e-32              8.23801e-10              5.94023e-24              3.09584e-24               1.1616e-28              0.000741436                 0.142128               0.00111297              4.45526e-20              1.60913e-25              2.75946e-11              7.61531e-36              6.32943e-33              1.36142e-47              5.59016e-22              1.04718e-47              4.77822e-07                 0.489504               0.00166818                 0.364845                        1
       950              0       0.214293              5.52974e-30              3.92339e-09              7.80549e-23              8.80826e-23              7.73185e-27              0.000399362                 0.144372               0.00034418              9.71105e-19              8.63731e-24              1.34872e-10              2.77216e-33              9.80605e-31              2.41119e-44               1.3332e-20              2.03462e-44              1.20429e-06                 0.490159              0.000652895                 0.364072                        1
      1000              0       0.324422               5.2566e-28              1.60103e-08              7.87841e-22              1.79667e-21              3.37659e-25              0.000227889                 0.145087               0.00011786               1.5541e-17               3.1074e-22              5.61192e-10              5.57202e-31              9.14815e-29              2.01751e-41              2.31045e-19              1.84956e-41              2.76558e-06                 0.490497              0.000277871                  0.36379                        1
