   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0        -2.3203             2.02943e-117              2.25892e-38              8.08792e-77              4.67701e-80             3.71742e-101                 0.201004              1.41112e-12               0.00102231              7.36225e-72              1.89936e-94              4.65943e-42             2.50683e-135             2.23132e-119             8.62353e-173              1.06754e-78              2.0292e-174              1.65877e-24              2.14224e-05                 0.166453                   0.6315                        1
       350              0       -2.25059              1.38301e-99              1.77671e-32              1.53285e-65                2.697e-68              7.97309e-86                 0.202239              3.01323e-10               0.00235623              6.05173e-61              6.87552e-80              1.91404e-35             1.99874e-114             4.51287e-101              2.0417e-146              1.46793e-66             9.92662e-148              9.96073e-21              0.000186075                 0.163771                 0.631448                        1
       400              0       -2.17764              3.35623e-86              4.83734e-28              4.36545e-57              1.80841e-59              2.58036e-74                 0.203612              1.65929e-08               0.00420189              9.37847e-53              5.90558e-69              1.79855e-30              9.73433e-99              2.52671e-87             1.29156e-126              1.96858e-57             1.09136e-127              6.88452e-18               0.00097389                 0.160013                 0.631199                        1
       450              0        -2.1004              8.76991e-76              1.39206e-24              1.63251e-50              1.33829e-52              2.35032e-65                 0.204183              3.69975e-07               0.00635614              2.20949e-46              1.92648e-60              1.35264e-26              1.56881e-86              1.27965e-76             3.34768e-111              2.56616e-50             4.37159e-112              1.12203e-15               0.00361253                 0.155482                 0.630366                        1
       500              0       -2.01628              1.91032e-67              8.26767e-22              2.95032e-45              4.21675e-47              3.48664e-58                 0.202376               4.3911e-06               0.00864891              2.77009e-41              1.26057e-53              1.72253e-23              9.20273e-77              4.75378e-68               7.3033e-99              1.29009e-44              1.35548e-99              6.62057e-14                0.0104482                 0.150316                 0.628206                        1
       550              0       -1.92051               1.2769e-60              1.54958e-19              5.91202e-41              1.33524e-42              2.57277e-52                 0.196037              3.30694e-05                0.0110104              4.10237e-37              4.76903e-48              5.96752e-21              9.05176e-69              4.90714e-61              9.19599e-89              6.00013e-40              2.28004e-89              1.85448e-12                0.0249685                 0.144339                 0.623612                        1
       600              0        -1.8062              6.24733e-55              1.21469e-17              2.28615e-37              7.52997e-39              1.98539e-47                 0.182885              0.000177787                0.0134687              1.22109e-33              2.11089e-43              7.69108e-19              4.13764e-62               3.4181e-55               2.4155e-80              4.61443e-36              7.63182e-81              2.94805e-11                0.0510815                 0.137065                 0.615321                        1
       650              0       -1.66492              4.08558e-50              4.83249e-16              2.50183e-34              1.12381e-35              2.67682e-43                 0.161549              0.000739884                0.0160994              1.05557e-30              1.77878e-39              4.56598e-17              1.78155e-56              2.96667e-50              3.22464e-73              8.74908e-33              1.25142e-73              3.00462e-10                0.0914015                 0.127797                 0.602413                        1
       700              0       -1.48806              5.49238e-46              1.11934e-14              1.01508e-31              5.89293e-33              9.09056e-40                  0.13292               0.00251718                0.0188997              3.44909e-28              4.03793e-36              1.45184e-15              1.19741e-51              4.96951e-46              4.13554e-67              5.43176e-30              1.91454e-67              2.14091e-09                 0.144968                 0.115757                 0.584938                        1
       750              0         -1.268              2.08145e-42              1.67025e-13              1.84595e-29              1.33781e-30              1.01744e-36                 0.100792               0.00722637                0.0215054              5.17333e-26              3.18727e-33              2.76422e-14              1.82009e-47              2.21612e-42              8.13075e-62              1.36123e-27              4.38554e-62              1.13799e-08                 0.205998                 0.100298                  0.56418                        1
