   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.56592             2.02943e-116              1.50951e-37              3.61187e-76              9.58304e-80             2.48413e-100                  0.40081              6.30174e-12               0.00203879               1.5085e-71              1.26923e-93              2.08065e-41             2.50683e-134             1.49106e-118             8.62353e-172              4.76709e-78              2.0292e-173               2.2712e-24              9.56611e-05                 0.331935                  0.26512                        1
       350              0       -5.46137              1.38301e-98              1.18704e-31              6.84596e-65              5.52526e-68              5.32691e-85                 0.402957              1.34576e-09                0.0046999               1.2398e-60              4.59361e-79              8.54374e-35             1.99874e-113              3.0151e-100              2.0417e-145              6.55241e-66             9.92662e-147              1.36337e-20              0.000830589                  0.32649                 0.265023                        1
       400              0       -5.34609              3.35623e-85              3.22889e-27               1.9504e-56              3.70232e-59              1.72237e-73                 0.404191              7.41341e-08               0.00838757              1.92003e-52              3.94193e-68              8.01335e-30              9.73433e-98              1.68656e-86             1.29156e-125              8.77094e-57             1.09136e-126              9.40799e-18               0.00433912                 0.318525                 0.264558                        1
       450              0       -5.21986              8.76991e-75              9.26334e-24              7.30108e-50              2.73364e-52              1.56399e-64                 0.400363              1.65464e-06                0.0127132              4.51319e-46              1.28196e-59              5.98964e-26              1.56881e-85              8.51531e-76             3.34768e-110              1.13632e-49             4.37159e-111              1.52512e-15                0.0159967                 0.307913                 0.263012                        1
       500              0       -5.07775              1.91032e-66              5.45796e-21              1.32232e-44              8.56358e-47              2.30173e-57                 0.384371              1.96807e-05                0.0173738              5.62563e-41              8.32172e-53              7.50692e-23              9.20273e-76              3.13825e-67               7.3033e-98              5.62231e-44              1.35548e-98              8.87607e-14                0.0455339                 0.293608                 0.259094                        1
       550              0        -4.9063               1.2769e-59              1.00558e-18              2.66094e-40              2.67972e-42              1.66956e-51                 0.347647              0.000148842                 0.022305              8.23313e-37              3.09478e-47              2.51301e-20              9.05176e-68              3.18441e-60              9.19599e-88              2.52674e-39              2.28004e-88               2.4152e-12                 0.105146                 0.273579                 0.251174                        1
       600              0       -4.67991              6.24733e-54                7.636e-17              1.03714e-36              1.48174e-38              1.24809e-46                 0.285612              0.000806552                0.0277199              2.40285e-33              1.32698e-42              3.03939e-18              4.13764e-61              2.14874e-54               2.4155e-79              1.82354e-35              7.63182e-80              3.64681e-11                 0.201866                 0.245731                 0.238265                        1
       650              0       -4.35811              4.08558e-49              2.88668e-15              1.14873e-33              2.15466e-35              1.59899e-42                  0.20569               0.00339722                0.0339416              2.02384e-30              1.06255e-38              1.62926e-16              1.78155e-55              1.77213e-49              3.22464e-72              3.12189e-32              1.25142e-72              3.44116e-10                 0.326143                 0.209381                 0.221447                        1
       700              0       -3.88941              5.49238e-45              6.23586e-14              4.69228e-31              1.10036e-32              5.06436e-39                 0.128035                0.0116359                0.0403854               6.4403e-28              2.24953e-35              4.50596e-15              1.19741e-50              2.76852e-45              4.13554e-66              1.68581e-29              1.91454e-66              2.22707e-09                 0.449925                 0.166073                 0.203945                        1
       750              0       -3.22875              2.08145e-41              8.59418e-13              8.30227e-29               2.4455e-30              5.23519e-36                0.0706512                0.0325011                0.0435014               9.4568e-26              1.63999e-32              7.31845e-14              1.82009e-46              1.14029e-41              8.13075e-61              3.60394e-27              4.38554e-61              1.07038e-08                 0.545392                 0.119431                 0.188524                        1
