   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.97368              6.0883e-117               6.5003e-38              2.23245e-76              2.58192e-80             1.06973e-100                 0.510469              3.89503e-12               0.00259628              4.06429e-72              5.46562e-94               1.2861e-41             7.52049e-135             6.42087e-119             2.58706e-172              2.94666e-78             6.08759e-174              8.78359e-25              5.91305e-05                 0.422725                0.0641506                        1
       350              0       -7.83604              4.14904e-99              5.11246e-32              4.23078e-65              1.48875e-68              2.29424e-85                 0.513513              8.31674e-10               0.00598327              3.34058e-61              1.97842e-79              5.28269e-35             5.99622e-114             1.29857e-100              6.1251e-146              4.05143e-66             2.97799e-147              5.27382e-21              0.000513562                 0.415854                 0.064136                        1
       400              0       -7.68151              1.00687e-85              1.39164e-27              1.20457e-56              9.97906e-60              7.42334e-74                 0.516556              4.57852e-08                0.0106642              5.17516e-53              1.69896e-68              4.96181e-30               2.9203e-98                7.269e-87             3.87468e-126               5.4309e-57             3.27409e-127              3.64304e-18               0.00268675                 0.406027                0.0640663                        1
       450              0       -7.51657              2.63097e-75               4.0019e-24              4.50045e-50              7.37627e-53              6.75668e-65                 0.516516              1.01993e-06                0.0161017              1.21781e-46              5.53824e-60              3.72628e-26              4.70643e-86              3.67874e-76              1.0043e-110              7.06929e-50             1.31148e-111               5.9262e-16               0.00995187                 0.393596                0.0638332                        1
       500              0       -7.34595              5.73097e-67              2.37231e-21              8.11366e-45              2.31716e-47              1.00045e-57                 0.508105              1.20759e-05                0.0218039               1.5222e-41              3.61705e-53              4.72742e-23              2.76082e-76              1.36405e-67              2.19099e-98               3.5406e-44              4.06643e-99              3.47971e-14                0.0286746                 0.378172                0.0632323                        1
       550              0       -7.16912              3.83071e-60              4.42814e-19              1.61757e-40               7.2904e-43              7.35204e-52                 0.484172              9.04802e-05                 0.027475              2.23989e-37              1.36281e-47              1.62437e-20              2.71553e-68              1.40228e-60               2.7588e-88              1.63325e-39              6.84011e-89              9.64495e-13                0.0679647                 0.358328                0.0619695                        1
       600              0       -6.97668               1.8742e-54              3.44422e-17              6.19936e-37              4.06403e-39               5.6295e-47                 0.437835              0.000482104                0.0330132              6.59038e-34              5.98535e-43              2.06117e-18              1.24129e-61              9.69188e-55              7.24651e-80              1.23664e-35              2.28954e-80              1.50384e-11                 0.136896                 0.332028                0.0597459                        1
       650              0       -6.74313              1.22567e-49              1.35234e-15               6.6955e-34              5.95774e-36              7.49093e-43                 0.366949               0.00198011                0.0384361              5.59602e-31              4.97781e-39              1.19192e-16              5.34466e-56              8.30204e-50              9.67391e-73              2.28388e-32              3.75426e-73              1.48585e-10                 0.238597                 0.297603                0.0564357                        1
       700              0       -6.41261              1.64771e-45              3.07101e-14              2.67143e-31              3.05122e-33              2.49408e-39                 0.278937               0.00662459                0.0436337              1.78586e-28              1.10784e-35              3.64281e-15              3.59222e-51              1.36343e-45              1.24066e-66              1.36288e-29              5.74362e-67              1.01377e-09                 0.363739                 0.254793                0.0522726                        1
       750              0       -5.88432              6.24435e-42              4.46354e-13              4.75803e-29              6.74643e-31              2.71899e-36                 0.190395                0.0186264                0.0476258              2.60886e-26              8.51761e-33              6.58034e-14              5.46026e-47               5.9223e-42              2.43923e-61              3.24046e-27              1.31566e-61              5.11208e-09                 0.490386                 0.205141                0.0478253                        1
       800              0       -5.03833              8.45499e-39              4.50034e-12              4.27579e-27              7.56531e-29              1.19296e-33                 0.117887                0.0441903                0.0475622              2.02732e-24              2.75266e-30              7.70933e-13              2.47928e-43              8.70161e-39              1.04414e-56              3.62541e-25              6.43599e-57              2.01839e-08                 0.594813                 0.151891                0.0436556                        1
       850              0       -3.85995              4.90343e-36              3.36519e-11              2.08139e-25              4.86596e-27              2.47964e-31                0.0681296                0.0867468                0.0399869              9.39943e-23               4.3677e-28              6.35565e-12              4.16082e-40              5.24808e-36              1.27284e-52              2.19062e-23              8.82337e-53              6.55453e-08                 0.664649                 0.100437                0.0400505                        1
       900              0       -2.58122              1.40255e-33              1.97399e-10              5.75847e-24              1.97694e-25              2.78343e-29                 0.038193                 0.137779                0.0261476              2.84504e-21               3.8558e-26              3.96104e-11              3.04612e-37              1.51666e-33              5.44569e-49              8.02433e-22              4.18872e-49              1.82786e-07                 0.702653                0.0580326                0.0371945                        1
       950              0       -1.54966               2.2119e-31              9.51689e-10              9.68204e-23              5.48397e-24               1.8755e-27                0.0216033                 0.179081                0.0132391              6.04604e-20              2.09513e-24              1.98394e-10              1.10887e-34              2.37863e-31              9.64477e-46              1.96111e-20              8.13849e-46              4.54684e-07                 0.721013                0.0297822                0.0352806                        1
      1000              0      -0.881947              2.10264e-29              3.90786e-09              1.09908e-21              1.10218e-22              8.24172e-26                0.0126387                 0.202405               0.00573443               9.5337e-19              7.58467e-23              8.35857e-10              2.22881e-32              2.23292e-29              8.07006e-43              3.44126e-19              7.39822e-43              1.03526e-06                 0.730561                0.0144343                0.0342259                        1
      1050              0      -0.464048              1.29504e-27              1.40197e-08               9.3513e-21              1.67682e-21               2.5175e-24               0.00769664                 0.213022               0.00239392              1.16159e-17              1.94384e-21              3.05283e-09              2.69262e-30              1.35367e-27              3.55048e-40                 4.57e-18              3.50667e-40               2.1863e-06                 0.736149               0.00703022                0.0337055                        1
      1100              0       -0.17066              5.48262e-26              4.47953e-08              6.39958e-20              2.00034e-20              5.62231e-23               0.00487187                  0.21753               0.00103075              1.12976e-16              3.70042e-20              9.87464e-09              2.09573e-28               5.6302e-26              8.96527e-38              4.77951e-17              9.47043e-38              4.31934e-06                 0.739558               0.00355512                0.0334505                        1
      1150              0      0.0665981               1.6753e-24              1.29458e-07              3.67539e-19              1.92835e-19              9.56732e-22               0.00319589                 0.219459              0.000468969              9.01922e-16              5.44202e-19              2.87656e-08              1.11295e-26              1.68827e-24              1.39684e-35              4.06467e-16              1.56816e-35              8.04433e-06                 0.741663               0.00188573                0.0333191                        1
      1200              0       0.278672              3.84836e-23              3.42725e-07              1.82079e-18              1.54152e-18              1.28376e-20               0.00216583                 0.220314              0.000226453              6.05348e-15              6.38748e-18              7.65058e-08              4.23019e-25              3.80312e-23              1.42642e-33                2.886e-15              1.69236e-33              1.42213e-05                 0.742983               0.00104945                0.0332462                        1
      1250              0       0.479264              6.87691e-22              8.40024e-07              7.93719e-18              1.04467e-17              1.39784e-19                0.0015117                 0.220708              0.000115741              3.48653e-14              6.14895e-17              1.87883e-07              1.19796e-23              6.66196e-22              1.00435e-31              1.74882e-14              1.25309e-31              2.40109e-05                 0.743827               0.00061085                0.0332014                        1
      1300              0       0.674659              9.84054e-21              1.92326e-06              3.09245e-17              6.11582e-17              1.26542e-18               0.00108365                 0.220896              6.23168e-05              1.75361e-13              4.96785e-16              4.30084e-07               2.6151e-22              9.34287e-21               5.0899e-30              9.21292e-14              6.64851e-30              3.89209e-05                 0.744377              0.000370387                  0.03317                        1
      1350              0       0.867907              1.15575e-19              4.14448e-06              1.09077e-16              3.14323e-16              9.72223e-18              0.000795746                 0.220987              3.51682e-05              7.81852e-13              3.43502e-15              9.25021e-07              4.52981e-21              1.07533e-19              1.92573e-28              4.28615e-13              2.62304e-28              6.08444e-05                 0.744739               0.00023302                 0.033144                        1
      1400              0        1.06058              1.13792e-18              8.46059e-06              3.52078e-16                1.438e-15              6.45229e-17              0.000597199                 0.221032              2.07048e-05              3.13009e-12              2.06708e-14              1.88205e-06              6.38265e-20              1.03753e-18              5.61254e-27              1.78473e-12              7.94342e-27              9.20878e-05                 0.744978              0.000151549                0.0331185                        1
      1450              0        1.25357              9.56496e-18              1.64531e-05              1.04959e-15              5.92644e-15              3.75559e-16              0.000457119                 0.221053              1.26625e-05              1.13777e-11              1.09828e-13              3.64349e-06              7.47389e-19              8.54687e-18              1.29462e-25              6.72856e-12              1.89766e-25              0.000135387                  0.74513              0.000101558                0.0330902                        1
      1500              0        1.44742              6.97332e-17              3.06273e-05               2.9129e-15              2.22323e-14              1.94255e-15              0.000356213                 0.221062              8.01433e-06              3.79135e-11              5.21703e-13              6.74523e-06              7.40924e-18              6.10712e-17              2.41942e-24              2.31977e-11              3.66219e-24              0.000193907                 0.745216              6.99214e-05                0.0330561                        1
      1550              0        1.64255              4.47055e-16              5.48031e-05                7.578e-15              7.66037e-14              9.03174e-15              0.000282132                 0.221064              5.23202e-06              1.16794e-10              2.23978e-12              1.19939e-05              6.31972e-17              3.83778e-16              3.73882e-23              7.37751e-11              5.82837e-23              0.000271233                 0.745247              4.93322e-05                0.0330139                        1
