   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.07846             2.02943e-117              2.39643e-38              9.10248e-77              4.29781e-80              3.9437e-101                 0.254598              1.58814e-12               0.00129488              6.76533e-72              2.01498e-94              5.24394e-42             2.50683e-135             2.36714e-119             8.62353e-173              1.20147e-78              2.0292e-174              1.61707e-24              2.41098e-05                 0.210833                  0.53325                        1
       350              0        -3.0017              1.38301e-99              1.88488e-32              1.72509e-65              2.47832e-68               8.4585e-86                 0.256171              3.39113e-10               0.00298429              5.56104e-61               7.2941e-80              2.15419e-35             1.99874e-114             4.78762e-101              2.0417e-146               1.6521e-66             9.92662e-148              9.71034e-21              0.000209422                 0.207435                   0.5332                        1
       400              0       -2.92043              3.35623e-86              5.13205e-28              4.91235e-57              1.66174e-59              2.73756e-74                 0.257952              1.86716e-08               0.00532065              8.61782e-53              6.26537e-69              2.02437e-30              9.73433e-99              2.68064e-87             1.29156e-126              2.21576e-57             1.09136e-127              6.71156e-18               0.00109617                 0.202667                 0.532964                        1
       450              0       -2.83401              8.76991e-76              1.47707e-24              1.83634e-50              1.22964e-52              2.49383e-65                 0.258812              4.16168e-07               0.00804243              2.03012e-46              2.04412e-60              1.52288e-26              1.56881e-86              1.35779e-76             3.34768e-111              2.88912e-50             4.37159e-112              1.09389e-15               0.00406719                 0.196906                 0.532172                        1
       500              0        -2.7401              1.91032e-67              8.77547e-22              3.31564e-45              3.87358e-47              3.70079e-58                 0.256867              4.93482e-06                0.0109234              2.54465e-41              1.33799e-53              1.94062e-23              9.20273e-77              5.04576e-68               7.3033e-99              1.45343e-44              1.35548e-99              6.45531e-14                 0.011771                 0.190317                 0.530116                        1
       550              0        -2.6339               1.2769e-60              1.64594e-19               6.6317e-41              1.22599e-42              2.73275e-52                 0.249533              3.70949e-05                0.0138542               3.7667e-37              5.06556e-48               6.7327e-21              9.05176e-69              5.21226e-61              9.19599e-89               6.7695e-40              2.28004e-89              1.80862e-12                  0.02817                  0.18267                 0.525735                        1
       600              0       -2.50781              6.24733e-55              1.29192e-17               2.5562e-37              6.90751e-39              2.11162e-47                 0.234021              0.000198787                0.0168385              1.12015e-33              2.24509e-43              8.70012e-19              4.13764e-62              3.63541e-55               2.4155e-80              5.21982e-36              7.63182e-81              2.87628e-11                0.0577831                 0.173362                 0.517796                        1
       650              0       -2.35165              4.08558e-50              5.15072e-16              2.78406e-34               1.0293e-35              2.85309e-43                 0.208493              0.000823348                0.0199366              9.66803e-31              1.89591e-39              5.18714e-17              1.78155e-56              3.16203e-50              3.22464e-73               9.9393e-33              1.25142e-73              2.93316e-10                 0.103836                 0.161561                 0.505351                        1
       700              0       -2.15323              5.49238e-46              1.19671e-14              1.12309e-31              5.38437e-33              9.71886e-40                 0.173656               0.00278502                0.0231357              3.15143e-28              4.31701e-36              1.65947e-15              1.19741e-51              5.31298e-46              4.13554e-67              6.20855e-30              1.91454e-67              2.09135e-09                   0.1657                  0.14639                 0.488333                        1
       750              0       -1.89926              2.08145e-42              1.79244e-13               2.0323e-29              1.21829e-30              1.09188e-36                 0.133685               0.00795588                0.0260665              4.71116e-26              3.42045e-33              3.18347e-14              1.82009e-47              2.37825e-42              8.13075e-62              1.56769e-27              4.38554e-62              1.11215e-08                 0.237242                 0.127171                 0.467879                        1
