   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.39532             1.52208e-116              1.10778e-37              2.59363e-76              1.13372e-79             1.82302e-100                 0.275565              4.52519e-12               0.00140173              1.78463e-71              9.31448e-94              1.49408e-41             1.88012e-134             1.09424e-118             6.46765e-172              3.42316e-78              1.5219e-173              2.62914e-24              6.86924e-05                 0.228214                 0.494751                        1
       350              0       -3.31514              1.03726e-98              8.71144e-32              4.91633e-65              6.53699e-68              3.90931e-85                 0.277059              9.66438e-10               0.00323177              1.46682e-60              3.37115e-79               6.1353e-35             1.49905e-113             2.21272e-100             1.53128e-145              4.70531e-66             7.44496e-147              1.57834e-20              0.000596449                 0.224493                  0.49462                        1
       400              0       -3.22874              2.51717e-85              2.36979e-27              1.40112e-56              4.38134e-59              1.26411e-73                 0.277993               5.3256e-08               0.00577132              2.27217e-52              2.89312e-68              5.75531e-30              7.30075e-98              1.23782e-86             9.68671e-126              6.29942e-57             8.18523e-127               1.0895e-17               0.00311642                 0.219122                 0.493997                        1
       450              0       -3.13312              6.57743e-75              6.80048e-24              5.25057e-50              3.23767e-52              1.14817e-64                 0.275651              1.18993e-06               0.00876661              5.34534e-46              9.41121e-60              4.30411e-26              1.17661e-85              6.25134e-76             2.51076e-110              8.16552e-50             3.27869e-111              1.76809e-15                0.0114951                 0.212163                 0.491924                        1
       500              0       -3.02092              1.43274e-66              4.00965e-21              9.53501e-45              1.01641e-46              1.69095e-57                 0.265382              1.41914e-05                0.0120449              6.67706e-41              6.11349e-53              5.40198e-23              6.90204e-76              2.30549e-67              5.47748e-98              4.04582e-44              1.01661e-98              1.03193e-13                0.0327662                 0.203134                 0.486658                        1
       550              0       -2.87878              9.57677e-60              7.39887e-19                1.929e-40              3.19463e-42              1.22843e-51                 0.241521                0.0001079                0.0156292              9.81512e-37              2.27709e-47              1.81398e-20              6.78882e-68              2.34303e-60              6.89699e-88               1.8239e-39              1.71003e-88               2.8247e-12                0.0758981                 0.190879                 0.475965                        1
       600              0       -2.68814              4.68549e-54              5.63511e-17              7.58224e-37              1.77982e-38              9.21047e-47                 0.200788              0.000589646                0.0197537              2.88622e-33              9.79268e-43              2.20698e-18              3.10323e-61               1.5857e-54              1.81163e-79              1.32412e-35              5.72386e-80              4.31015e-11                  0.14658                 0.173928                  0.45836                        1
       650              0       -2.43009              3.06419e-49              2.14069e-15              8.48557e-34              2.61525e-35              1.18578e-42                 0.147453                0.0025095                0.0246942              2.45646e-30              7.87962e-39              1.19465e-16              1.33616e-55              1.31417e-49              2.41848e-72              2.28912e-32              9.38566e-73              4.12984e-10                 0.239143                 0.151213                 0.434987                        1
       700              0       -2.09298              4.11928e-45              4.65563e-14              3.50067e-31              1.35097e-32                3.781e-39                0.0942916               0.00868092                0.0299706              7.90712e-28              1.67948e-35              3.34881e-15              8.98055e-51              2.06695e-45              3.10165e-66              1.25289e-29               1.4359e-66              2.72187e-09                 0.334383                 0.122775                 0.409899                        1
       750              0       -1.67193              1.56109e-41              6.46625e-13              6.24884e-29               3.0339e-30              3.93895e-36                0.0536697                0.0244625                0.0328584              1.17322e-25              1.23393e-32              5.52401e-14              1.36507e-46              8.57954e-42              6.09807e-61              2.72027e-27              3.28915e-61              1.33217e-08                 0.411665                0.0904674                 0.386877                        1
       800              0       -1.17039              2.11375e-38              6.27432e-12              5.28849e-27              3.46749e-28              1.66321e-33                0.0285056                0.0546565                0.0291039              9.29201e-24              3.83771e-30              5.99402e-13               6.1982e-43              1.21317e-38              2.61035e-56              2.81876e-25                1.609e-56               5.1591e-08                 0.462468                0.0584263                 0.366839                        1
       850              0      -0.647839              1.22586e-35              4.56905e-11              2.25425e-25              2.27533e-26              3.36671e-31                0.0148178                0.0939512                0.0187618              4.39518e-22               5.9302e-28              4.68656e-12              1.04021e-39              7.12554e-36               3.1821e-52              1.61533e-23              2.20584e-52              1.66454e-07                 0.490102                0.0320847                 0.350282                        1
       900              0      -0.227218              3.50638e-33              2.64178e-10              5.25566e-24              9.43856e-25              3.72505e-29               0.00784102                 0.125749               0.00871227              1.35832e-20               5.1602e-26              2.83775e-11              7.61531e-37              2.02974e-33              1.36142e-48              5.74875e-22              1.04718e-48              4.67163e-07                 0.503391                0.0151781                 0.339128                        1
       950              0      0.0455573              5.52974e-31              1.26544e-09              7.69363e-23              2.66558e-23              2.49382e-27               0.00432206                 0.142303               0.00334386              2.93878e-19              2.78586e-24              1.40309e-10              2.77216e-34              3.16282e-31              2.41119e-45              1.38694e-20              2.03462e-45              1.17548e-06                 0.509917                0.0066948                 0.333418                        1
      1000              0       0.225148               5.2566e-29              5.17936e-09              8.09301e-22              5.41873e-22              1.09233e-25               0.00249593                 0.149039               0.00124368              4.68714e-18              1.00525e-22              5.87309e-10              5.57202e-32              2.95945e-29              2.01751e-42              2.41798e-19              1.84956e-42              2.69831e-06                 0.513323               0.00298723                 0.330908                        1
      1050              0       0.364031               3.2376e-27              1.85437e-08              6.65633e-21              8.29349e-21              3.32987e-24               0.00150769                 0.151631              0.000485171              5.74522e-17               2.5711e-21              2.13638e-09              6.73154e-30              1.79048e-27              8.87619e-40              3.19809e-18              8.76666e-40              5.72109e-06                 0.515158               0.00140077                 0.329811                        1
