   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -2.32029              6.0883e-117              5.14917e-38              1.40089e-76              8.10079e-80             8.47378e-101                 0.200994              2.44418e-12               0.00102234              1.27517e-71              4.32956e-94              8.07017e-42             7.52049e-135             5.08625e-119             2.58706e-172                1.849e-78             6.08759e-174              2.18303e-24              3.71038e-05                 0.166451                 0.631495                        1
       350              0       -2.25045              4.14904e-99              4.04962e-32               2.6553e-65              4.67117e-68              1.81729e-85                 0.202158              5.21971e-10               0.00235681              1.04816e-60              1.56712e-79              3.31455e-35             5.99622e-114             1.02861e-100              6.1251e-146              2.54201e-66             2.97799e-147              1.31073e-20              0.000322227                 0.163758                 0.631405                        1
       400              0       -2.17687              1.00687e-85               1.1021e-27              7.56571e-57               3.1317e-59               5.8789e-74                  0.20319               2.8757e-08               0.00420693              1.62411e-52              1.34548e-68              3.11195e-30               2.9203e-98              5.75667e-87             3.87468e-126              3.40616e-57             3.27409e-127              9.05424e-18               0.00168508                 0.159943                 0.630975                        1
       450              0       -2.09744              2.63097e-75              3.16719e-24              2.83338e-50              2.31646e-52              5.34739e-65                 0.202637              6.42125e-07               0.00638216              3.82443e-46              4.38309e-60              2.33396e-26              4.70643e-86              2.91144e-76              1.0043e-110              4.42785e-50             1.31148e-111               1.4729e-15               0.00623335                 0.155209                 0.629538                        1
       500              0       -2.00742              5.73097e-67              1.87435e-21              5.13804e-45              7.28992e-47              7.90452e-58                 0.198001              7.64718e-06               0.00874372              4.78894e-41              2.85781e-53              2.95108e-23              2.76082e-76              1.07772e-67              2.19099e-98              2.21021e-44              4.06643e-99              8.64943e-14                0.0179001                 0.149495                 0.625852                        1
       550              0       -1.89875              3.83071e-60              3.48629e-19              1.03652e-40              2.30262e-42              5.78828e-52                 0.186022              5.79786e-05                0.0112815              7.07453e-37              1.07295e-47              1.00686e-20              2.71553e-68              1.10402e-60               2.7588e-88              1.01236e-39              6.84011e-89              2.39835e-12                0.0421276                 0.142324                 0.618186                        1
       600              0       -1.76068               1.8742e-54              2.69436e-17              4.05379e-37               1.2932e-38              4.40387e-47                 0.163971               0.00031525                0.0141161              2.09709e-33              4.68224e-43              1.26137e-18              1.24129e-61               7.5818e-55              7.24651e-80              7.56785e-36              2.28954e-80              3.74345e-11                0.0837758                 0.132867                 0.604955                        1
       650              0        -1.5825              1.22567e-49              1.04744e-15              4.50665e-34              1.91961e-35              5.80199e-43                  0.13206               0.00133278                0.0174133              1.80306e-30              3.85549e-39              7.15036e-17              5.34466e-56              6.43023e-50              9.67391e-73              1.37011e-32              3.75426e-73              3.70807e-10                 0.143135                 0.120168                  0.58589                        1
       700              0       -1.35744              1.64771e-45                2.348e-14              1.85592e-31              1.00129e-32               1.9069e-39                0.0953177                0.0046023                0.0210598              5.86046e-28              8.47022e-36              2.12947e-15              3.59222e-51              1.04244e-45              1.24066e-66              7.96695e-30              5.74362e-67              2.54355e-09                  0.21263                 0.103476                 0.562915                        1
       750              0       -1.08336              6.24435e-42              3.36782e-13              3.37304e-29              2.26524e-30              2.05153e-36                0.0617069                0.0132045                 0.023935              8.75974e-26              6.42668e-33              3.74616e-14              5.46026e-47              4.46848e-42              2.43923e-61              1.84478e-27              1.31566e-61              1.29511e-08                 0.279175                0.0827918                 0.539187                        1
       800              0       -0.75991              8.45499e-39              3.36262e-12              3.00929e-27              2.60304e-28              8.91373e-34                 0.036745                 0.031101                0.0235589              6.97551e-24              2.05677e-30               4.3041e-13              2.47928e-43              6.50178e-39              1.04414e-56              2.02405e-25              6.43599e-57               5.1891e-08                 0.332083                0.0596822                  0.51683                        1
       850              0      -0.402132              4.90343e-36              2.50385e-11              1.40528e-25              1.71384e-26              1.84496e-31                0.0208801                0.0585684                0.0182279              3.31056e-22              3.24976e-28               3.5185e-12              4.16082e-40              3.90481e-36              1.27284e-52              1.21273e-23              8.82337e-53              1.71767e-07                 0.367951                0.0375407                 0.496832                        1
       900              0     -0.0663508              1.40255e-33              1.46931e-10              3.64123e-24              7.10986e-25               2.0718e-29                0.0117234                0.0871215                0.0104547              1.02319e-20                 2.87e-26              2.19454e-11              3.04612e-37               1.1289e-33              5.44569e-49              4.44574e-22              4.18872e-49              4.89305e-07                 0.389292                0.0203305                 0.481077                        1
       950              0       0.187933               2.2119e-31               7.0974e-10                5.759e-23              2.00426e-23              1.39869e-27               0.00668249                  0.10652               0.00468403              2.20968e-19              1.56249e-24              1.10341e-10              1.10887e-34              1.77391e-31              9.64477e-46              1.09071e-20              8.13849e-46              1.23929e-06                 0.401008                0.0098525                 0.471252                        1
      1000              0       0.363176              2.10264e-29              2.91779e-09              6.30054e-22              4.06811e-22              6.15364e-26               0.00392789                 0.116029               0.00188445              3.51887e-18              5.66305e-23              4.65972e-10              2.22881e-32               1.6672e-29              8.07006e-43              1.91843e-19              7.39822e-43              2.85302e-06                 0.407272               0.00461286                 0.466271                        1
      1050              0       0.493977              1.29504e-27              1.04709e-08              5.27029e-21              6.22104e-21              1.88025e-24               0.00239489                 0.120057              0.000760387              4.30955e-17               1.4518e-21              1.70292e-09              2.69262e-30              1.01101e-27              3.55048e-40              2.54923e-18              3.50667e-40              6.05805e-06                 0.410637               0.00221016                 0.463934                        1
      1100              0       0.604872              5.48262e-26              3.34544e-08              3.58137e-20              7.44059e-20              4.19889e-23               0.00151557                 0.121735              0.000322812              4.20234e-16              2.76358e-20              5.50759e-09              2.09573e-28              4.20479e-26              8.96527e-38              2.66578e-17              9.47043e-38              1.19989e-05                 0.412489               0.00110966                 0.462816                        1
      1150              0       0.707398               1.6753e-24              9.66684e-08              2.05092e-19              7.18251e-19               7.1441e-22              0.000993622                 0.122461              0.000146027              3.35938e-15              4.06366e-19              1.60394e-08              1.11295e-26              1.26066e-24              1.39684e-35              2.26641e-16              1.56816e-35              2.23736e-05                 0.413543               0.00058673                 0.462247                        1
      1200              0       0.806491              3.84836e-23              2.55884e-07              1.01482e-18              5.74605e-18              9.58471e-21              0.000672991                 0.122792              7.03453e-05              2.25644e-14              4.76898e-18              4.26469e-08              4.23019e-25              2.83946e-23              1.42642e-33              1.60875e-15              1.69236e-33               3.9578e-05                 0.414163              0.000326049                 0.461935                        1
      1250              0       0.904301              6.87691e-22              6.27101e-07              4.42163e-18              3.89587e-17              1.04352e-19              0.000469515                 0.122952              3.59184e-05              1.30022e-13              4.59036e-17              1.04708e-07              1.19796e-23              4.97334e-22              1.00435e-31              9.74622e-15              1.25309e-31              6.68466e-05                 0.414537              0.000189645                 0.461748                        1
      1300              0        1.00182              9.84054e-21              1.43563e-06               1.7224e-17              2.28153e-16              9.44578e-19              0.000336438                 0.123032              1.93314e-05               6.5419e-13              3.70828e-16              2.39641e-07               2.6151e-22              6.97404e-21               5.0899e-30               5.1334e-14              6.64851e-30              0.000108382                 0.414764              0.000114946                 0.461624                        1
      1350              0        1.09955              1.15575e-19              3.09341e-06               6.0748e-17              1.17293e-15              7.25659e-18              0.000246969                 0.123074               1.0908e-05              2.91757e-12              2.56387e-15               5.1533e-07              4.52981e-21              8.02615e-20              1.92573e-28              2.38782e-13              2.62304e-28              0.000169467                 0.414895              7.22979e-05                 0.461528                        1
      1400              0        1.19777              1.13792e-18               6.3144e-06              1.96079e-16              5.36761e-15              4.81554e-17              0.000185286                 0.123097              6.42173e-06              1.16837e-11              1.54272e-14              1.04832e-06              6.38265e-20              7.74342e-19              5.61254e-27              9.94112e-13              7.94342e-27               0.00025654                 0.414959              4.70118e-05                 0.461442                        1
      1450              0        1.29666              9.56496e-18              1.22784e-05              5.84539e-16              2.21289e-14              2.80266e-16              0.000141775                 0.123109              3.92742e-06              4.24835e-11              8.19608e-14               2.0291e-06              7.47389e-19              6.37822e-18              1.29462e-25              3.74721e-12              1.89766e-25              0.000377255                  0.41497              3.14986e-05                 0.461352                        1
      1500              0        1.39638              6.97332e-17              2.28538e-05              1.62228e-15              8.30472e-14              1.44951e-15              0.000110434                 0.123116               2.4858e-06              1.41623e-10              3.89289e-13              3.75573e-06              7.40924e-18              4.55706e-17              2.41942e-24              1.29164e-11              3.66219e-24              0.000540484                 0.414934              2.16824e-05                 0.461248                        1
      1550              0        1.49707              4.47055e-16              4.08884e-05              4.22048e-15              2.86292e-13              6.73856e-15              8.74249e-05                 0.123119              1.62287e-06              4.36495e-10              1.67109e-12              6.67657e-06              6.31972e-17              2.86336e-16              3.73882e-23              4.10678e-11              5.82837e-23              0.000756306                 0.414851              1.52943e-05                 0.461122                        1
