   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.06258              6.0883e-117              6.01543e-38              1.91185e-76              5.70907e-80             9.89935e-101                 0.374371              3.33565e-12               0.00190411              8.98685e-72              5.05793e-94              1.10139e-41             7.52049e-135             5.94192e-119             2.58706e-172              2.52346e-78             6.08759e-174              1.79733e-24              5.06381e-05                 0.310024                 0.313651                        1
       350              0       -4.96426              4.14904e-99              4.73106e-32              3.62337e-65              3.29195e-68              2.12309e-85                 0.376588              7.12272e-10               0.00438858              7.38673e-61              1.83083e-79               4.5239e-35             5.99622e-114              1.2017e-100              6.1251e-146              3.46949e-66             2.97799e-147              1.07916e-20              0.000439796                 0.304994                  0.31359                        1
       400              0       -4.85693              1.00687e-85              1.28776e-27              1.03187e-56              2.20675e-59              6.86922e-74                 0.378748               3.9221e-08               0.00782557              1.14443e-52              1.57214e-68              4.24871e-30               2.9203e-98              6.72641e-87             3.87468e-126              4.65038e-57             3.27409e-127              7.45481e-18               0.00230062                 0.297828                 0.313298                        1
       450              0       -4.74102              2.63097e-75              3.70261e-24              3.85808e-50               1.6316e-52              6.25137e-65                 0.378489              8.74352e-07                0.0118332              2.69375e-46              5.12406e-60              3.18978e-26              4.70643e-86              3.40362e-76              1.0043e-110              6.05147e-50             1.31148e-111              1.21282e-15               0.00851901                 0.288836                 0.312322                        1
       500              0       -4.61421              5.73097e-67              2.19406e-21              6.96832e-45              5.12903e-47              9.25279e-58                 0.371756              1.03713e-05                0.0160827              3.36939e-41              3.34527e-53              4.04367e-23              2.76082e-76              1.26155e-67              2.19099e-98              3.02851e-44              4.06643e-99              7.12356e-14                0.0245273                 0.277814                  0.30981                        1
       550              0       -4.46927              3.83071e-60              4.09214e-19              1.39446e-40              1.61617e-42              6.79418e-52                 0.353113              7.80005e-05                0.0204186               4.9655e-37               1.2594e-47              1.38721e-20              2.71553e-68              1.29588e-60               2.7588e-88              1.39479e-39              6.84011e-89               1.9759e-12                0.0580418                 0.263805                 0.304544                        1
       600              0       -4.29247               1.8742e-54              3.17831e-17              5.37948e-37               9.0353e-39              5.19488e-47                 0.317492              0.000418344                0.0248585               1.4652e-33              5.52326e-43              1.75519e-18              1.24129e-61              8.94363e-55              7.24651e-80              1.05307e-35              2.28954e-80              3.08526e-11                 0.116574                 0.245346                 0.295311                        1
       650              0       -4.06176              1.22567e-49              1.24518e-15               5.8667e-34              1.33097e-35              6.89729e-43                 0.263741                 0.001735                0.0295094              1.25016e-30              4.58333e-39              1.01049e-16              5.34466e-56              7.64413e-50              9.67391e-73              1.93624e-32              3.75426e-73              3.05638e-10                 0.202279                 0.221072                 0.281663                        1
       700              0       -3.74527              1.64771e-45              2.81959e-14              2.36784e-31              6.86553e-33              2.28988e-39                 0.198207               0.00587175                0.0342799              4.01834e-28              1.01714e-35              3.07075e-15              3.59222e-51               1.2518e-45              1.24066e-66              1.14885e-29              5.74362e-67              2.09432e-09                 0.306618                 0.190372                 0.264651                        1
       750              0       -3.30305              6.24435e-42              4.08652e-13              4.25659e-29              1.53188e-30              2.48933e-36                 0.133768                0.0166634                0.0381163              5.92383e-26              7.79815e-33              5.51565e-14              5.46026e-47              5.42207e-42              2.43923e-61              2.71615e-27              1.31566e-61              1.06273e-08                 0.411042                 0.153828                 0.246582                        1
