   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -2.72249             1.52208e-115              5.95397e-37              7.49458e-76              3.87565e-79              9.7982e-100                 0.229954               1.3076e-11               0.00117042              6.10079e-71              5.00625e-93                4.316e-41             1.88012e-133             5.88121e-118             6.46765e-171              9.88861e-78              1.5219e-172              4.83065e-24              0.000198434                 0.190497                  0.57818                        1
       350              0       -2.64782              1.03726e-97              4.67885e-31              1.42182e-64              2.23413e-67              2.09966e-84                 0.230551              2.79498e-09               0.00270302              5.01312e-60              1.81062e-78              1.76984e-34             1.49905e-112              1.18843e-99             1.53128e-144              1.35733e-65             7.44496e-146              2.89721e-20               0.00172056                 0.187285                  0.57774                        1
       400              0       -2.56402              2.51717e-84              1.26858e-26              4.06711e-56              1.49564e-58              6.76694e-73                 0.228281              1.54589e-07               0.00486292              7.75641e-52              1.54873e-67              1.64925e-29              7.30075e-97              6.62625e-86             9.68671e-125              1.80517e-56             8.18523e-126              1.99092e-17               0.00893046                  0.18227                 0.575656                        1
       450              0       -2.45924              6.57743e-74              3.60077e-23              1.54153e-49              1.10105e-51              6.07942e-64                 0.216661              3.49355e-06               0.00755654              1.81782e-45              4.98312e-59              1.20669e-25              1.17661e-84                 3.31e-75             2.51076e-109              2.28926e-49             3.27869e-110              3.18374e-15                0.0322272                 0.174633                 0.568919                        1
       500              0       -2.31048              1.43274e-65              2.06451e-20              2.87719e-44               3.4266e-46              8.70646e-57                 0.186514              4.28226e-05                0.0109673              2.25102e-40              3.14775e-52               1.4321e-22              6.90204e-75              1.18706e-66              5.47748e-97              1.07257e-43              1.01661e-97              1.79124e-13                0.0868654                 0.162499                 0.553111                        1
       550              0       -2.08998              9.57677e-59              3.59577e-18               6.1408e-40              1.06232e-41              5.97006e-51                 0.134729              0.000343491                0.0158388              3.26384e-36              1.10664e-46              4.28437e-20              6.78882e-67              1.13869e-59              6.89699e-87              4.30778e-39              1.71003e-87              4.56491e-12                 0.179261                 0.143517                 0.526311                        1
       600              0       -1.79304              4.68549e-53              2.49186e-16              2.59905e-36              5.84764e-38               4.0729e-46                 0.076776               0.00202119                0.0232103              9.48274e-33              4.33035e-42               4.3156e-18              3.10323e-60                7.012e-54              1.81163e-78              2.58924e-35              5.72386e-79              6.26207e-11                 0.286627                 0.116581                 0.494784                        1
       650              0       -1.45088              3.06419e-48              8.43859e-15              3.03444e-33              8.58009e-35              4.67432e-42                0.0356055               0.00897396                0.0315785              8.05915e-30              3.10614e-38               1.8564e-16              1.33616e-54              5.18045e-49              2.41848e-71              3.55713e-32              9.38566e-72              5.34107e-10                 0.371612                0.0840269                 0.468203                        1
       700              0       -1.06924              4.11928e-44              1.65348e-13               1.1789e-30              4.46549e-32              1.34285e-38                0.0150023                0.0292342                0.0339898              2.61362e-27               5.9648e-35              4.22409e-15              8.98055e-50              7.34092e-45              3.10165e-65              1.58035e-29               1.4359e-65               3.1953e-09                  0.42178                0.0521527                 0.447841                        1
       750              0      -0.633617              1.56109e-40              2.12543e-12              1.71528e-28              1.01174e-29              1.29472e-35               0.00626474                0.0671483                0.0247581              3.91241e-25              4.05587e-32              5.96818e-14              1.36507e-45              2.82005e-41              6.09807e-60                2.939e-27              3.28915e-60              1.46022e-08                 0.444766                0.0268296                 0.430234                        1
       800              0      -0.237313              2.11375e-37              1.96248e-11              1.02582e-26              1.16877e-27              5.20219e-33               0.00272826                 0.106018                0.0109503              3.13201e-23              1.20036e-29              5.86403e-13               6.1982e-42              3.79454e-38              2.61035e-55              2.75763e-25                1.609e-55               5.4391e-08                 0.452439                0.0110873                 0.416777                        1
       850              0      0.0109105              1.22586e-34              1.39224e-10              3.02482e-25              7.78655e-26              1.02587e-30               0.00127744                 0.126067               0.00337809               1.5041e-21                1.807e-27              4.35144e-12              1.04021e-38              2.17124e-35               3.1821e-51              1.49982e-23              2.20584e-51              1.73574e-07                 0.455056               0.00399737                 0.410224                        1
       900              0       0.159485              3.50638e-32              7.95381e-10              5.54497e-24              3.27362e-24              1.12153e-28              0.000644294                 0.132671              0.000969787              4.71111e-20              1.55362e-25              2.57235e-11              7.61531e-36              6.11107e-33              1.36142e-47               5.2111e-22              1.04718e-47               4.8783e-07                 0.456311               0.00145159                 0.407951                        1
       950              0       0.273224              5.52974e-30              3.78812e-09               7.2796e-23              9.31536e-23              7.46527e-27              0.000347068                 0.134645              0.000299365              1.02701e-18              8.33951e-24              1.25732e-10              2.77216e-33              9.46795e-31              2.41119e-44              1.24285e-20              2.03462e-44              1.22971e-06                 0.456942              0.000567643                 0.407198                        1
      1000              0       0.376788               5.2566e-28              1.54583e-08              7.34553e-22               1.9002e-21              3.26017e-25              0.000198049                 0.135274              0.000102455              1.64365e-17              3.00026e-22              5.23163e-10              5.57202e-31              8.83275e-29              2.01751e-41              2.15388e-19              1.84956e-41               2.8241e-06                 0.457258               0.00024152                 0.406924                        1
      1050              0       0.477544               3.2376e-26              5.52564e-08              5.94796e-21              2.91274e-20              9.92235e-24              0.000118866                 0.135494              3.87402e-05              2.01776e-16              7.66136e-21              1.89693e-09              6.73154e-29              5.33526e-27              8.87619e-39              2.83965e-18              8.76666e-39              5.98728e-06                  0.45742              0.000111141                 0.406811                        1
      1100              0       0.577752              1.37065e-24              1.76163e-07              3.98866e-20              3.48772e-19              2.21104e-22              7.45767e-05                 0.135579              1.60164e-05              1.96981e-15              1.45524e-19              6.10865e-09              5.23934e-27              2.21414e-25              2.24132e-36               2.9567e-17              2.36761e-36              1.18467e-05                 0.457505              5.48294e-05                 0.406758                        1
      1150              0       0.678194              4.18825e-23              5.08409e-07              2.27121e-19              3.36869e-18               3.7573e-21              4.86537e-05                 0.135615              7.16329e-06              1.57559e-14               2.1372e-18              1.77462e-08              2.78237e-25              6.63021e-24               3.4921e-34              2.50759e-16              3.92039e-34              2.20755e-05                  0.45755              2.87557e-05                 0.406728                        1
      1200              0       0.779172              9.62089e-22              1.34479e-06              1.12092e-18              2.69581e-17              5.03723e-20              3.28581e-05                 0.135631              3.43296e-06              1.05863e-13              2.50633e-17              4.71165e-08              1.05755e-23              1.49228e-22              3.56604e-32              1.77736e-15              4.23091e-32              3.90344e-05                  0.45757              1.59153e-05                 0.406706                        1
      1250              0       0.880824              1.71923e-20              3.29425e-06              4.87787e-18               1.8281e-16              5.48177e-19              2.28826e-05                 0.135638              1.74853e-06              6.10118e-13              2.41138e-16              1.15578e-07               2.9949e-22              2.61256e-21              2.51089e-30               1.0758e-14              3.13271e-30              6.59104e-05                 0.457574              9.23734e-06                 0.406685                        1
      1300              0       0.983237              2.46013e-19              7.53938e-06              1.89893e-17               1.0707e-15              4.96058e-18              1.63781e-05                 0.135642              9.39889e-07              3.07004e-12              1.94745e-15              2.64369e-07              6.53775e-21              3.66251e-20              1.27247e-28               5.6631e-14              1.66213e-28              0.000106845                 0.457562              5.59215e-06                 0.406659                        1
      1350              0        1.08649              2.88938e-18              1.62424e-05               6.6952e-17              5.50478e-15              3.81018e-17              1.20135e-05                 0.135643              5.29994e-07              1.36927e-11              1.34619e-14              5.68289e-07              1.13245e-19              4.21424e-19              4.81432e-27              2.63321e-13               6.5576e-27              0.000167041                 0.457533              3.51481e-06                 0.406624                        1
      1400              0        1.19068              2.84481e-17              3.31502e-05              2.16063e-16              2.51921e-14              2.52813e-16              9.00825e-06                 0.135643              3.11899e-07              5.48356e-11              8.09919e-14              1.15574e-06              1.59566e-18              4.06525e-18              1.40313e-25              1.09598e-12              1.98585e-25              0.000252844                 0.457482              2.28448e-06                 0.406576                        1
      1450              0        1.29595              2.39124e-16              6.44543e-05              6.44044e-16               1.0386e-13              1.47123e-15              6.89004e-06                 0.135641              1.90709e-07              1.99393e-10              4.30246e-13              2.23658e-06              1.86847e-17              3.34819e-17              3.23654e-24              4.13037e-12              4.74415e-24              0.000371787                 0.457402              1.53015e-06                 0.406509                        1
      1500              0         1.4025              1.74333e-15              0.000119958              1.78728e-15              3.89775e-13              7.60839e-15              5.36504e-06                 0.135638              1.20687e-07              6.64697e-10              2.04336e-12              4.13903e-06              1.85231e-16              2.39198e-16              6.04856e-23              1.42347e-11              9.15547e-23              0.000532604                 0.457282              1.05302e-06                 0.406417                        1
