   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -2.72261             2.02943e-116              1.31385e-37              2.73636e-76              1.41523e-79             2.16215e-100                 0.230031               4.7742e-12               0.00117018              2.22776e-71              1.10472e-93              1.57624e-41             2.50683e-134              1.2978e-118             8.62353e-172              3.61141e-78              2.0292e-173              2.91938e-24              7.24702e-05                  0.19051                 0.578217                        1
       350              0       -2.64887              1.38301e-98              1.03313e-31              5.18744e-65              8.16012e-68              4.63624e-85                 0.231217              1.01973e-09               0.00269852              1.83103e-60              3.99801e-79              6.47186e-35             1.99874e-113             2.62417e-100              2.0417e-145              4.96343e-66             9.92662e-147              1.75245e-20              0.000629168                 0.187399                 0.578056                        1
       400              0       -2.56976              3.35623e-85              2.80959e-27               1.4791e-56              5.46903e-59               1.4987e-73                  0.23171              5.62202e-08               0.00482374              2.83625e-52              3.43003e-68              6.06728e-30              9.73433e-98              1.46754e-86             1.29156e-125              6.64088e-57             1.09136e-126              1.20927e-17               0.00328535                 0.182893                 0.577288                        1
       450              0       -2.48123              8.76991e-75              8.05433e-24              5.55119e-50                4.041e-52              1.35987e-64                 0.228824              1.25806e-06               0.00734941              6.67162e-46              1.11464e-59              4.52819e-26              1.56881e-85              7.40393e-76             3.34768e-110              8.59062e-50             4.37159e-111              1.96026e-15                0.0120935                 0.176991                 0.574741                        1
       500              0       -2.37442              1.91032e-66              4.73656e-21              1.01177e-44               1.2683e-46               1.9975e-57                 0.218011              1.50586e-05                0.0101715               8.3318e-41               7.2218e-53              5.65362e-23              9.20273e-76              2.72345e-67               7.3033e-98              4.23428e-44              1.35548e-98              1.14083e-13                0.0342926                 0.169191                 0.568319                        1
       550              0       -2.23485               1.2769e-59                8.692e-19              2.06172e-40              3.98511e-42              1.44313e-51                 0.194069              0.000115324                0.0133903              1.22438e-36              2.67506e-47               1.8776e-20              9.05176e-68              2.75254e-60              9.19599e-88              1.88786e-39              2.28004e-88              3.10462e-12                0.0785599                 0.158375                 0.555491                        1
       600              0       -2.04534              6.24733e-54              6.55482e-17              8.19992e-37              2.22044e-38              1.07137e-46                  0.15508              0.000637681                0.0173274              3.60074e-33              1.13909e-42              2.23963e-18              4.13764e-61               1.8445e-54               2.4155e-79              1.34371e-35              7.63182e-80              4.69109e-11                 0.148748                  0.14316                 0.535047                        1
       650              0       -1.79464              4.08558e-49              2.45394e-15               9.3053e-34              3.26761e-35              1.35929e-42                 0.107418               0.00275192                0.0222718              3.06922e-30              9.03265e-39              1.17739e-16              1.78155e-55              1.50648e-49              3.22464e-72              2.25605e-32              1.25142e-72              4.43632e-10                 0.235689                 0.122569                   0.5093                        1
       700              0       -1.48415              5.49238e-45              5.24764e-14              3.86413e-31              1.69397e-32              4.26179e-39                0.0642094               0.00958224                0.0273879              9.91469e-28              1.89304e-35              3.19097e-15              1.19741e-50              2.32978e-45              4.13554e-66              1.19383e-29              1.91454e-66              2.88519e-09                 0.318622                0.0968508                 0.483347                        1
       750              0       -1.11646              2.08145e-41               7.1814e-13              6.80888e-29              3.82178e-30              4.37459e-36                 0.034446                0.0266549                0.0292591              1.47789e-25               1.3704e-32              5.11009e-14              1.82009e-46              9.52841e-42              8.13075e-61              2.51644e-27              4.38554e-61              1.39779e-08                 0.380819                0.0683919                 0.460429                        1
       800              0      -0.696871              2.81833e-38              6.89598e-12              5.54505e-27              4.38767e-28              1.82801e-33                0.0175483                0.0573081                0.0239972              1.17579e-23              4.21796e-30              5.43049e-13              8.26426e-43              1.33337e-38              3.48046e-56              2.55375e-25              2.14533e-56              5.38127e-08                 0.418989                 0.041626                 0.440531                        1
       850              0      -0.287052              1.63448e-35              4.99135e-11               2.2276e-25              2.89253e-26              3.67787e-31               0.00890295                0.0928406                0.0137406              5.58742e-22               6.4783e-28              4.19467e-12              1.38694e-39              7.78411e-36               4.2428e-52              1.44579e-23              2.94112e-52              1.73373e-07                 0.438663                0.0212833                  0.42457                        1
       900              0      0.0176475              4.67518e-33              2.87757e-10              4.90958e-24               1.2053e-24              4.05752e-29               0.00465661                 0.117469               0.00570201              1.73456e-20              5.62076e-26              2.52518e-11              1.01537e-36              2.21089e-33              1.81523e-48              5.11554e-22              1.39624e-48              4.87357e-07                 0.447944               0.00946266                 0.414766                        1
       950              0        0.21238              7.37299e-31              1.37643e-09              6.95746e-23              3.41407e-23              2.71254e-27               0.00255225                 0.128687               0.00205092              3.76399e-19               3.0302e-24                1.245e-10              3.69622e-34              3.44023e-31              3.21492e-45              1.23068e-20              2.71283e-45               1.2282e-06                 0.452465               0.00402906                 0.410215                        1
      1000              0       0.349799               7.0088e-29              5.62914e-09              7.21839e-22              6.95048e-22              1.18719e-25               0.00146919                 0.132932              0.000742045              6.01209e-18              1.09255e-22              5.20306e-10              7.42936e-32              3.21645e-29              2.69002e-42              2.14212e-19              2.46607e-42              2.82121e-06                 0.454761               0.00177032                 0.408323                        1
      1050              0       0.464595               4.3168e-27              2.01446e-08              5.90518e-21               1.0645e-20              3.61736e-24               0.00088583                  0.13452              0.000286386              7.37419e-17              2.79307e-21              1.89089e-09              8.97539e-30              1.94506e-27              1.18349e-39              2.83061e-18              1.16889e-39               5.9829e-06                 0.455963              0.000824926                 0.407514                        1
      1100              0       0.571008              1.82754e-25              6.42631e-08              3.97591e-20              1.27413e-19              8.06573e-23              0.000557154                 0.135146              0.000119356              7.19612e-16              5.30861e-20              6.09678e-09              6.98578e-28              8.07705e-26              2.98842e-37              2.95096e-17              3.15681e-37              1.18407e-05                 0.456616              0.000409109                  0.40714                        1
      1150              0        0.67441              5.58433e-24               1.8553e-07              2.26778e-19              1.23041e-18              1.37112e-21              0.000364001                  0.13541              5.35626e-05              5.75483e-15              7.79914e-19              1.77243e-08              3.70982e-26              2.41951e-24              4.65613e-35              2.50449e-16              5.22719e-35              2.20679e-05                 0.456984              0.000215076                 0.406951                        1
      1200              0       0.776903              1.28279e-22              4.90849e-07              1.12008e-18              9.84539e-18              1.83859e-20              0.000246033                 0.135529              2.57086e-05              3.86623e-14               9.1481e-18               4.7078e-08              1.41006e-24               5.4468e-23              4.75472e-33              1.77591e-15              5.64121e-33               3.9025e-05                 0.457196              0.000119178                 0.406844                        1
      1250              0       0.879372               2.2923e-21              1.20255e-06              4.87598e-18              6.67602e-17               2.0011e-19              0.000171428                 0.135585              1.31038e-05              2.22808e-13              8.80266e-17              1.15514e-07               3.9932e-23              9.53707e-22              3.34785e-31              1.07521e-14              4.17695e-31              6.58993e-05                 0.457319              6.92146e-05                 0.406775                        1
