   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.06259             1.52208e-117               2.1268e-38              9.55913e-77              2.85456e-80             3.49999e-101                 0.374388              1.66781e-12               0.00190407              4.49345e-72              1.78827e-94              5.50709e-42             1.88012e-135             2.10081e-119             6.46765e-173              1.26176e-78              1.5219e-174              1.27093e-24              2.53197e-05                 0.310028                 0.313655                        1
       350              0       -4.96435              1.03726e-99              1.67285e-32              1.81154e-65              1.64606e-68                7.507e-86                 0.376738              3.56107e-10               0.00438786              3.69357e-61              6.47359e-80               2.2624e-35             1.49905e-114             4.24906e-101             1.53128e-146              1.73509e-66             7.44496e-148              7.63197e-21              0.000219942                  0.30503                 0.313624                        1
       400              0       -4.85751              2.51717e-86              4.55527e-28              5.15736e-57              1.10369e-59              2.42989e-74                 0.379531              1.96029e-08               0.00781952              5.72378e-53              5.56121e-69              2.12655e-30              7.30075e-99              2.37937e-87             9.68671e-127              2.32759e-57             8.18523e-128              5.27559e-18                0.0011515                  0.29802                 0.313478                        1
       450              0       -4.74349              6.57743e-76              1.31156e-24              1.92657e-50              8.16671e-53              2.21439e-65                  0.38137              4.36617e-07                0.0118029              1.34831e-46              1.81507e-60              1.60095e-26              1.17661e-86              1.20565e-76             2.51076e-111              3.03723e-50             3.27869e-112              8.60137e-16               0.00427569                 0.289563                 0.312988                        1
       500              0       -4.62231              1.43274e-67              7.79968e-22              3.47262e-45              2.57238e-47              3.28928e-58                 0.379971              5.16846e-06                0.0159763              1.68986e-41              1.18921e-53              2.04406e-23              6.90204e-77               4.4847e-68              5.47748e-99               1.5309e-44              1.01661e-99              5.08025e-14                0.0123984                 0.279936                 0.311713                        1
       550              0        -4.4911              9.57677e-61              1.46595e-19              6.92175e-41               8.1395e-43              2.43391e-52                 0.372191              3.87174e-05                0.0201235              2.50077e-37              4.51162e-48              7.12096e-21              6.78882e-69              4.64228e-61              6.89699e-89              7.15988e-40              1.71003e-89              1.42594e-12                0.0297945                 0.268873                  0.30898                        1
       600              0       -4.34335              4.68549e-55              1.15508e-17              2.65202e-37              4.58339e-39              1.88795e-47                 0.354468              0.000206239                0.0241662              7.43259e-34              2.00729e-43              9.27293e-19              3.10323e-62              3.25035e-55              1.81163e-80              5.56349e-36              5.72386e-81              2.27516e-11                0.0615876                 0.255604                 0.303968                        1
       650              0       -4.16796              3.06419e-50              4.63456e-16              2.86233e-34              6.82153e-36              2.56718e-43                 0.323943              0.000846496                0.0280978              6.40736e-31              1.70592e-39              5.59947e-17              1.33616e-56              2.84515e-50              2.41848e-73              1.07294e-32              9.38566e-74              2.33215e-10                  0.11209                 0.239076                 0.295947                        1
       700              0       -3.94745              4.11928e-46              1.08697e-14               1.1415e-31              3.55997e-33              8.82765e-40                 0.280173               0.00283068                0.0318674              2.08363e-28              3.92114e-36              1.82544e-15              8.98055e-52              4.82578e-46              3.10165e-67              6.82949e-30               1.4359e-67              1.67459e-09                 0.182272                 0.218228                 0.284629                        1
       750              0       -3.65577              1.56109e-42               1.6483e-13              2.04406e-29               8.0216e-31              1.00407e-36                 0.226604               0.00800193                0.0351589              3.10197e-26              3.14539e-33              3.58941e-14              1.36507e-47                2.187e-42              6.09807e-62              1.76759e-27              3.28915e-62              8.97847e-09                 0.267493                 0.192289                 0.270453                        1
       800              0       -3.25826              2.11375e-39              1.74444e-12              1.88657e-27               9.1338e-29              4.62421e-34                 0.170329                0.0194977                0.0370367              2.44763e-24              1.06699e-30              4.63337e-13               6.1982e-44              3.37295e-39              2.61035e-57               2.1789e-25                1.609e-57              3.77833e-08                 0.357488                 0.161112                 0.254536                        1
       850              0       -2.72294              1.22586e-36              1.36875e-11              9.84599e-26              5.93399e-27              1.00856e-31                 0.119337                0.0410356                0.0357924              1.14625e-22              1.77651e-28              4.20581e-12              1.04021e-40              2.13459e-36               3.1821e-53              1.44963e-23              2.20584e-53              1.30045e-07                 0.439827                 0.125763                 0.238245                        1
       900              0       -2.05566              3.50638e-34              8.36852e-11              3.08227e-24              2.41965e-25                 1.18e-29                0.0789549                0.0737477                0.0299653              3.48215e-21              1.63462e-26              2.84759e-11              7.61531e-38               6.4297e-34              1.36142e-49              5.76868e-22              1.04718e-49              3.79373e-07                 0.505136                0.0893231                 0.222872                        1
       950              0       -1.34217              5.52974e-32              4.15819e-10               6.0451e-23              6.68612e-24              8.19456e-28                 0.050389                 0.111811                 0.020644              7.37141e-20               9.1542e-25              1.51498e-10              2.77216e-35              1.03929e-31              2.41119e-46              1.49755e-20              2.03462e-46              9.68853e-07                 0.550581                0.0567978                 0.209775                        1
      1000              0      -0.718497               5.2566e-30              1.74013e-09              7.83593e-22              1.33268e-22              3.66995e-26                0.0318018                 0.144305                0.0116592              1.15275e-18              3.37737e-23              6.62943e-10              5.57202e-33              9.94296e-30              2.01751e-43              2.72936e-19              1.84956e-43              2.22959e-06                 0.579429                0.0326482                 0.200155                        1
      1050              0      -0.257908               3.2376e-28              6.31335e-09              7.24596e-21              2.01206e-21              1.13368e-24                0.0202566                 0.165063               0.00574933              1.39383e-17              8.75352e-22              2.47631e-09              6.73154e-31              6.09583e-28              8.87619e-41              3.70697e-18              8.76666e-41              4.72549e-06                  0.59713                0.0176748                 0.194122                        1
      1100              0      0.0638599              1.37065e-26              2.03079e-08              5.17684e-20              2.38811e-20              2.54887e-23                0.0131707                 0.175967                 0.002698              1.34877e-16              1.67759e-20              8.11797e-09              5.23934e-29              2.55245e-26              2.24132e-38              3.92925e-17              2.36761e-38              9.35106e-06                 0.607992                 0.009457                 0.190705                        1
      1150              0       0.301053              4.18825e-25              5.89294e-08              3.03497e-19              2.29528e-19              4.35507e-22               0.00878193                 0.181219               0.00127911              1.07354e-15              2.47722e-19               2.3842e-08              2.78237e-27              7.68503e-25               3.4921e-36              3.36894e-16              3.92039e-36              1.74343e-05                 0.614717               0.00516248                 0.188822                        1
      1200              0       0.493311              9.62089e-24              1.56405e-07              1.51828e-18              1.83169e-18              5.85851e-21               0.00601204                  0.18371              0.000629823              7.19296e-15              2.91497e-18              6.37329e-08              1.05755e-25              1.73558e-23              3.56604e-34              2.40417e-15              4.23091e-34              3.08465e-05                 0.618939               0.00291595                 0.187762                        1
      1250              0       0.662558              1.71923e-22              3.83968e-07              6.64984e-18              1.24009e-17              6.38939e-20               0.00422338                 0.184911              0.000324964              4.13872e-14              2.81063e-17               1.5702e-07               2.9949e-24              3.04513e-22              2.51089e-32              1.46154e-14              3.13271e-32              5.21128e-05                  0.62164               0.00171082                 0.187138                        1
      1300              0       0.820027              2.46013e-21              8.80025e-07              2.59701e-17              7.25573e-17              5.79017e-19               0.00304018                 0.185506              0.000175794              2.08046e-13              2.27314e-16              3.60187e-07              6.53775e-23              4.27502e-21              1.27247e-30              7.71565e-14              1.66213e-30              8.45138e-05                 0.623401               0.00104198                 0.186749                        1
      1350              0       0.971482              2.88938e-20              1.89771e-06               9.1713e-17              3.72796e-16              4.45169e-18               0.00223867                 0.185808              9.94501e-05                9.273e-13              1.57285e-15              7.75764e-07              1.13245e-21              4.92379e-20              4.81432e-29              3.59455e-13               6.5576e-29              0.000132171                 0.624571              0.000657247                  0.18649                        1
      1400              0        1.11998              2.84481e-19              3.87582e-06              2.96221e-16              1.70531e-15              2.95581e-17               0.00168325                 0.185965               5.8625e-05              3.71194e-12              9.46931e-15              1.57985e-06              1.59566e-20              4.75296e-19              1.40313e-27              1.49816e-12              1.98585e-27               0.00020011                 0.625357              0.000428129                 0.186303                        1
      1450              0        1.26724              2.39124e-18              7.53962e-06              8.83379e-16              7.02826e-15              1.72099e-16               0.00129006                 0.186048              3.58785e-05               1.3493e-11              5.03285e-14              3.06041e-06              1.86847e-19              3.91659e-18              3.23654e-26              5.65176e-12              4.74415e-26                0.0002943                 0.625883              0.000287185                 0.186152                        1
