   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.71284             1.52208e-116              1.28554e-37               3.4927e-76              4.66427e-80             2.11556e-100                 0.499756              6.09382e-12               0.00254197              7.34219e-72              1.08092e-93              2.01206e-41             1.88012e-134             1.26983e-118             6.46765e-172              4.60992e-78              1.5219e-173              1.25524e-24              9.25072e-05                 0.413868                0.0837419                        1
       350              0        -7.5792              1.03726e-98              1.01097e-31              6.61949e-65              2.68928e-68               4.5368e-85                 0.502541              1.30124e-09               0.00585879              6.03442e-61              3.91226e-79              8.26295e-35             1.49905e-113             2.56789e-100             1.53128e-145              6.33706e-66             7.44496e-147              7.53544e-21              0.000803291                 0.407085                0.0837122                        1
       400              0       -7.42966              2.51717e-85              2.75066e-27              1.88514e-56              1.80206e-59              1.46727e-73                 0.504587              7.16533e-08                0.0104475              9.34554e-53              3.35809e-68              7.75389e-30              7.30075e-98              1.43676e-86             9.68671e-126              8.48695e-57             8.18523e-127              5.20133e-18               0.00419863                 0.397196                  0.08357                        1
       450              0       -7.26992              6.57743e-75               7.8979e-24              7.04806e-50              1.33068e-52              1.33346e-64                 0.501473              1.59729e-06                0.0157964              2.19694e-46              1.09299e-59              5.80534e-26              1.17661e-85              7.26014e-76             2.51076e-110              1.10136e-49             3.27869e-111              8.43957e-16                0.0155044                 0.384128                0.0830965                        1
       500              0       -7.10296              1.43274e-66              4.66338e-21              1.27267e-44              4.16937e-47              1.96664e-57                 0.485565              1.89418e-05                0.0214582              2.73897e-41              7.11023e-53              7.30704e-23              6.90204e-76              2.68137e-67              5.47748e-98              5.47261e-44              1.01661e-98              4.92317e-14                0.0443215                 0.366747                0.0818891                        1
       550              0        -6.9242              9.57677e-60              8.63089e-19               2.5454e-40              1.30492e-42              1.43299e-51                 0.447214              0.000142379                0.0272133              4.00922e-37              2.65626e-47              2.46839e-20              6.78882e-68              2.73318e-60              6.89699e-88              2.48188e-39              1.71003e-88              1.34594e-12                 0.103279                 0.342737                0.0794153                        1
       600              0        -6.7148              4.68549e-54              6.60803e-17              9.81548e-37              7.21265e-39              1.08007e-46                  0.37968              0.000763318                0.0331037              1.16963e-33              1.14834e-42              3.03485e-18              3.10323e-61              1.85947e-54              1.81163e-79              1.82082e-35              5.72386e-80              2.04824e-11                 0.201564                 0.309615                0.0752738                        1
       650              0       -6.42829              3.06419e-49              2.52949e-15              1.07111e-33              1.04635e-35              1.40114e-42                 0.287454               0.00316766                0.0393459              9.82825e-31              9.31073e-39                1.668e-16              1.33616e-55              1.55285e-49              2.41848e-72              3.19614e-32              9.38566e-73              1.95244e-10                   0.3339                 0.266501                0.0696318                        1
       700              0       -5.97155              4.11928e-45              5.54797e-14              4.32106e-31              5.31372e-33               4.5057e-39                 0.190149                0.0107153                0.0456642              3.11008e-28              2.00138e-35              4.75556e-15              8.98055e-51              2.46312e-45              3.10165e-66              1.77919e-29               1.4359e-66              1.27578e-09                 0.474849                 0.215209                0.0634138                        1
       750              0       -5.21488              1.56109e-41              7.75498e-13              7.66795e-29              1.17162e-30              4.72399e-36                  0.11103                0.0300179                0.0494775              4.53068e-26              1.47985e-32               7.9453e-14              1.36507e-46              1.02894e-41              6.09807e-61              3.91263e-27              3.28915e-61               6.1698e-09                 0.592107                 0.159672                0.0576956                        1
       800              0       -4.09547              2.11375e-38              7.54267e-12              6.60768e-27              1.31676e-28              1.99943e-33                 0.059534                0.0682903                0.0454345               3.5286e-24              4.61351e-30              8.66234e-13               6.1982e-43              1.45841e-38              2.61035e-56              4.07357e-25                1.609e-56              2.35519e-08                 0.668343                 0.105498                0.0529008                        1
       850              0        -2.7873              1.22586e-35              5.48537e-11              2.92822e-25                8.515e-27              4.04189e-31                0.0307824                 0.122041                0.0316577              1.64482e-22               7.1195e-28              6.75481e-12              1.04021e-39              8.55455e-36               3.1821e-52               2.3282e-23              2.20584e-52              7.47849e-08                 0.706392                0.0600702                0.0490569                        1
       900              0       -1.67899              3.50638e-33              3.16254e-10              7.12846e-24              3.49113e-25              4.45934e-29                0.0161038                 0.170558                0.0160276              5.02413e-21              6.17739e-26              4.06678e-11              7.61531e-37              2.42984e-33              1.36142e-48              8.23855e-22              1.04718e-48              2.06856e-07                 0.721411                0.0295028                0.0463964                        1
       950              0      -0.975508              5.52974e-31              1.51186e-09              1.07347e-22              9.78778e-24              2.97944e-27               0.00880582                 0.198552                0.0065098               1.0791e-19              3.32835e-24              2.00274e-10              2.77216e-34              3.77872e-31              2.41119e-45              1.97969e-20              2.03462e-45              5.15675e-07                 0.727844                0.0133333                0.0449546                        1
      1000              0       -0.56208               5.2566e-29              6.18289e-09              1.14371e-21              1.98254e-22              1.30398e-25               0.00506866                 0.210624               0.00248383              1.71488e-18              1.20002e-22              8.36945e-10              5.57202e-32              3.53286e-29              2.01751e-42              3.44574e-19              1.84956e-42              1.17851e-06                 0.731512               0.00601598                0.0442953                        1
      1050              0      -0.284295               3.2376e-27              2.21312e-08              9.45356e-21              3.02929e-21              3.97409e-24               0.00305881                 0.215352              0.000978625               2.0985e-17              3.06852e-21              3.04298e-09              6.73154e-30              2.13688e-27              8.87619e-40              4.55525e-18              8.76666e-40              2.49398e-06                 0.733773               0.00283366                0.0440019                        1
      1100              0     -0.0619932              1.37065e-25              7.06165e-08              6.39065e-20              3.62184e-20              8.86315e-23               0.00192562                 0.217226              0.000411152              2.04556e-16              5.83345e-20              9.81588e-09              5.23934e-28               8.8756e-26              2.24132e-37              4.75106e-17              2.36761e-37              4.93146e-06                 0.735156               0.00141161                0.0438642                        1
      1150              0        0.13778              4.18825e-24              2.03908e-07              3.65104e-19              3.49556e-19              1.50694e-21               0.00125892                 0.218005               0.00018511              1.63493e-15               8.5717e-19              2.85461e-08              2.78237e-26              2.65918e-24               3.4921e-35              4.03365e-16              3.92039e-35              9.18727e-06                 0.736004              0.000743576                0.0437939                        1
      1200              0       0.328265              9.62089e-23              5.39538e-07              1.80452e-18              2.79613e-18              2.02096e-20              0.000851349                 0.218346              8.89699e-05              1.09802e-14              1.00555e-17              7.58414e-08              1.05755e-24              5.98709e-23              3.56604e-33              2.86094e-15              4.23091e-33              1.62436e-05                 0.736531              0.000412416                0.0437539                        1
      1250              0       0.515032              1.71923e-21              1.32196e-06              7.85786e-18              1.89561e-17               2.1998e-19              0.000593412                 0.218502              4.53754e-05              6.32649e-14              9.67672e-17              1.86124e-07               2.9949e-23              1.04841e-21              2.51089e-31              1.73244e-14              3.13271e-31              2.74262e-05                 0.736863              0.000239633                0.0437275                        1
      1300              0       0.700593              2.46013e-20              3.02599e-06              3.05998e-17              1.11001e-16              1.99096e-18              0.000424998                 0.218576               2.4406e-05              3.18275e-13              7.81623e-16              4.25865e-07              6.53775e-22              1.46997e-20              1.27247e-29              9.12255e-14              1.66213e-29              4.44573e-05                 0.737075              0.000145161                0.0437066                        1
      1350              0       0.886169              2.88938e-19              6.51978e-06              1.07905e-16              5.70579e-16              1.52943e-17              0.000311893                 0.218612              1.37665e-05              1.41927e-12              5.40371e-15              9.15666e-07              1.13245e-20              1.69162e-19              4.81432e-28               4.2428e-13               6.5576e-28              6.94998e-05                 0.737208              9.12739e-05                0.0436862                        1
      1400              0        1.07242              2.84481e-18              1.33081e-05              3.48251e-16              2.61066e-15              1.01492e-16              0.000233972                 0.218629              8.10284e-06              5.68263e-12              3.25142e-14              1.86261e-06              1.59566e-19              1.63199e-18              1.40313e-26              1.76631e-12              1.98585e-26              0.000105189                 0.737286              5.93417e-05                0.0436632                        1
