   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.06258             3.04415e-117              3.57682e-38              1.35187e-76              4.03694e-80             5.88623e-101                 0.374381              2.35865e-12               0.00190409              6.35468e-72              3.00748e-94              7.78812e-42             3.76024e-135             3.53311e-119             1.29353e-172              1.78438e-78             3.04379e-174              1.51138e-24              3.58071e-05                 0.310026                 0.313653                        1
       350              0       -4.96431              2.07452e-99              2.81327e-32              2.56199e-65              2.32783e-68              1.26247e-85                 0.376676              5.03628e-10               0.00438816              5.22338e-61              1.08868e-79              3.19925e-35             2.99811e-114             7.14575e-101             3.06255e-146              2.45359e-66             1.48899e-147              9.07541e-21              0.000311019                 0.305015                  0.31361                        1
       400              0       -4.85727              5.03434e-86              7.65938e-28              7.29477e-57              1.56067e-59               4.0857e-74                 0.379206              2.77272e-08               0.00782202              8.09368e-53              9.35081e-69              3.00611e-30              1.46015e-98              4.00075e-87             1.93734e-126               3.2903e-57             1.63705e-127              6.27168e-18               0.00162777                  0.29794                 0.313403                        1
       450              0       -4.74247              1.31549e-75              2.20403e-24              2.72603e-50              1.15444e-52              3.72122e-65                 0.380174              6.17797e-07                0.0118154              1.90596e-46              3.05017e-60              2.26053e-26              2.35322e-86              2.02605e-76             5.02151e-111              4.28855e-50             6.55738e-112              1.02163e-15               0.00603725                 0.289261                 0.312712                        1
       500              0       -4.61895              2.86549e-67              1.30878e-21              4.91774e-45              3.63326e-47              5.51938e-58                 0.376545               7.3193e-06                  0.01602              2.38678e-41              1.99548e-53              2.87767e-23              1.38041e-76              7.52528e-68               1.0955e-98              2.15523e-44              2.03322e-99              6.02013e-14                0.0174548                 0.279052                  0.31092                        1
       550              0       -4.48206              1.91535e-60              2.45201e-19              9.81801e-41              1.14762e-42              4.07107e-52                  0.36416              5.49178e-05                0.0202436              3.52592e-37              7.54635e-48              9.96132e-21              1.35776e-68               7.7649e-61               1.3794e-88              1.00158e-39              3.42006e-89              1.68142e-12                0.0416788                 0.266749                 0.307114                        1
       600              0       -4.32228              9.37099e-55              1.92052e-17                3.772e-37              6.44226e-39              3.13904e-47                 0.338618              0.000293336                0.0244437               1.0447e-33              3.33747e-43              1.28174e-18              6.20645e-62              5.40425e-55              3.62326e-80              7.69004e-36              1.14477e-80              2.65852e-11                0.0851284                 0.251255                 0.300262                        1
       650              0       -4.12382              6.12837e-50              7.62902e-16              4.08789e-34              9.54395e-36              4.22588e-43                 0.297318               0.00120894                0.0286551              8.96449e-31              2.80815e-39              7.58645e-17              2.67233e-56              4.68346e-50              4.83695e-73              1.45367e-32              1.87713e-73              2.68555e-10                 0.151865                   0.2313                 0.289652                        1
       700              0       -3.86257              8.23856e-46              1.76259e-14              1.63831e-31              4.95262e-33              1.43146e-39                 0.242144               0.00406267                0.0328215              2.89873e-28               6.3584e-36              2.39997e-15              1.79611e-51              7.82533e-46              6.20331e-67              8.97899e-30              2.87181e-67              1.88886e-09                  0.23964                 0.205892                 0.275439                        1
       750              0       -3.50449              3.12218e-42              2.61956e-13              2.94128e-29              1.10988e-30              1.59572e-36                 0.180694                0.0115143                0.0363992              4.29192e-26              4.99881e-33              4.53291e-14              2.73013e-47              3.47568e-42              1.21961e-61              2.23221e-27              6.57831e-62              9.87139e-09                 0.337805                 0.174712                 0.258875                        1
