   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -4.48673              6.0883e-117              3.72399e-38              6.28953e-76              7.44581e-80             6.12841e-101                0.0549881              1.09735e-11                0.0206074              1.17207e-71              3.13123e-94               4.2211e-42             7.52049e-135             3.67848e-119             2.58706e-172              9.67117e-79             6.08759e-174              1.45116e-24              1.94071e-05                  0.39088                 0.533505                        1
       350              0       -4.35115              4.14904e-99              3.09024e-32              1.01231e-64              4.29362e-68              1.38676e-85                0.0685491              1.98998e-09                0.0342554              9.63436e-61              1.19586e-79               1.9301e-35             5.99622e-114             7.84925e-101              6.1251e-146              1.48024e-66             2.97799e-147              9.19366e-21              0.000187637                 0.363547                  0.53346                        1
       400              0       -4.22133              1.00687e-85              8.75529e-28              2.53113e-56              2.87893e-59              4.67029e-74                0.0809271              9.62073e-08                0.0470863              1.49302e-52              1.06887e-68              1.96394e-30               2.9203e-98              4.57319e-87             3.87468e-126              2.14961e-57             3.27409e-127              6.61226e-18               0.00106345                 0.337696                 0.533227                        1
       450              0       -4.09809              2.63097e-75              2.59055e-24              8.57545e-50              2.13025e-52              4.37381e-65                0.0906967              1.94344e-06                0.0584618              3.51701e-46              3.58508e-60              1.56146e-26              4.70643e-86              2.38136e-76              1.0043e-110              2.96231e-50             1.31148e-111              1.10789e-15               0.00417021                 0.314272                 0.532398                        1
       500              0       -3.97681              5.73097e-67              1.56609e-21              1.43877e-44              6.70958e-47              6.60451e-58                0.0965002              2.14139e-05                0.0685622               4.4077e-41               2.3878e-53              2.06021e-23              2.76082e-76              9.00477e-68              2.19099e-98                1.543e-44              4.06643e-99              6.65158e-14                0.0124964                 0.292248                 0.530171                        1
       550              0       -3.84927              3.83071e-60              2.95988e-19               2.7236e-40              2.12273e-42              4.91429e-52                 0.096652              0.000152347                0.0778929              6.52184e-37              9.10938e-48              7.25757e-21              2.71553e-68               9.3732e-61               2.7588e-88              7.29723e-40              6.84011e-89              1.87714e-12                0.0303661                 0.269567                  0.52537                        1
       600              0       -3.70434               1.8742e-54              2.31703e-17              1.00609e-36              1.19524e-38              3.78713e-47                0.0896755              0.000782403                0.0869495              1.93824e-33              4.02652e-43              9.32815e-19              1.24129e-61              6.52002e-55              7.24651e-80              5.59662e-36              2.28954e-80              2.97535e-11                0.0619543                 0.243863                 0.516775                        1
       650              0       -3.52794              1.22567e-49              9.11264e-16              1.05697e-33              1.78002e-35              5.04769e-43                0.0756541               0.00312586                0.0957858              1.67194e-30              3.35424e-39              5.41202e-17              5.34466e-56              5.59425e-50              9.67391e-73              1.03702e-32              3.75426e-73               2.9914e-10                 0.108337                  0.21332                 0.503777                        1
       700              0       -3.30222              1.64771e-45              2.06741e-14              4.10915e-31              9.31152e-33              1.67901e-39                0.0572905                0.0101898                 0.103238              5.44996e-28              7.45799e-36              1.65092e-15              3.59222e-51              9.17861e-46              1.24066e-66              6.17656e-30              5.74362e-67              2.08272e-09                 0.164846                 0.177617                 0.486819                        1
       750              0       -3.00292              6.24435e-42              3.00261e-13              7.09685e-29              2.10794e-30              1.82905e-36                0.0389881                0.0277822                 0.105955              8.15146e-26              5.72976e-33              2.97774e-14              5.46026e-47              3.98391e-42              2.43923e-61              1.46637e-27              1.31566e-61              1.07449e-08                 0.221909                 0.138462                 0.466904                        1
       800              0       -2.60038              8.45499e-39              3.03052e-12              6.15725e-27              2.41426e-28              8.03337e-34                0.0242411                0.0636351                0.0986282              6.46962e-24              1.85363e-30               3.4959e-13              2.47928e-43              5.85964e-39              1.04414e-56              1.64399e-25              6.43599e-57              4.33744e-08                 0.269726                0.0991847                 0.444585                        1
       850      0.0203542       -2.08582              4.90343e-36              2.27095e-11              2.90415e-25              1.57666e-26              1.67335e-31                0.0141296                 0.121037                0.0778483              3.04558e-22              2.94748e-28              2.89439e-12              4.16082e-40               3.5416e-36              1.27284e-52              9.97617e-24              8.82337e-53              1.43321e-07                 0.302684                0.0638201                 0.420481                        1
       900      0.0563805       -1.52924              1.40255e-33              1.33449e-10              7.86676e-24              6.46394e-25               1.8817e-29               0.00797744                 0.188223                0.0487988              9.30235e-21              2.60666e-26              1.81029e-11              3.04612e-37              1.02531e-33              5.44569e-49              3.66732e-22              4.18872e-49              4.04034e-07                  0.32113                0.0362327                 0.397638                        1
       950      0.0872815       -1.07006               2.2119e-31              6.43997e-10              1.30743e-22              1.80198e-23              1.26913e-27               0.00452975                 0.241824                0.0241413              1.98667e-19              1.41775e-24              9.08462e-11              1.10887e-34              1.60959e-31              9.64477e-46              8.98006e-21              8.13849e-46                1.011e-06                 0.330157                0.0184156                 0.380931                        1
