   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.28028              6.0883e-117              4.82756e-38              4.02865e-76              6.57073e-80             7.94452e-101                 0.155291              7.02891e-12               0.00845485              1.03432e-71              4.05914e-94              7.09356e-42             7.52049e-135             4.76857e-119             2.58706e-172              1.62524e-78             6.08759e-174              1.66011e-24              3.26137e-05                  0.42075                 0.415472                        1
       350              0       -5.14957              4.14904e-99              3.84457e-32              7.24191e-65              3.78892e-68              1.72527e-85                 0.164219               1.4236e-09                0.0175309              8.50187e-61              1.48777e-79              2.98739e-35             5.99622e-114             9.76527e-101              6.1251e-146               2.2911e-66             2.97799e-147              1.00934e-20              0.000290422                 0.402541                 0.415418                        1
       400              0       -5.01099              1.00687e-85              1.06006e-27              1.95018e-56              2.54027e-59              5.65462e-74                 0.173913              7.41255e-08                0.0279521              1.31739e-52              1.29415e-68              2.87904e-30               2.9203e-98              5.53705e-87             3.87468e-126              3.15122e-57             3.27409e-127              7.06412e-18               0.00155896                 0.381421                 0.415155                        1
       450              0       -4.87203              2.63097e-75              3.08212e-24                6.937e-50              1.87908e-52              5.20376e-65                 0.181727              1.57212e-06                0.0382562              3.10233e-46              4.26536e-60              2.21026e-26              4.70643e-86              2.83324e-76              1.0043e-110              4.19318e-50             1.31148e-111               1.1627e-15               0.00590299                  0.35986                 0.414252                        1
       500              0       -4.73215              5.73097e-67               1.8424e-21              1.20255e-44              5.91389e-47              7.76978e-58                 0.184842              1.78981e-05                0.0478971              3.88499e-41               2.8091e-53              2.85133e-23              2.76082e-76              1.05935e-67              2.19099e-98              2.13551e-44              4.06643e-99              6.89718e-14                 0.017295                 0.338066                 0.411882                        1
       550              0       -4.58424              3.83071e-60              3.45808e-19              2.32849e-40              1.86799e-42              5.74145e-52                 0.180075              0.000130246                0.0569326              5.73919e-37              1.06427e-47              9.90633e-21              2.71553e-68              1.09509e-60               2.7588e-88              9.96047e-40              6.84011e-89              1.92991e-12                0.0414487                 0.314572                 0.406841                        1
       600              0       -4.41563               1.8742e-54              2.69719e-17              8.74266e-37              1.04879e-38              4.40849e-47                 0.164662              0.000679888                 0.065657              1.70076e-33              4.68716e-43              1.26402e-18              1.24129e-61              7.58977e-55              7.24651e-80              7.58377e-36              2.28954e-80              3.03915e-11                0.0839519                 0.287152                 0.397897                        1
       650              0       -4.20781              1.22567e-49              1.05952e-15              9.30368e-34              1.55504e-35              5.86892e-43                  0.13826               0.00275144                0.0742135              1.46063e-30              3.89996e-39              7.31629e-17              5.34466e-56               6.5044e-50              9.67391e-73              1.40191e-32              3.75426e-73               3.0385e-10                 0.146457                 0.253836                 0.384482                        1
       700              0       -3.93534              1.64771e-45              2.40432e-14              3.66029e-31              8.08787e-33              1.95263e-39                 0.104796               0.00907676                0.0819155              4.73377e-28              8.67336e-36              2.23283e-15              3.59222e-51              1.06744e-45              1.24066e-66              8.35368e-30              5.74362e-67              2.10382e-09                 0.222951                 0.213983                 0.367277                        1
       750              0       -3.56511              6.24435e-42              3.49356e-13              6.40017e-29               1.8195e-30              2.12812e-36                0.0714517                0.0250549                0.0861731              7.03604e-26              6.66664e-33              4.03113e-14              5.46026e-47              4.63532e-42              2.43923e-61              1.98511e-27              1.31566e-61              1.07911e-08                 0.300411                 0.169043                 0.347867                        1
       800              0        -3.0621              8.45499e-39              3.52612e-12              5.62072e-27              2.07227e-28              9.34714e-34                0.0444299                0.0580901                0.0821887              5.55319e-24              2.15677e-30              4.73282e-13              2.47928e-43              6.81792e-39              1.04414e-56              2.22567e-25              6.43599e-57              4.33189e-08                 0.365161                 0.122578                 0.327553                        1
       850              0        -2.4227              4.90343e-36              2.64137e-11              2.67808e-25               1.3477e-26               1.9463e-31                0.0258595                 0.111616                0.0662002              2.60331e-22              3.42826e-28              3.91563e-12              4.16082e-40              4.11928e-36              1.27284e-52              1.34961e-23              8.82337e-53              1.42491e-07                 0.409481                0.0796173                 0.307226                        1
       900              0       -1.73937              1.40255e-33              1.55154e-10              7.30512e-24              5.51057e-25              2.18775e-29                0.0145765                 0.174785                0.0420797              7.93034e-21              3.03062e-26              2.44705e-11              3.04612e-37              1.19208e-33              5.44569e-49              4.95728e-22              4.18872e-49              4.00465e-07                 0.434086                0.0454807                 0.288992                        1
       950      0.0293962       -1.18027               2.2119e-31              7.48543e-10              1.21925e-22              1.53375e-23              1.47516e-27                0.0082681                 0.225514                0.0209946              1.69095e-19              1.64791e-24              1.22736e-10              1.10887e-34              1.87089e-31              9.64477e-46              1.21324e-20              8.13849e-46              1.00021e-06                 0.446053                0.0232019                 0.275967                        1
      1000      0.0533884       -0.81814              2.10264e-29              3.07469e-09              1.37863e-21               3.0887e-22              6.48456e-26               0.00484343                 0.253886               0.00902249              2.67169e-18              5.96759e-23              5.17436e-10              2.22881e-32              1.75686e-29              8.07006e-43              2.13031e-19              7.39822e-43              2.28263e-06                 0.452253                0.0112083                 0.268784                        1
      1050      0.0644776      -0.594782              1.29504e-27              1.10321e-08              1.17042e-20              4.70523e-21              1.98102e-24               0.00295105                 0.266621               0.00375014              3.25949e-17              1.52961e-21              1.89034e-09              2.69262e-30               1.0652e-27              3.55048e-40              2.82979e-18              3.50667e-40              4.82751e-06                 0.455831               0.00544848                 0.265394                        1
      1100      0.0691154      -0.439255              5.48262e-26                3.525e-08               8.0009e-20               5.6179e-20              4.42427e-23               0.00186811                  0.27196               0.00161112               3.1729e-16              2.91191e-20              6.11471e-09              2.09573e-28              4.43048e-26              8.96527e-38              2.95963e-17              9.47043e-38              9.54583e-06                 0.457959                0.0027523                  0.26384                        1
      1150      0.0710286      -0.312959               1.6753e-24              1.01869e-07              4.59273e-19              5.41874e-19              7.52842e-22               0.00122531                 0.274234              0.000732284              2.53443e-15              4.28227e-19              1.78115e-08              1.11295e-26              1.32848e-24              1.39684e-35              2.51682e-16              1.56816e-35              1.77875e-05                 0.459234               0.00145906                 0.263098                        1
      1200      0.0718341      -0.199034              3.84836e-23              2.69674e-07              2.27478e-18              4.33336e-18              1.01013e-20              0.000830228                 0.275246              0.000353456              1.70169e-14                5.026e-18              4.73676e-08              4.23019e-25               2.9925e-23              1.42642e-33              1.78683e-15              1.69236e-33              3.14562e-05                 0.460008              0.000811757                 0.262718                        1
      1250      0.0721885      -0.090354              6.87691e-22              6.60943e-07              9.91556e-18              2.93746e-17              1.09984e-19              0.000579369                  0.27572              0.000180629              9.80361e-14              4.83808e-17              1.16314e-07              1.19796e-23              5.24172e-22              1.00435e-31              1.08265e-14              1.25309e-31              5.31219e-05                 0.460486              0.000472421                 0.262507                        1
      1300      0.0723621      0.0161958              9.84054e-21              1.51318e-06              3.86324e-17              1.72007e-16              9.95602e-19              0.000415238                 0.275953              9.72526e-05              4.93199e-13              3.90859e-16               2.6623e-07               2.6151e-22              7.35076e-21               5.0899e-30              5.70297e-14              6.64851e-30              8.61243e-05                 0.460783              0.000286423                 0.262377                        1
      1350      0.0724717        0.12206              1.15575e-19              3.26063e-06              1.36267e-16              8.84219e-16              7.64888e-18              0.000304861                 0.276072               5.4886e-05              2.19942e-12              2.70247e-15              5.72552e-07              4.52981e-21              8.46003e-20              1.92573e-28              2.65296e-13              2.62304e-28              0.000134659                 0.460965              0.000180183                 0.262285                        1
      1400      0.0725718       0.227964              1.13792e-18              6.65597e-06              4.39852e-16              4.04618e-15              5.07604e-17               0.00022875                 0.276135               3.2315e-05              8.80733e-12              1.62617e-14               1.1648e-06              6.38265e-20               8.1623e-19              5.61254e-27              1.10457e-12              7.94342e-27              0.000203845                 0.461067              0.000117177                 0.262207                        1
      1450      0.0726918        0.33431              9.56496e-18               1.2943e-05              1.31129e-15              1.66803e-14              2.95437e-16              0.000175056                 0.276169              1.97641e-05              3.20231e-11              8.63973e-14              2.25472e-06              7.47389e-19              6.72348e-18              1.29462e-25              4.16386e-12              1.89766e-25              0.000299759                 0.461111              7.85173e-05                 0.262131                        1
      1500      0.0728505       0.441361              6.97332e-17              2.40918e-05              3.63928e-15               6.2596e-14              1.52803e-15              0.000136379                 0.276187              1.25096e-05              1.06747e-10              4.10376e-13              4.17364e-06              7.40924e-18              4.80392e-17              2.41942e-24              1.43537e-11              3.66219e-24              0.000429453                 0.461106              5.40527e-05                 0.262046                        1
      1550      0.0730636       0.549321              4.47055e-16              4.31053e-05              9.46789e-15              2.15778e-13               7.1039e-15              0.000107983                 0.276196              8.16708e-06              3.28985e-10              1.76169e-12              7.42015e-06              6.31972e-17               3.0186e-16              3.73882e-23              4.56416e-11              5.82837e-23              0.000600931                 0.461053              3.81311e-05                 0.261945                        1
      1600      0.0733456       0.658385              2.55082e-15              7.44071e-05              2.32291e-14              6.88692e-13              2.99854e-14              8.67681e-05                 0.276198              5.48371e-06              9.44316e-10              6.90031e-12              1.27184e-05              4.70391e-16              1.68834e-15              4.86364e-22              1.34888e-10              7.78916e-22              0.000823103                 0.460951              2.75021e-05                 0.261821                        1
      1650      0.0737122       0.768762              1.30916e-14              0.000124314              5.40321e-14              2.04939e-12              1.15928e-13              7.06626e-05                 0.276195              3.77702e-06               2.5409e-09              2.48667e-11              2.10873e-05               3.0935e-15              8.49493e-15               5.4101e-21              3.72983e-10              8.88123e-21               0.00110571                 0.460793              2.02395e-05                 0.261666                        1
      1700      0.0741801       0.880695              6.10048e-14              0.000201594              1.19713e-13              5.72103e-12              4.13713e-13              5.82537e-05                 0.276186              2.66257e-06              6.44561e-09              8.30561e-11              3.39191e-05              1.81732e-14              3.88115e-14              5.21766e-20               9.7061e-10              8.76161e-20               0.00145921                 0.460568              1.51705e-05                 0.261475                        1
      1750      0.0747678       0.994473              2.60245e-13               0.00031811              2.53689e-13              1.50639e-11              1.37221e-12              4.85612e-05                 0.276171              1.91713e-06              1.54931e-08              2.58792e-10              5.30664e-05              9.62981e-14               1.6235e-13               4.4167e-19              2.38939e-09              7.57212e-19               0.00189466                 0.460263               1.1563e-05                 0.261238                        1
      1800      0.0754959        1.11045              1.02388e-12              0.000489541              5.16087e-13              3.75934e-11              4.25594e-12              4.08934e-05                 0.276148              1.40739e-06              3.54456e-08              7.56598e-10              8.09347e-05              4.64254e-13              6.26361e-13              3.31743e-18              5.58987e-09              5.79653e-18               0.00242354                 0.459858              8.94918e-06                 0.260948                        1
      1850      0.0763866        1.22906              3.73946e-12              0.000736157              1.01119e-12              8.93037e-11              1.24102e-11              3.47546e-05                 0.276115              1.05169e-06              7.74938e-08              2.08614e-09              0.000120577              2.05204e-12              2.24345e-12              2.23258e-17              1.24784e-08              3.96928e-17                0.0030576                 0.459331              7.02373e-06                 0.260597                        1
      1900      0.0774645         1.3508              1.27531e-11               0.00108365               1.9138e-12              2.02715e-10              3.41882e-11              2.97848e-05                 0.276067              7.98802e-07              1.62483e-07               5.4498e-09              0.000175784              8.37331e-12              7.50349e-12              1.35796e-16              2.66767e-08              2.45288e-16               0.00380861                 0.458655              5.58349e-06                 0.260174                        1
