   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.71376             1.52208e-116              1.24429e-37              4.01058e-76              5.41095e-80             2.04768e-100                 0.438636              6.99737e-12               0.00335167              8.51757e-72              1.04623e-93              1.88501e-41             1.88012e-134             1.22909e-118             6.46765e-172              4.31884e-78              1.5219e-173              1.40946e-24              8.66661e-05                 0.445226                   0.1127                        1
       350              0       -7.57354              1.03726e-98              9.79297e-32              7.56402e-65              3.11983e-68              4.39465e-85                 0.442456              1.48691e-09               0.00765004              7.00052e-61              3.78968e-79              7.75326e-35             1.49905e-113             2.48743e-100             1.53128e-145              5.94617e-66             7.44496e-147              8.46795e-21              0.000753742                 0.436478                 0.112662                        1
       400              0       -7.41579              2.51717e-85              2.66706e-27                2.141e-56              2.09067e-59              1.42268e-73                  0.44599              8.13785e-08                0.0134759              1.08423e-52              3.25604e-68              7.28978e-30              7.30075e-98               1.3931e-86             9.68671e-126              7.97895e-57             8.18523e-127              5.85098e-18               0.00394731                 0.424105                 0.112482                        1
       450              0       -7.24811              6.57743e-75              7.66544e-24              7.95481e-50              1.54405e-52              1.29421e-64                 0.444988              1.80279e-06                0.0201224              2.54921e-46              1.06082e-59              5.46863e-26              1.17661e-85              7.04645e-76             2.51076e-110              1.03748e-49             3.27869e-111              9.50458e-16                0.0146052                 0.408401                 0.111881                        1
       500              0       -7.07411              1.43274e-66              4.53004e-21              1.42837e-44               4.8399e-47              1.91041e-57                 0.432367              2.12591e-05                0.0270297              3.17946e-41              6.90692e-53              6.89515e-23              6.90204e-76              2.60471e-67              5.47748e-98              5.16413e-44              1.01661e-98              5.55152e-14                0.0418232                 0.388412                 0.110347                        1
       550              0       -6.88868              9.57677e-60              8.38986e-19              2.84343e-40              1.51608e-42              1.39297e-51                 0.399312               0.00015905                0.0339591              4.65798e-37              2.58208e-47              2.33245e-20              6.78882e-68              2.65686e-60              6.89699e-88               2.3452e-39              1.71003e-88              1.52007e-12                0.0975911                 0.361782                 0.107196                        1
       600              0       -6.67218              4.68549e-54              6.42691e-17               1.0921e-36               8.3924e-39              1.05046e-46                 0.339731              0.000849289                0.0409805              1.36094e-33              1.11687e-42              2.87076e-18              3.10323e-61               1.8085e-54              1.81163e-79              1.72237e-35              5.72386e-80              2.31793e-11                 0.190666                 0.325861                 0.101912                        1
       650              0       -6.37886              3.06419e-49              2.46141e-15              1.18676e-33              1.22019e-35              1.36343e-42                 0.257734                0.0035097                0.0483017               1.1461e-30              9.06013e-39              1.57942e-16              1.33616e-55              1.51106e-49              2.41848e-72              3.02641e-32              9.38566e-73              2.21553e-10                 0.316168                 0.279597                  0.09469                        1
       700              0       -5.92271              4.11928e-45              5.40247e-14              4.76109e-31              6.21199e-33              4.38753e-39                 0.170973                0.0118065                 0.055438              3.63583e-28              1.94889e-35              4.50939e-15              8.98055e-51              2.39852e-45              3.10165e-66              1.68709e-29               1.4359e-66              1.45233e-09                 0.450268                 0.224849                0.0866656                        1
       750              0       -5.19023              1.56109e-41              7.55859e-13              8.39252e-29              1.37232e-30              4.60436e-36                 0.100203                0.0328544                0.0592698              5.30678e-26              1.44238e-32              7.54798e-14              1.36507e-46              1.00289e-41              6.09807e-61              3.71697e-27              3.28915e-61              7.04368e-09                 0.562497                  0.16602                0.0791551                        1
       800              0       -4.12685              2.11375e-38              7.35711e-12              7.19609e-27              1.54343e-28              1.95024e-33                0.0538883                0.0743715                0.0538866              4.13602e-24              4.50001e-30              8.24138e-13               6.1982e-43              1.42253e-38              2.61035e-56              3.87561e-25                1.609e-56               2.6927e-08                 0.635863                 0.109309                0.0726812                        1
       850              0       -2.88337              1.22586e-35              5.35119e-11              3.18678e-25               9.9761e-27              3.94302e-31                0.0278793                 0.132817                0.0374953              1.92705e-22              6.94535e-28              6.42839e-12              1.04021e-39               8.3453e-36               3.1821e-52              2.21569e-23              2.20584e-52              8.54742e-08                 0.672256                0.0622153                0.0673368                        1
       900              0       -1.81896              3.50638e-33              3.08417e-10              7.77744e-24              4.08599e-25              4.34884e-29                0.0145659                 0.186086                0.0190788              5.88021e-21              6.02432e-26              3.86773e-11              7.61531e-37              2.36963e-33              1.36142e-48              7.83531e-22              1.04718e-48              2.36103e-07                 0.686101                0.0306132                0.0635547                        1
       950              0       -1.14175              5.52974e-31              1.47394e-09              1.17391e-22              1.14467e-23               2.9047e-27               0.00795497                 0.217128               0.00778493              1.26199e-19              3.24486e-24              1.90353e-10              2.77216e-34              3.68393e-31              2.41119e-45              1.88162e-20              2.03462e-45              5.87949e-07                 0.691788                0.0138584                0.0614847                        1
      1000              0      -0.749426               5.2566e-29              6.02697e-09                1.252e-21              2.31777e-22              1.27109e-25               0.00457637                 0.230566               0.00297644              2.00485e-18              1.16976e-22              7.95264e-10              5.57202e-32              3.44376e-29              2.01751e-42              3.27414e-19              1.84956e-42              1.34303e-06                 0.695081                0.0062576                0.0605415                        1
      1050              0      -0.491201               3.2376e-27              2.15721e-08              1.03522e-20              3.54111e-21              3.87369e-24               0.00276122                 0.235822               0.00117351              2.45306e-17                2.991e-21              2.89116e-09              6.73154e-30              2.08289e-27              8.87619e-40              4.32799e-18              8.76666e-40               2.8417e-06                 0.697165                0.0029482                0.0601271                        1
      1100              0      -0.287548              1.37065e-25              6.88314e-08              6.99886e-20              4.23366e-20              8.63911e-23               0.00173817                   0.2379              0.000493135              2.39111e-16              5.68599e-20              9.32589e-09              5.23934e-28              8.65124e-26              2.24132e-37               4.5139e-17              2.36761e-37               5.6188e-06                 0.698459               0.00146879                0.0599356                        1
      1150              0      -0.105847              4.18825e-24              1.98752e-07              3.99866e-19              4.08605e-19              1.46884e-21               0.00113635                 0.238762              0.000222038              1.91111e-15              8.35497e-19              2.71209e-08              2.78237e-26              2.59195e-24               3.4921e-35              3.83226e-16              3.92039e-35              1.04677e-05                 0.699256              0.000773712                0.0598396                        1
      1200              0      0.0668886              9.62089e-23              5.25895e-07              1.97637e-18              3.26851e-18              1.96986e-20              0.000768447                 0.239139              0.000106722              1.28352e-14              9.80126e-18              7.20542e-08              1.05755e-24               5.8357e-23              3.56604e-33              2.71808e-15              4.23091e-33              1.85076e-05                 0.699752              0.000429134                0.0597861                        1
      1250              0       0.236062              1.71923e-21              1.28853e-06              8.60622e-18              2.21589e-17              2.14417e-19              0.000535622                 0.239312              5.44297e-05              7.39539e-14                9.432e-17              1.76829e-07               2.9949e-23              1.02189e-21              2.51089e-31              1.64593e-14              3.13271e-31              3.12493e-05                 0.700064              0.000249348                 0.059752                        1
      1300              0       0.404078              2.46013e-20              2.94945e-06              3.35142e-17              1.29758e-16              1.94061e-18              0.000383606                 0.239394              2.92763e-05              3.72058e-13              7.61855e-16              4.04596e-07              6.53775e-22               1.4328e-20              1.27247e-29              8.66693e-14              1.66213e-29              5.06554e-05                 0.700262              0.000151046                0.0597258                        1
      1350              0       0.572095              2.88938e-19              6.35487e-06              1.18182e-16              6.67014e-16              1.49074e-17              0.000281514                 0.239434              1.65139e-05              1.65914e-12              5.26702e-15               8.6993e-07              1.13245e-20              1.64883e-19              4.81432e-28              4.03088e-13               6.5576e-28              7.91911e-05                 0.700385              9.49741e-05                0.0597012                        1
      1400              0       0.740727              2.84481e-18              1.29715e-05              3.81422e-16              3.05201e-15              9.89242e-17               0.00021118                 0.239454              9.71994e-06              6.64331e-12              3.16916e-14              1.76957e-06              1.59566e-19              1.59071e-18              1.40313e-26              1.67807e-12              1.98585e-26              0.000119861                 0.700455              6.17472e-05                0.0596741                        1
      1450              0       0.910358              2.39124e-17              2.52233e-05                1.137e-15              1.25802e-14              5.75745e-16              0.000161592                 0.239463              5.94377e-06              2.41517e-11               1.6837e-13              3.42518e-06              1.86847e-18              1.31027e-17              3.23654e-25               6.3254e-12              4.74415e-25              0.000176231                 0.700482              4.13694e-05                0.0596411                        1
      1500              0        1.08128              1.74333e-16              4.69498e-05              3.15539e-15              4.72007e-14               2.9778e-15              0.000125889                 0.239465              3.76168e-06              8.04931e-11              7.99737e-13              6.34023e-06              1.85231e-17              9.36183e-17              6.04856e-24              2.18049e-11              9.15547e-24              0.000252431                 0.700472              2.84777e-05                0.0595993                        1
      1550              0        1.25377              1.11764e-15              8.40048e-05               8.2087e-15              1.62666e-13              1.38443e-14              9.96849e-05                 0.239463              2.45567e-06              2.48008e-10              3.43324e-12              1.12725e-05              1.57993e-16              5.88273e-16              9.34705e-23              6.93376e-11              1.45709e-22              0.000353141                 0.700421              2.00895e-05                0.0595457                        1
      1600              0        1.42815              6.37704e-15              0.000145013               2.0139e-14                 5.19e-13              5.84388e-14              8.01135e-05                 0.239457              1.64872e-06               7.1164e-10              1.34481e-11              1.93231e-05              1.17598e-15              3.29042e-15              1.21591e-21              2.04936e-10              1.94729e-21              0.000483558                 0.700322              1.44902e-05                0.0594771                        1
      1650              0        1.60482              3.27291e-14               0.00024229              4.68428e-14              1.54375e-12              2.25946e-13              6.52585e-05                 0.239445              1.13551e-06                1.914e-09              4.84658e-11              3.20417e-05              7.73375e-15              1.65568e-14              1.35252e-20              5.66739e-10              2.22031e-20              0.000649338                 0.700164              1.06646e-05                0.0593902                        1
      1700              0         1.7843              1.52512e-13               0.00039294               1.0378e-13              4.30713e-12              8.06396e-13              5.38149e-05                 0.239427              8.00394e-07              4.85264e-09               1.6189e-10               5.1547e-05               4.5433e-14              7.56503e-14              1.30442e-19              1.47504e-09               2.1904e-19              0.000856526                 0.699928               7.9945e-06                0.0592812                        1
      1750              0        1.96723              6.50614e-13              0.000620107              2.19911e-13              1.13332e-11              2.67491e-12              4.48771e-05                   0.2394              5.76236e-07              1.16562e-08              5.04476e-10              8.06599e-05              2.40745e-13              3.16477e-13              1.10418e-18              3.63182e-09              1.89303e-18               0.00111146                  0.69959              6.09416e-06                0.0591463                        1
      1800              0        2.15447              2.55969e-12              0.000954383              4.47333e-13              2.82593e-11              8.29714e-12              3.78065e-05                 0.239359               4.2295e-07              2.66447e-08              1.47502e-09              0.000123044              1.16063e-12              1.22112e-12              8.29358e-18              8.49824e-09              1.44913e-17               0.00142067                 0.699118              4.71713e-06                0.0589812                        1
      1850              0        2.34709              9.34864e-12               0.00143533              8.76368e-13              6.70618e-11               2.4197e-11              3.21453e-05                 0.239301              3.15979e-07              5.81932e-08              4.06748e-09              0.000183352               5.1301e-12              4.37418e-12              5.58145e-17               1.8975e-08               9.9232e-17               0.00179072                 0.698472              3.70259e-06                0.0587814                        1
      1900              0        2.54643              3.18828e-11               0.00211309              1.65836e-12               1.5204e-10              6.66663e-11              2.75609e-05                  0.23922              2.39919e-07              1.21865e-07               1.0627e-08              0.000267361              2.09333e-11              1.46316e-11               3.3949e-16              4.05744e-08               6.1322e-16               0.00222807                 0.697599              2.94353e-06                0.0585421                        1
      1950              0         2.7541               1.0207e-10                  0.00305               3.0391e-12              3.30443e-10              1.74278e-10               2.3808e-05                 0.239107              1.84896e-07              2.45478e-07              2.64139e-08                0.0003821              7.93437e-11              4.59425e-11              1.88092e-15              8.33556e-08              3.44694e-15                0.0027389                 0.696437              2.36742e-06                0.0582584                        1
      2000              0        2.97209              3.08206e-10               0.00432221              5.40624e-12              6.90608e-10              4.33967e-10              2.07036e-05                 0.238955              1.44448e-07              4.76992e-07              6.26887e-08              0.000535944              2.80909e-10               1.3605e-10              9.55919e-15              1.64996e-07              1.77499e-14               0.00332888                  0.69491              1.92428e-06                0.0579251                        1
