   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.94146             1.52208e-114              1.70019e-36              1.57132e-74               1.2562e-78              2.79793e-99                0.0152899              2.74153e-10                0.0514488              1.97742e-70              1.42956e-92              3.51936e-41             1.88012e-132             1.67941e-117             6.46765e-170              8.06339e-78              1.5219e-171              4.47106e-24              0.000161808                 0.325678                 0.607422                        1
       350              0       -3.83037              1.03726e-96              1.52295e-30              2.16788e-63              7.24114e-67              6.83431e-84                0.0258793              4.26155e-08                0.0628387              1.62482e-59               5.8935e-78               1.8751e-34             1.49905e-111              3.86831e-99             1.53128e-143              1.43806e-65             7.44496e-145               3.0565e-20                0.0018229                 0.302542                 0.606917                        1
       400              0       -3.71074              2.51717e-83              4.42674e-26              5.05657e-55              4.84533e-58              2.36133e-72                0.0338477              1.92198e-06                0.0751686               2.5128e-51              5.40431e-67              2.00824e-29              7.30075e-96              2.31224e-85             9.68671e-124               2.1981e-56             8.18523e-125              2.25069e-17                0.0108744                  0.27594                 0.604167                        1
       450              0       -3.56321              6.57743e-73              1.27771e-22              1.68204e-48              3.56115e-51              2.15725e-63                0.0343503              3.81199e-05                0.0899688              5.87941e-45              1.76823e-58              1.51939e-25              1.17661e-83              1.17453e-74             2.51076e-108               2.8825e-49             3.27869e-109               3.6539e-15                0.0405787                  0.23993                 0.595134                        1
       500              0       -3.36199              1.43274e-64              7.02494e-20              2.87279e-43              1.10654e-45              2.96256e-56                0.0250043              0.000427571                 0.109338              7.26914e-40              1.07109e-51              1.65815e-22              6.90204e-74              4.03923e-66              5.47748e-96              1.24187e-43              1.01661e-96              1.96826e-13                 0.100577                 0.187861                 0.576792                        1
       550              0       -3.11142              9.57677e-58              1.11872e-17              5.57866e-39              3.44601e-41              1.85741e-50                0.0126235               0.00312047                 0.130716              1.05875e-35              3.44299e-46              4.14711e-20              6.78882e-66              3.54271e-59              6.89699e-86              4.16978e-39              1.71003e-86              4.60707e-12                 0.173518                 0.126202                  0.55382                        1
       600     0.00991399       -2.83242              4.68549e-52              7.05113e-16              2.04279e-35              1.91916e-37              1.15249e-45               0.00492224                0.0158861                 0.143384              3.11218e-32              1.22534e-41              3.45549e-18              3.10323e-59              1.98416e-53              1.81163e-77              2.07319e-35              5.72386e-78              5.81544e-11                 0.229502                0.0733681                 0.532938                        1
       650      0.0322312       -2.46414              3.06419e-47              2.22638e-14              1.96466e-32              2.83527e-34              1.23324e-41               0.00172518                0.0581023                 0.132376              2.66312e-29              8.19503e-38               1.2922e-16              1.33616e-53              1.36678e-48              2.41848e-70              2.47604e-32              9.38566e-71               4.6565e-10                 0.258672                0.0378693                 0.511255                        1
       700      0.0699653       -1.89948              4.11928e-43              4.14437e-13               5.9824e-30              1.46487e-31              3.36578e-38              0.000592093                 0.148351                0.0875277              8.57377e-27              1.49504e-34              2.65368e-15              8.98055e-49              1.83996e-44              3.10165e-64              9.92819e-30               1.4359e-64              2.62724e-09                 0.264973                0.0166262                  0.48193                        1
       750       0.112292       -1.29929              1.56109e-39              5.13777e-12               6.3126e-28              3.28467e-29               3.1297e-35              0.000213903                 0.247121                0.0335324              1.27019e-24              9.80422e-32              3.48738e-14              1.36507e-44              6.81689e-41              6.09807e-59              1.71734e-27              3.28915e-59              1.14596e-08                 0.259889                0.0057696                 0.453474                        1
       800        0.13319      -0.977548              2.11375e-36              4.67418e-11              2.83031e-26              3.80042e-27              1.23904e-32              8.77985e-05                 0.292512               0.00833596              1.01842e-22              2.85898e-29              3.32657e-13               6.1982e-41              9.03774e-38              2.61035e-54              1.56436e-25                1.609e-54              4.21241e-08                 0.256661               0.00173536                 0.440667                        1
       850       0.138786       -0.83911              1.22586e-33               3.3022e-10              7.29659e-25              2.54242e-25              2.43323e-30              4.04291e-05                 0.304103               0.00196568              4.91112e-21              4.28595e-27              2.44799e-12              1.04021e-37              5.14986e-35               3.1821e-50              8.43754e-24              2.20584e-50              1.34423e-07                 0.256001              0.000542464                 0.437347                        1
       900       0.140124      -0.749781              3.50638e-31              1.88367e-09              1.28223e-23              1.07088e-23              2.65607e-28              2.02675e-05                 0.306791              0.000518571              1.54112e-19              3.67937e-25              1.44274e-11              7.61531e-35              1.44726e-32              1.36142e-46              2.92272e-22              1.04718e-46              3.77931e-07                 0.255929              0.000188265                 0.436553                        1
       950       0.140478      -0.671226              5.52974e-29              8.96522e-09               1.6624e-22              3.04936e-22              1.76678e-26              1.08884e-05                 0.307481               0.00015612               3.3619e-18              1.97368e-23               7.0424e-11              2.77216e-32              2.24075e-30              2.41119e-43              6.96135e-21              2.03462e-43              9.52686e-07                 0.255938               7.2607e-05                  0.43634                        1
      1000       0.140584      -0.594895               5.2566e-27              3.65729e-08              1.67076e-21               6.2219e-21              7.71326e-25               6.2053e-06                 0.307683              5.30049e-05              5.38188e-17              7.09834e-22              2.92841e-10              5.57202e-30              2.08975e-28              2.01751e-40              1.20564e-19              1.84956e-40              2.18776e-06                 0.255951              3.07495e-05                 0.436274                        1
      1050       0.140622      -0.518761               3.2376e-25               1.3071e-07              1.35097e-20              9.53833e-20              2.34715e-23              3.72191e-06                  0.30775              1.99855e-05              6.60757e-16              1.81231e-20              1.06146e-09              6.73154e-28              1.26207e-26              8.87619e-38              1.58898e-18              8.76666e-38              4.63796e-06                 0.255958              1.41255e-05                  0.43625                        1
      1100       0.140638      -0.442293              1.37065e-23               4.1668e-07              9.05452e-20              1.14218e-18              5.22979e-22              2.33429e-06                 0.307774              8.25359e-06              6.45088e-15              3.44208e-19               3.4176e-09              5.23934e-26              5.23714e-25              2.24132e-35              1.65418e-17              2.36761e-35              9.17653e-06                  0.25596               6.9635e-06                 0.436239                        1
      1150        0.14065       -0.36533              4.18825e-22              1.20248e-06              5.15461e-19              1.10323e-17              8.88672e-21              1.52257e-06                 0.307784              3.68969e-06              5.16001e-14              5.05488e-18              9.92741e-09              2.78237e-24              1.56817e-23               3.4921e-33              1.40277e-16              3.92039e-33              1.70994e-05                 0.255958              3.65085e-06                 0.436231                        1
