   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.88169             1.52208e-116              1.17725e-37              4.42206e-76              7.29682e-80             1.93735e-100                  0.35147               7.7153e-12               0.00407471              1.14862e-71              9.89862e-94              1.68735e-41             1.88012e-134             1.16286e-118             6.46765e-172              3.86598e-78              1.5219e-173              1.79828e-24              7.75784e-05                  0.43943                 0.204947                        1
       350              0       -6.74804              1.03726e-98              9.27605e-32              8.28762e-65              4.20725e-68              4.16268e-85                 0.356176              1.62916e-09               0.00918369              9.44056e-61              3.58964e-79              6.95635e-35             1.49905e-113             2.35613e-100             1.53128e-145                5.335e-66             7.44496e-147              1.08167e-20              0.000676269                 0.429078                 0.204886                        1
       400              0       -6.59843              2.51717e-85              2.52974e-27              2.32826e-56               2.8196e-59              1.34943e-73                 0.360992              8.84962e-08                0.0159363              1.46225e-52              3.08839e-68              6.55843e-30              7.30075e-98              1.32137e-86             9.68671e-126              7.17847e-57             8.18523e-127              7.48468e-18                0.0035513                  0.41493                 0.204591                        1
       450              0       -6.43973              6.57743e-75              7.28008e-24              8.58882e-50              2.08294e-52              1.22915e-64                 0.362031              1.94647e-06                0.0234577              3.43891e-46              1.00749e-59              4.93261e-26              1.17661e-85              6.69221e-76             2.51076e-110              9.35787e-50             3.27869e-111              1.21772e-15                0.0131736                 0.397731                 0.203605                        1
       500              0       -6.27321              1.43274e-66              4.30651e-21              1.53331e-44              6.53342e-47              1.81614e-57                 0.353138               2.2821e-05                0.0311474              4.29198e-41               6.5661e-53              6.23145e-23              6.90204e-76              2.47618e-67              5.47748e-98              4.66705e-44              1.01661e-98              7.12426e-14                0.0377975                 0.376815                 0.201079                        1
       550              0       -6.09086              9.57677e-60              7.98016e-19              3.04035e-40              2.04945e-42              1.32495e-51                 0.326844              0.000170064                0.0388255              6.29671e-37              2.45599e-47              2.11021e-20              6.78882e-68              2.52712e-60              6.89699e-88              2.12174e-39              1.71003e-88              1.95451e-12                0.0882925                 0.349978                  0.19589                        1
       600              0        -5.8717              4.68549e-54              6.11351e-17              1.16516e-36              1.13738e-38               9.9924e-47                 0.278157               0.00090611                0.0466475              1.84442e-33               1.0624e-42              2.59761e-18              3.10323e-61              1.72032e-54              1.81163e-79              1.55849e-35              5.72386e-80               2.9882e-11                 0.172524                 0.314583                 0.187182                        1
       650              0       -5.57561              3.06419e-49              2.34085e-15              1.26427e-33              1.66007e-35              1.29665e-42                 0.210829                0.0037389                0.0548164              1.55928e-30              8.61637e-39              1.42849e-16              1.33616e-55              1.43705e-49              2.41848e-72               2.7372e-32              9.38566e-73               2.8666e-10                 0.285955                 0.269392                 0.175268                        1
       700              0       -5.13853              4.11928e-45              5.13731e-14              5.05792e-31              8.49165e-33              4.17218e-39                 0.139798                0.0125426                0.0625661               4.9701e-28              1.85324e-35              4.07759e-15              8.98055e-51               2.2808e-45              3.10165e-66              1.52555e-29               1.4359e-66              1.88787e-09                 0.407153                 0.215995                 0.161946                        1
       750              0       -4.48495              1.56109e-41              7.19022e-13              8.86992e-29               1.8843e-30              4.37996e-36                0.0820517                0.0347233                0.0662046              7.28664e-26              1.37208e-32              6.83021e-14              1.36507e-46              9.54012e-42              6.09807e-61               3.3635e-27              3.28915e-61               9.2002e-09                 0.509007                 0.158779                 0.149235                        1
       800              0       -3.57991              2.11375e-38              7.00326e-12              7.56047e-27                2.126e-28              1.85644e-33                0.0442453                0.0781375                0.0594821              5.69717e-24              4.28358e-30              7.46769e-13               6.1982e-43              1.35411e-38              2.61035e-56              3.51177e-25                1.609e-56              3.53067e-08                 0.576169                 0.104063                 0.137903                        1
       850              0       -2.53469              1.22586e-35              5.09671e-11               3.3335e-25              1.37663e-26              3.75551e-31                0.0229425                 0.138932                0.0410273               2.6592e-22              6.61506e-28              5.83153e-12              1.04021e-39              7.94844e-36               3.1821e-52              2.00997e-23              2.20584e-52              1.12339e-07                 0.609838                0.0590371                 0.128223                        1
       900              0       -1.63494              3.50638e-33              2.93842e-10              8.11653e-24              5.64329e-25              4.14333e-29                0.0120017                 0.194199                0.0207787              8.12134e-21              5.73963e-26              3.51082e-11              7.61531e-37              2.25765e-33              1.36142e-48              7.11228e-22              1.04718e-48               3.1068e-07                 0.622788                0.0289998                 0.121232                        1
       950              0       -1.05932              5.52974e-31               1.4045e-09              1.22367e-22              1.58166e-23              2.76786e-27               0.00655857                 0.226332                0.0084589              1.74377e-19                3.092e-24               1.7284e-10              2.77216e-34              3.51038e-31              2.41119e-45              1.70851e-20              2.03462e-45              7.74131e-07                 0.628143                0.0131168                  0.11739                        1
      1000              0      -0.725692               5.2566e-29              5.74346e-09              1.30428e-21              3.20348e-22               1.2113e-25               0.00377417                 0.240194               0.00323021              2.77098e-18              1.11473e-22              7.22206e-10              5.57202e-32              3.28177e-29              2.01751e-42              2.97335e-19              1.84956e-42              1.76894e-06                 0.631227               0.00592005                 0.115653                        1
      1050              0      -0.506066               3.2376e-27               2.0558e-08              1.07813e-20              4.89514e-21              3.69159e-24               0.00227749                 0.245598               0.00127282              3.39105e-17              2.85039e-21              2.62573e-09              6.73154e-30              1.98497e-27              8.87619e-40              3.93064e-18              8.76666e-40              3.74363e-06                 0.633159               0.00278853                   0.1149                        1
      1100              0      -0.332496              1.37065e-25              6.55964e-08              7.28806e-20               5.8531e-20              8.23307e-23               0.00143372                  0.24773              0.000534731              3.30574e-16              5.41875e-20              8.46986e-09              5.23934e-28              8.24463e-26              2.24132e-37              4.09957e-17              2.36761e-37              7.40298e-06                 0.634347               0.00138909                 0.114558                        1
      1150              0      -0.177245              4.18825e-24              1.89411e-07              4.16367e-19               5.6494e-19              1.39981e-21              0.000937315                 0.248614              0.000240741              2.64232e-15               7.9623e-19              2.46315e-08              2.78237e-26              2.47013e-24               3.4921e-35               3.4805e-16              3.92039e-35              1.37925e-05                 0.635072              0.000731692                 0.114389                        1
