   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.94176             1.52208e-116              5.37866e-38              1.57063e-75              1.25624e-79             8.85144e-101                0.0153148              2.74032e-11                0.0514036              1.97749e-71              4.52252e-94              3.52223e-42             1.88012e-134             5.31293e-119             6.46765e-172              8.06995e-79              1.5219e-173               1.4145e-24               1.6194e-05                 0.325799                 0.607466                        1
       350              0       -3.83328              1.03726e-98              4.83336e-32              2.16072e-64              7.24411e-68                2.169e-85                0.0262548              4.24747e-09                0.0624242              1.62549e-60              1.87041e-79              1.88866e-35             1.49905e-113             1.22768e-100             1.53128e-145              1.44846e-66             7.44496e-147              9.70436e-21              0.000183608                 0.303722                 0.607415                        1
       400              0       -3.72693              2.51717e-85              1.42588e-27              4.98513e-56              4.85719e-59              7.60598e-74                0.0364352              1.89483e-07                0.0730598              2.51895e-52              1.74076e-68              2.08359e-30              7.30075e-98              7.44785e-87             9.68671e-126              2.28057e-57             8.18523e-127              7.26734e-18               0.00112823                 0.282248                 0.607128                        1
       450              0       -3.62263              6.57743e-75              4.31068e-24              1.61371e-49              3.59372e-52              7.27802e-65                0.0445026              3.65714e-06                0.0828077              5.93317e-46              5.96557e-60              1.72941e-26              1.17661e-85              3.96259e-76             2.51076e-110              3.28093e-50             3.27869e-111              1.24401e-15               0.00461876                    0.262                 0.606067                        1
       500              0         -3.515              1.43274e-66               2.6302e-21              2.63508e-44              1.13156e-46              1.10921e-57                 0.049136              3.92191e-05                0.0919918              7.43354e-41              4.01025e-53              2.32443e-23              6.90204e-76              1.51233e-67              5.47748e-98              1.74089e-44              1.01661e-98              7.53602e-14                0.0140991                 0.241557                 0.603177                        1
       550              0       -3.39498              9.57677e-60              4.96183e-19              4.90952e-40              3.57789e-42              8.23813e-52                0.0488496              0.000274618                 0.101239              1.09926e-36              1.52706e-47              8.15804e-21              6.78882e-68              1.57129e-60              6.89699e-88              8.20263e-40              1.71003e-88              2.12156e-12                0.0341337                 0.218483                  0.59702                        1
       600              0       -3.25134              4.68549e-54              3.83143e-17              1.79677e-36              2.01323e-38              6.26239e-47                0.0429112               0.00139729                 0.110927              3.26473e-33              6.65824e-43              1.02027e-18              3.10323e-61              1.07815e-54              1.81163e-79              6.12131e-36              5.72386e-80              3.31488e-11                0.0677626                 0.190537                 0.586465                        1
       650              0       -3.07193              3.06419e-49              1.46942e-15              1.87256e-33              2.99783e-35              8.13946e-43                 0.032736               0.00553784                 0.120255              2.81582e-30              5.40876e-39              5.62893e-17              1.33616e-55               9.0208e-50              2.41848e-72              1.07858e-32              9.38566e-73              3.24953e-10                 0.112679                 0.157228                 0.571564                        1
       700     0.00691656        -2.8408              4.11928e-45               3.2252e-14              7.17548e-31              1.56963e-32               2.6193e-39                0.0217163                0.0177937                 0.125921              9.18693e-28              1.16346e-35              1.60712e-15              8.98055e-51              1.43188e-45              3.10165e-66              6.01268e-30               1.4359e-66              2.19078e-09                 0.160472                 0.120772                 0.553325                        1
       750      0.0207849       -2.52995              1.56109e-41              4.52243e-13              1.20207e-28              3.55777e-30              2.75486e-36                0.0128412                0.0470579                 0.121594               1.3758e-25              8.62999e-33              2.70205e-14              1.36507e-46              6.00044e-42              6.09807e-61              1.33061e-27              3.28915e-61              1.09258e-08                 0.201365                0.0851262                 0.532016                        1
