   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.56618             2.02943e-117              2.52911e-38              1.69332e-76               2.9001e-80             4.16205e-101                 0.315841              2.95439e-12               0.00448113              4.56515e-72              2.12654e-94              5.84069e-42             2.50683e-135              2.4982e-119             8.62353e-173              1.33819e-78              2.0292e-174              1.15159e-24              2.68535e-05                 0.436843                 0.242808                        1
       350              0       -6.43448              1.38301e-99              1.99462e-32              3.16149e-65              1.67232e-68              8.95098e-86                 0.321247              6.21477e-10                0.0100231              3.75249e-61              7.71879e-80              2.41234e-35             1.99874e-114             5.06637e-101              2.0417e-146              1.85008e-66             9.92662e-148              6.93386e-21              0.000234518                 0.425713                 0.242783                        1
       400              0       -6.28798              3.35623e-86              5.44887e-28              8.83902e-57              1.12128e-59              2.90656e-74                 0.327793              3.35968e-08                0.0172264              5.81499e-53              6.65215e-69              2.28203e-30              9.73433e-99              2.84613e-87             1.29156e-126              2.49777e-57             1.09136e-127              4.80829e-18               0.00123569                 0.411083                 0.242661                        1
       450              0       -6.13479              8.76991e-76              1.57363e-24              3.24249e-50              8.29632e-53              2.65687e-65                 0.333425              7.34842e-07                0.0250748              1.36971e-46              2.17776e-60              1.72851e-26              1.56881e-86              1.44656e-76             3.34768e-111              3.27924e-50             4.37159e-112              7.86292e-16               0.00461638                 0.394632                 0.242251                        1
       500              0       -5.97902              1.91032e-67              9.38071e-22              5.74946e-45              2.61273e-47              3.95604e-58                 0.335406              8.55719e-06                0.0328456              1.71637e-41              1.43027e-53              2.21754e-23              9.20273e-77              5.39377e-68               7.3033e-99              1.66083e-44              1.35548e-99              4.65442e-14                0.0134507                 0.377111                 0.241177                        1
       550              0       -5.81933               1.2769e-60              1.76554e-19              1.12983e-40              8.26383e-43              2.93132e-52                 0.330359              6.31981e-05                0.0402124              2.53897e-37              5.43365e-48              7.74672e-21              9.05176e-69              5.59101e-61              9.19599e-89              7.78906e-40              2.28004e-89               1.3077e-12                0.0324127                 0.358084                 0.238869                        1
       600              0       -5.64888              6.24733e-55              1.39119e-17              4.27564e-37              4.64986e-39              2.27386e-47                 0.314668              0.000332502                0.0471104              7.54038e-34               2.4176e-43              1.00885e-18              4.13764e-62              3.91474e-55               2.4155e-80              6.05278e-36              7.63182e-81              2.08497e-11                 0.067004                 0.336248                 0.234636                        1
       650              0       -5.45422              4.08558e-50              5.57277e-16              4.56293e-34              6.91206e-36              3.08688e-43                 0.285696               0.00134943                0.0535528              6.49239e-31              2.05126e-39              6.07204e-17              1.78155e-56              3.42112e-50              3.22464e-73              1.16349e-32              1.25142e-73              2.13111e-10                 0.121549                 0.309961                 0.227891                        1
       700              0        -5.2121              5.49238e-46               1.3024e-14              1.79948e-31              3.60118e-33              1.05772e-39                 0.243622               0.00446234                0.0593951              2.10774e-28              4.69829e-36              1.96554e-15              1.19741e-51              5.78222e-46              4.13554e-67              7.35365e-30              1.91454e-67              1.52228e-09                 0.196262                 0.277816                 0.218442                        1
       750              0       -4.88499              2.08145e-42              1.96426e-13              3.18294e-29              8.09776e-31              1.19654e-36                 0.192798                0.0124604                0.0639393              3.13142e-26              3.74833e-33              3.82305e-14              1.82009e-47              2.60622e-42              8.13075e-62              1.88265e-27              4.38554e-62              8.10084e-09                 0.284905                 0.239188                  0.20671                        1
       800              0       -4.42094              2.81833e-39              2.06428e-12              2.89484e-27              9.19806e-29              5.47205e-34                 0.140905                0.0299181                0.0654031              2.46485e-24              1.26263e-30              4.86615e-13              8.26426e-44              3.99138e-39              3.48046e-57              2.28836e-25              2.14533e-57              3.37691e-08                 0.375447                 0.194729                 0.193598                        1
       850              0       -3.77294              1.63448e-36              1.60674e-11              1.48389e-25              5.95775e-27              1.18393e-31                0.0955973                0.0618447                0.0609728              1.15084e-22               2.0854e-28              4.34664e-12              1.38694e-40              2.50575e-36               4.2428e-53              1.49817e-23              2.94112e-53              1.14951e-07                 0.454555                 0.146913                 0.180117                        1
       900              0       -2.95393              4.67518e-34              9.74154e-11              4.54784e-24              2.42052e-25              1.37361e-29                0.0611615                 0.108813                 0.048927               3.4834e-21              1.90282e-26              2.89398e-11              1.01537e-37              7.48462e-34              1.81523e-49              5.86267e-22              1.39624e-49              3.31332e-07                 0.513366                 0.100456                 0.167275                        1
       950              0       -2.09266              7.37299e-32              4.80299e-10              8.71656e-23              6.66526e-24              9.46527e-28                0.0378398                 0.161223                0.0321912              7.34841e-20              1.05737e-24              1.51594e-10              3.69622e-35              1.20045e-31              3.21492e-46               1.4985e-20              2.71283e-46              8.36699e-07                 0.550931                0.0614625                 0.156351                        1
      1000              0       -1.37348               7.0088e-30              1.99791e-09              1.10608e-21              1.32563e-22              4.21361e-26                0.0233138                 0.203694                0.0174231              1.14666e-18              3.87769e-23              6.55431e-10              7.42936e-33              1.14159e-29              2.69002e-43              2.69844e-19              2.46607e-43              1.90976e-06                 0.572863                0.0341719                 0.148532                        1
      1050              0      -0.874319               4.3168e-28              7.22019e-09              1.00697e-20              1.99998e-21              1.29652e-24                0.0146186                 0.229388               0.00832759              1.38546e-17              1.00109e-21               2.4291e-09              8.97539e-31              6.97143e-28              1.18349e-40              3.63629e-18              1.16889e-40              4.02885e-06                 0.585744                0.0180708                 0.143848                        1
      1100              0      -0.545418              1.82754e-26              2.31703e-08              7.12777e-20              2.37386e-20              2.90813e-23               0.00941579                 0.242282               0.00383601              1.34072e-16              1.91404e-20              7.92577e-09              6.98578e-29              2.91222e-26              2.98842e-38              3.83622e-17              3.15681e-38              7.95405e-06                 0.593598               0.00953449                 0.141326                        1
      1150              0      -0.312641              5.58433e-25              6.71414e-08              4.15827e-19              2.28214e-19              4.96196e-22               0.00624319                 0.248292               0.00180087              1.06739e-15              2.82243e-19              2.32124e-08              3.70982e-27              8.75596e-25              4.65613e-36              3.27998e-16              5.22719e-36              1.48125e-05                 0.598485               0.00516482                     0.14                        1
      1200              0      -0.127922              1.28279e-23              1.78048e-07              2.07505e-18              1.82165e-18              6.66921e-21               0.00425947                 0.251079              0.000882337               7.1535e-15              3.31834e-18              6.19441e-08              1.41006e-25              1.97575e-23              4.75472e-34              2.33669e-15              5.64121e-34              2.61918e-05                 0.601567               0.00290506                 0.139281                        1
      1250              0      0.0333844               2.2923e-22              4.36867e-07                9.077e-18              1.23352e-17              7.26965e-20               0.00298579                 0.252403              0.000454107              4.11679e-14              3.19785e-17              1.52449e-07               3.9932e-24              3.46465e-22              3.34785e-32              1.41899e-14              4.17695e-32              4.42336e-05                 0.603542               0.00170046                  0.13887                        1
      1300              0        0.18322              3.28018e-21              1.00092e-06              3.54262e-17              7.21827e-17              6.58558e-19               0.00214631                 0.253051               0.00024534              2.06972e-13               2.5854e-16              3.49457e-07                8.717e-23              4.86228e-21              1.69663e-30               7.4858e-14              2.21617e-30              7.17205e-05                 0.604831               0.00103428                 0.138619                        1
      1350              0       0.327439               3.8525e-20               2.1579e-06              1.25065e-16              3.70906e-16              5.06205e-18               0.00157899                 0.253379                0.0001387              9.22598e-13               1.7885e-15              7.52304e-07              1.50994e-21              5.59887e-20              6.41909e-29              3.48585e-13              8.74346e-29              0.000112148                 0.605684              0.000651868                 0.138453                        1
