   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0        -6.8817             3.04415e-116              1.97986e-37              6.25382e-76              1.03192e-79             3.25817e-100                 0.351449              1.09112e-11               0.00407482              1.62438e-71              1.66472e-93               2.3862e-41             3.76024e-134             1.95566e-118             1.29353e-171              5.46715e-78             3.04379e-173              2.13848e-24              0.000109709                 0.439423                 0.204944                        1
       350              0       -6.74805              2.07452e-98              1.55984e-31              1.17217e-64              5.94953e-68              6.99984e-85                 0.355989              2.30422e-09               0.00918566                1.335e-60              6.03625e-79              9.83519e-35             2.99811e-113               3.962e-100             3.06255e-145              7.54286e-66             1.48899e-146              1.28607e-20              0.000956139                 0.429012                 0.204857                        1
       400              0       -6.59828              5.03434e-85              4.25164e-27              3.29424e-56              3.98606e-59              2.26793e-73                  0.36002              1.25213e-07                0.0159517              2.06718e-52              5.19054e-68              9.26254e-30              1.46015e-97              2.22078e-86             1.93734e-125              1.01382e-56             1.63705e-126              8.89158e-18               0.00501554                 0.414571                 0.204441                        1
       450              0       -6.43852              1.31549e-74              1.22135e-23               1.2165e-49              2.94175e-52              2.06209e-64                 0.358488              2.75694e-06                0.0235296              4.85678e-46              1.69023e-59              6.94155e-26              2.35322e-85              1.12273e-75             5.02151e-110              1.31691e-49             6.55738e-111              1.44261e-15                0.0185389                 0.396386                 0.203055                        1
       500              0       -6.26782              2.86549e-66              7.19187e-21               2.1768e-44              9.20447e-47              3.03296e-57                 0.343337              3.23984e-05                0.0313885              6.04665e-41              1.09654e-52              8.68946e-23              1.38041e-75              4.13522e-67               1.0955e-97              6.50797e-44              2.03322e-98              8.38077e-14                0.0527067                 0.372985                 0.199551                        1
       550              0       -6.07308              1.91535e-59               1.3198e-18              4.33604e-40               2.8736e-42              2.19127e-51                 0.305659               0.00024254                0.0394846               8.8288e-37              4.06184e-47              2.88595e-20              1.35776e-67              4.17948e-60               1.3794e-87              2.90173e-39              3.42006e-88              2.26617e-12                  0.12075                 0.341307                 0.192556                        1
       600              0       -5.82307              9.37099e-54              9.93571e-17              1.67497e-36              1.58378e-38              1.62397e-46                 0.242568               0.00130257                0.0481988              2.56831e-33              1.72662e-42              3.43052e-18              6.20645e-61              2.79587e-54              3.62326e-79              2.05821e-35              1.14477e-79              3.38124e-11                 0.227843                 0.298614                 0.181473                        1
       650              0       -5.46179              6.12837e-49              3.70604e-15              1.83597e-33              2.29626e-35              2.05286e-42                 0.165573               0.00542963                0.0578007              2.15684e-30              1.36415e-38              1.79028e-16              2.67233e-55              2.27514e-49              4.83695e-72              3.43044e-32              1.87713e-72              3.13884e-10                 0.358378                 0.245146                 0.167673                        1
       700              0       -4.91376              8.23856e-45              7.88279e-14              7.36794e-31              1.17093e-32              6.40189e-39                0.0968696                0.0182709                 0.066383              6.85338e-28              2.84365e-35              4.80024e-15              1.79611e-50               3.4997e-45              6.20331e-66              1.79591e-29              2.87181e-66              1.99722e-09                  0.47931                 0.185202                 0.153964                        1
       750              0       -4.11536              3.12218e-41              1.07113e-12              1.26583e-28              2.59939e-30              6.52487e-36                 0.050513                0.0495539                0.0674174              1.00519e-25                2.044e-32              7.57891e-14              2.73013e-46               1.4212e-41              1.21961e-60               3.7322e-27              6.57831e-61               9.4534e-09                 0.564802                 0.125716                 0.141997                        1
