   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.28028             3.04415e-117              2.87051e-38              2.84865e-76              4.64622e-80             4.72388e-101                 0.155296              4.97013e-12               0.00845466              7.31377e-72               2.4136e-94              5.01599e-42             3.76024e-135             2.83543e-119             1.29353e-172              1.14924e-78             3.04379e-174              1.39599e-24              2.30618e-05                 0.420752                 0.415474                        1
       350              0       -5.14961              2.07452e-99              2.28616e-32               5.1204e-65              2.67922e-68              1.02592e-85                 0.164265              1.00655e-09                0.0175281              6.01186e-61              8.84696e-80               2.1127e-35             2.99811e-114             5.80687e-101             3.06255e-146              1.62028e-66             1.48899e-147              8.48824e-21              0.000205388                 0.402565                 0.415436                        1
       400              0       -5.01131              5.03434e-86              6.30535e-28              1.37852e-56              1.79645e-59              3.36343e-74                 0.174156               5.2397e-08                0.0279332              9.31641e-53              7.69777e-69              2.03721e-30              1.46015e-98               3.2935e-87             1.93734e-126              2.22981e-57             1.63705e-127              5.94294e-18               0.00110312                 0.381559                 0.415249                        1
       450              0        -4.8734              1.31549e-75              1.83492e-24              4.90022e-50              1.32928e-52              3.09803e-65                 0.182635              1.11053e-06                0.0381786              2.19463e-46              2.53936e-60              1.56679e-26              2.35322e-86              1.68675e-76             5.02151e-111              2.97242e-50             6.55738e-112              9.79354e-16               0.00418446                 0.360392                 0.414609                        1
       500              0       -4.73657              2.86549e-67              1.09936e-21              8.48267e-45              4.18701e-47              4.63623e-58                 0.187463              1.26252e-05                0.0476647              2.75055e-41              1.67619e-53              2.03044e-23              1.38041e-76              6.32116e-68               1.0955e-98               1.5207e-44              2.03322e-99              5.82757e-14                0.0123158                 0.339627                 0.412918                        1
       550              0       -4.59584              1.91535e-60              2.07339e-19              1.63839e-40               1.3248e-42              3.44246e-52                 0.186179               9.1645e-05                0.0563739              4.07031e-37              6.38111e-48              7.12256e-21              1.35776e-68              6.56592e-61               1.3794e-88              7.16149e-40              3.42006e-89              1.64131e-12                0.0298012                 0.318286                 0.409269                        1
       600              0       -4.44179              9.37099e-55               1.6315e-17              6.12839e-37              7.45992e-39              2.66665e-47                 0.176353              0.000476585                0.0645233              1.20973e-33              2.83521e-43              9.24987e-19              6.20645e-62              4.59096e-55              3.62326e-80              5.54965e-36              1.14477e-80              2.61519e-11                0.0614344                 0.294595                 0.402617                        1
       650              0       -4.26024              6.12837e-50               6.5004e-16              6.49169e-34              1.11053e-35              3.60071e-43                 0.156714               0.00191983                0.0722634               1.0431e-30              2.39271e-39              5.50784e-17              2.67233e-56               3.9906e-50              4.83695e-73              1.05538e-32              1.87713e-73              2.66261e-10                 0.110255                 0.266672                 0.392175                        1
       700              0       -4.03075              8.23856e-46              1.50482e-14              2.54598e-31              5.80095e-33              1.22212e-39                 0.128649                0.0063135                0.0792637              3.39525e-28              5.42851e-36              1.74933e-15              1.79611e-51              6.68091e-46              6.20331e-67              6.54477e-30              2.87181e-67              1.88885e-09                 0.174673                  0.23322                 0.377881                        1
       750              0       -3.72477              3.12218e-42              2.24038e-13              4.46933e-29              1.30976e-30              1.36474e-36                0.0966748                0.0174962                0.0840434              5.06487e-26              4.27523e-33               3.3156e-14              2.73013e-47              2.97257e-42              1.21961e-61              1.63275e-27              6.57831e-62              9.96292e-09                 0.247088                 0.194184                 0.360514                        1
