   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -4.75636             3.04415e-116              1.39501e-37              1.16324e-75               1.6012e-79             2.29571e-100                0.0866228              2.02954e-11                0.0140979              2.52051e-71              1.17296e-93              1.18466e-41             3.76024e-134             1.37796e-118             1.29353e-171              2.71423e-78             3.04379e-173              2.33802e-24              5.44663e-05                 0.405781                 0.493444                        1
       350              0       -4.62087              2.07452e-98              1.13136e-31              1.98095e-64              9.23267e-68              5.07702e-85                0.0985189              3.89409e-09                0.0262345               2.0717e-60              4.37812e-79              5.17397e-35             2.99811e-113             2.87366e-100             3.06255e-145              3.96805e-66             1.48899e-146              1.44754e-20              0.000502993                  0.38141                 0.493334                        1
       400              0       -4.48477              5.03434e-85              3.15883e-27              5.12648e-56              6.18848e-59                1.685e-73                   0.1097              1.94856e-07                0.0386309              3.20936e-52               3.8564e-68              5.11294e-30              1.46015e-97              1.64997e-86             1.93734e-125              5.59632e-57             1.63705e-126              1.02563e-17               0.00276859                 0.356125                 0.492775                        1
       450              0       -4.34996              1.31549e-74              9.23409e-24              1.77798e-49              4.57372e-52              1.55905e-64                 0.117135              4.02941e-06                0.0502621              7.55113e-46              1.27791e-59              3.96792e-26              2.35322e-85              8.48843e-76             5.02151e-110              7.52771e-50             6.55738e-111              1.69577e-15                0.0105972                  0.33116                 0.490842                        1
       500              0        -4.2084              2.86549e-66              5.49882e-21              3.04167e-44              1.43622e-46              2.31896e-57                 0.117336              4.52705e-05                0.0612851              9.43489e-41              8.38402e-53              5.07982e-23              1.38041e-75              3.16174e-67               1.0955e-97              3.80454e-44              2.03322e-98              9.99848e-14                0.0308122                 0.304677                 0.485844                        1
       550              0        -4.0447              1.91535e-59               1.0148e-18               5.8721e-40              4.51692e-42              1.68487e-51                 0.106837              0.000328461                 0.072415              1.38777e-36              3.12316e-47              1.70621e-20              1.35776e-67              3.21361e-60               1.3794e-87              1.71553e-39              3.42006e-88              2.73892e-12                0.0713888                 0.273268                 0.475763                        1
       600              0       -3.83901              9.37099e-54              7.64917e-17              2.21485e-36              2.52076e-38              1.25024e-46                0.0852108               0.00172241                0.0842775              4.08776e-33              1.32927e-42              2.03325e-18              6.20645e-61              2.15244e-54              3.62326e-79              1.21989e-35              1.14477e-79              4.14313e-11                 0.135041                 0.234034                 0.459714                        1
       650              0       -3.57149              6.12837e-49              2.85209e-15              2.36734e-33              3.71707e-35              1.57984e-42                0.0580766               0.00700111                0.0961006              3.49139e-30              1.04982e-38               1.0603e-16              2.67233e-55               1.7509e-49              4.83695e-72              2.03169e-32              1.87713e-72              3.91022e-10                  0.21225                  0.18721                 0.439362                        1
       700              0       -3.22103              8.23856e-45              6.07333e-14              9.20338e-31              1.92849e-32              4.93236e-39                 0.034133                0.0228225                 0.103576              1.12873e-27               2.1909e-35              2.84942e-15              1.79611e-50              2.69636e-45              6.20331e-66              1.06605e-29              2.87181e-66              2.53429e-09                 0.284518                 0.137322                 0.417628                        1
       750              0       -2.75388              3.12218e-41              8.27743e-13              1.53049e-28               4.3379e-30              5.04224e-36                 0.018014                0.0599146                0.0985557              1.67748e-25              1.57955e-32              4.52596e-14              2.73013e-46              1.09826e-41              1.21961e-60              2.22879e-27              6.57831e-61              1.21913e-08                 0.337287                0.0907717                 0.395456                        1
       800        0.00135       -2.15122              4.22749e-38              7.89859e-12              1.20278e-26              4.94061e-28              2.09378e-33               0.00894898                 0.124307                0.0752713              1.32396e-23              4.83121e-30              4.74957e-13              1.23964e-42              1.52723e-38              5.22069e-56              2.23354e-25              3.21799e-56              4.62693e-08                 0.366453                0.0526465                 0.372373                        1
       850      0.0467414       -1.51706              2.45171e-35              5.66982e-11              4.77026e-25              3.22248e-26               4.1778e-31               0.00439204                 0.198812                0.0420074              6.22476e-22               7.3589e-28              3.60836e-12              2.08041e-39              8.84221e-36              6.36419e-52               1.2437e-23              4.41168e-52              1.46269e-07                 0.377348                0.0261375                 0.351302                        1
       900       0.080578        -1.0508              7.01277e-33               3.2477e-10              1.04857e-23              1.33201e-24              4.57942e-29                0.0022387                 0.250884                0.0173396              1.91691e-20              6.34373e-26              2.14437e-11              1.52306e-36              2.49527e-33              2.72285e-48               4.3441e-22              2.09436e-48              4.05245e-07                 0.380392                0.0114415                 0.337703                        1
       950       0.096673       -0.78826              1.10595e-30              1.54864e-09              1.48322e-22              3.75917e-23              3.05191e-27                0.0012118                  0.27434               0.00621397              4.14446e-19              3.40932e-24              1.05068e-10              5.54433e-34              3.87064e-31              4.82238e-45              1.03859e-20              4.06925e-45              1.01436e-06                 0.381843               0.00483246                 0.331558                        1
      1000       0.102772      -0.633416              1.05132e-28              6.32552e-09              1.53633e-21              7.64339e-22              1.33406e-25              0.000694098                 0.282927               0.00224093              6.61145e-18               1.2277e-22              4.38002e-10               1.1144e-31              3.61435e-29              4.03503e-42              1.80327e-19              3.69911e-42              2.32418e-06                 0.382825               0.00211457                 0.329196                        1
      1050       0.105001      -0.519408              6.47519e-27              2.26249e-08              1.25554e-20              1.17016e-20              4.06274e-24              0.000417626                 0.286012              0.000863091              8.10611e-17              3.13697e-21              1.59012e-09              1.34631e-29              2.18454e-27              1.77524e-39              2.38037e-18              1.75333e-39              4.92432e-06                 0.383437              0.000983299                 0.328282                        1
      1100       0.105852       -0.41979              2.74131e-25              7.21576e-08              8.44873e-20              1.40043e-19              9.05658e-23              0.000262413                 0.287183              0.000359306               7.9094e-16              5.96076e-20               5.1245e-09              1.04787e-27               9.0693e-26              4.48264e-37              2.48035e-17              4.73521e-37              9.74211e-06                 0.383797               0.00048714                 0.327902                        1
      1150       0.106199      -0.325225              8.37649e-24              2.08295e-07              4.81759e-19              1.35232e-18              1.53936e-21              0.000171351                  0.28766              0.000161149              6.32504e-15               8.7561e-19              1.48938e-08              5.56474e-26              2.71639e-24               6.9842e-35              2.10454e-16              7.84078e-35              1.81537e-05                 0.384006              0.000255957                 0.327727                        1
      1200       0.106356      -0.232326              1.92418e-22              5.51035e-07               2.3791e-18              1.08208e-17              2.06403e-20              0.000115783                 0.287869              7.73237e-05              4.24928e-14              1.02698e-17               3.9554e-08              2.11509e-24              6.11467e-23              7.13208e-33              1.49208e-15              8.46181e-33              3.21005e-05                 0.384127              0.000141788                 0.327637                        1
