   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.17233              6.0883e-117              6.04995e-38              2.69232e-76              4.22186e-80             9.95616e-101                  0.38304              4.69737e-12               0.00377606              6.64577e-72              5.08696e-94              1.11407e-41             7.52049e-135             5.97602e-119             2.58706e-172              2.55251e-78             6.08759e-174              1.33675e-24              5.12211e-05                  0.44161                 0.171523                        1
       350              0       -7.03657              4.14904e-99              4.76511e-32              5.05874e-65              2.43439e-68              2.13837e-85                 0.387546              9.94433e-10               0.00855428              5.46248e-61                1.844e-79              4.58924e-35             5.99622e-114             1.21034e-100              6.1251e-146               3.5196e-66             2.97799e-147              8.03777e-21              0.000446148                 0.431965                 0.171489                        1
       400              0       -6.88429              1.00687e-85              1.29938e-27              1.42513e-56              1.63187e-59              6.93123e-74                 0.392611              5.41686e-08                0.0149271              8.46294e-53              1.58633e-68              4.32576e-30               2.9203e-98              6.78713e-87             3.87468e-126              4.73472e-57             3.27409e-127              5.56253e-18               0.00234234                 0.418794                 0.171326                        1
       450              0       -6.72308              2.63097e-75              3.74319e-24              5.26811e-50              1.20651e-52              6.31989e-65                 0.395358               1.1939e-06                0.0220632              1.99193e-46              5.18022e-60              3.26009e-26              4.70643e-86              3.44093e-76              1.0043e-110              6.18485e-50             1.31148e-111              9.06668e-16               0.00870679                 0.403091                  0.17078                        1
       500              0       -6.55665              5.73097e-67              2.22231e-21              9.40941e-45               3.7923e-47              9.37192e-58                 0.391274              1.40045e-05                0.0293242              2.49126e-41              3.38834e-53              4.14847e-23              2.76082e-76              1.27779e-67              2.19099e-98                3.107e-44              4.06643e-99              5.33483e-14                0.0251629                 0.384857                 0.169368                        1
       550              0       -6.38197              3.83071e-60              4.15279e-19              1.86214e-40              1.19462e-42              6.89488e-52                 0.374519               0.00010416                0.0364112              3.67032e-37              1.27807e-47              1.42864e-20              2.71553e-68              1.31508e-60               2.7588e-88              1.43645e-39              6.84011e-89              1.48216e-12                0.0597751                 0.362799                 0.166392                        1
       600              0       -6.18719               1.8742e-54              3.23227e-17              7.09876e-37              6.67427e-39              5.28308e-47                 0.339609              0.000552048                0.0432872              1.08232e-33              5.61703e-43               1.8153e-18              1.24129e-61              9.09548e-55              7.24651e-80              1.08913e-35              2.28954e-80              2.31774e-11                 0.120566                 0.334846                  0.16114                        1
       650              0        -5.9471              1.22567e-49              1.26954e-15               7.6373e-34              9.81919e-36              7.03224e-43                 0.284996               0.00225863                0.0500095              9.22301e-31                4.673e-39              1.05042e-16              5.34466e-56              7.79369e-50              9.67391e-73              2.01275e-32              3.75426e-73              2.29894e-10                 0.210272                 0.299165                   0.1533                        1
       700              0        -5.6153              1.64771e-45              2.88355e-14              3.03556e-31              5.05334e-33              2.34183e-39                 0.216813               0.00752756                0.0563395              2.95768e-28              1.04021e-35              3.21164e-15              3.59222e-51               1.2802e-45              1.24066e-66              1.20157e-29              5.74362e-67              1.57648e-09                 0.320686                 0.255255                 0.143378                        1
       750              0       -5.11939              6.24435e-42              4.19283e-13              5.37711e-29               1.1234e-30              2.55409e-36                 0.148241                0.0210499                0.0608255              4.34422e-26              8.00103e-33              5.80637e-14              5.46026e-47              5.56313e-42              2.43923e-61              2.85932e-27              1.31566e-61              7.99626e-09                 0.432707                 0.204565                 0.132611                        1
       800              0       -4.38282              8.45499e-39               4.2306e-12              4.79796e-27               1.2657e-28              1.12146e-33                0.0920648                0.0495869                0.0598881              3.39176e-24              2.58767e-30              6.81286e-13              2.47928e-43              8.18006e-39              1.04414e-56              3.20383e-25              6.43599e-57              3.17442e-08                 0.525646                 0.150621                 0.122193                        1
       850              0       -3.40354              4.90343e-36              3.16587e-11              2.32116e-25              8.16546e-27              2.33277e-31                0.0533672                0.0967402                0.0497306               1.5773e-22              4.10901e-28              5.62508e-12              4.16082e-40              4.93725e-36              1.27284e-52              1.93881e-23              8.82337e-53              1.03476e-07                 0.588249                0.0991327                  0.11278                        1
       900              0       -2.35293              1.40255e-33              1.85777e-10              6.40271e-24              3.32182e-25              2.61956e-29                0.0299624                 0.153194                0.0323255              4.78047e-21              3.62879e-26              3.50837e-11              3.04612e-37              1.42737e-33              5.44569e-49              7.10731e-22              4.18872e-49              2.89051e-07                 0.622354                0.0571512                 0.105013                        1
       950              0        -1.5015               2.2119e-31              8.95703e-10              1.07599e-22              9.21801e-24              1.76517e-27                 0.016951                 0.199018                 0.016351              1.01628e-19              1.97188e-24              1.75739e-10              1.10887e-34               2.2387e-31              9.64477e-46              1.73716e-20              8.13849e-46              7.19318e-07                 0.638678                0.0293183                0.0996829                        1
      1000              0      -0.951038              2.10264e-29              3.67789e-09              1.22149e-21              1.85296e-22              7.75672e-26               0.00991616                 0.224947               0.00708284              1.60279e-18              7.13833e-23              7.40376e-10              2.22881e-32              2.10152e-29              8.07006e-43              3.04816e-19              7.39822e-43              1.63804e-06                 0.647108                0.0142093                0.0967357                        1
      1050              0      -0.610479              1.29504e-27              1.31946e-08              1.03921e-20              2.81956e-21              2.36934e-24               0.00603852                 0.236732               0.00295646              1.95322e-17              1.82944e-21              2.70407e-09              2.69262e-30                1.274e-27              3.55048e-40              4.04791e-18              3.50667e-40              3.45989e-06                 0.652049               0.00692014                0.0953002                        1
      1100              0       -0.37429              5.48262e-26              4.21589e-08              7.11129e-20              3.36416e-20               5.2914e-23               0.00382226                 0.241722               0.00127277              1.90002e-16              3.48264e-20               8.7465e-09              2.09573e-28              5.29883e-26              8.96527e-38              4.23347e-17              9.47043e-38              6.83668e-06                 0.655065               0.00349916                0.0946117                        1
      1150              0      -0.184522               1.6753e-24              1.21838e-07              4.08396e-19              3.24353e-19              9.00419e-22               0.00250731                 0.243855              0.000579031              1.51705e-15               5.1217e-19               2.5479e-08              1.11295e-26              1.58889e-24              1.39684e-35              3.60025e-16              1.56816e-35              1.27343e-05                 0.656923               0.00185595                0.0942662                        1
      1200              0     -0.0151964              3.84836e-23               3.2255e-07              2.02318e-18              2.59315e-18              1.20818e-20               0.00169913                 0.244803              0.000279593              1.01832e-14              6.01146e-18              6.77635e-08              4.23019e-25              3.57924e-23              1.42642e-33              2.55622e-15              1.69236e-33              2.25147e-05                 0.658082               0.00103285                0.0940802                        1
      1250              0       0.145016              6.87691e-22              7.90567e-07               8.8195e-18              1.75751e-17              1.31554e-19               0.00118591                 0.245242              0.000142902              5.86559e-14              5.78692e-17              1.66411e-07              1.19796e-23              6.26973e-22              1.00435e-31              1.54895e-14              1.25309e-31              3.80167e-05                 0.658818               0.00060118                0.0939709                        1
      1300              0       0.301227              9.84054e-21              1.81001e-06              3.43626e-17              1.02899e-16               1.1909e-18              0.000850078                 0.245454              7.69431e-05              2.95046e-13              4.67531e-16              3.80924e-07               2.6151e-22              8.79271e-21               5.0899e-30              8.15985e-14              6.64851e-30              6.16289e-05                 0.659292              0.000364521                0.0938992                        1
      1350              0        0.45588              1.15575e-19              3.90039e-06              1.21205e-16              5.28906e-16              9.14963e-18              0.000624202                 0.245559              4.34237e-05              1.31561e-12              3.23271e-15               8.1927e-07              4.52981e-21              1.01199e-19              1.92573e-28              3.79614e-13              2.62304e-28              9.63521e-05                 0.659598              0.000229328                0.0938447                        1
      1400              0       0.610223              1.13792e-18               7.9622e-06              3.91231e-16                 2.42e-15              6.07221e-17              0.000468434                 0.245612              2.55658e-05              5.26761e-12              1.94531e-14              1.66684e-06              6.38265e-20              9.76414e-19              5.61254e-27              1.58066e-12              7.94342e-27              0.000145845                 0.659793              0.000149146                 0.093796                        1
      1450              0       0.764955              9.56496e-18              1.54837e-05              1.16633e-15              9.97515e-15               3.5343e-16              0.000358536                 0.245639              1.56358e-05              1.91505e-11              1.03357e-13              3.22678e-06              7.47389e-19              8.04328e-18              1.29462e-25              5.95901e-12              1.89766e-25              0.000214451                 0.659909              9.99458e-05                0.0937455                        1
      1500              0       0.920519              6.97332e-17              2.88222e-05               3.2369e-15              3.74282e-14              1.82806e-15              0.000279371                 0.245651              9.89634e-06              6.38276e-11              4.90954e-13              5.97356e-06              7.40924e-18              5.74718e-17              2.41942e-24              2.05439e-11              3.66219e-24              0.000307204                 0.659961              6.88097e-05                0.0936876                        1
      1550              0        1.07725              4.47055e-16              5.15719e-05              8.42097e-15              1.28997e-13              8.49923e-15              0.000221251                 0.245655              6.46077e-06              1.96675e-10              2.10772e-12              1.06213e-05              6.31972e-17              3.61151e-16              3.73882e-23              6.53321e-11              5.82837e-23              0.000429814                 0.659959              4.85461e-05                0.0936175                        1
      1600              0        1.23545              2.55082e-15               8.9028e-05              2.06602e-14              4.11623e-13              3.58775e-14              0.000177832                 0.245654              4.33791e-06              5.64407e-10              8.25621e-12              1.82078e-05              4.70391e-16               2.0201e-15              4.86364e-22              1.93108e-10              7.78916e-22              0.000588629                 0.659902              3.50182e-05                0.0935308                        1
      1650              0        1.39543              1.30916e-14              0.000148754              4.80562e-14              1.22455e-12              1.38719e-13              0.000144872                 0.245648              2.98775e-06              1.51824e-09              2.97555e-11              3.01939e-05               3.0935e-15               1.0165e-14               5.4101e-21              5.34056e-10              8.88123e-21              0.000790573                 0.659786              2.57747e-05                 0.093423                        1
      1700              0        1.55756              6.10048e-14              0.000241252              1.06472e-13              3.41724e-12              4.95099e-13              0.000119481                 0.245637              2.10612e-06              3.85004e-09              9.93951e-11               4.8577e-05              1.81732e-14              4.64466e-14              5.21766e-20              1.39005e-09              8.76161e-20               0.00104307                   0.6596              1.93232e-05                0.0932893                        1
