   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.67832             1.52208e-114               3.2615e-36              5.60023e-75              9.65302e-79              5.36732e-99                 0.207055              9.77089e-11                0.0065352              1.51951e-70              2.74236e-92               1.2951e-40             1.88012e-132             3.22165e-117             6.46765e-170              2.96727e-77              1.5219e-171              6.59077e-24              0.000595442                 0.427139                 0.358675                        1
       350              0       -5.54718              1.03726e-96               2.5762e-30              1.02891e-63               5.5602e-67              1.15608e-83                   0.2119               2.0226e-08                0.0141551              1.24764e-59              9.96938e-78              5.36556e-34             1.49905e-111              6.54359e-99             1.53128e-143              4.11499e-65             7.44496e-145              3.97011e-20               0.00521619                 0.410882                 0.357846                        1
       400              0       -5.39468              2.51717e-83              6.97479e-26               2.8532e-55              3.70859e-58              3.72052e-72                 0.208601              1.08449e-06                0.0239325              1.92328e-51              8.51504e-67              4.98551e-29              7.30075e-96              3.64317e-85             9.68671e-124              5.45684e-56             8.18523e-125              2.71424e-17                0.0269959                 0.386531                 0.353939                        1
       450              0       -5.20146              6.57743e-73              1.93558e-22              1.06295e-48              2.69987e-51              3.26797e-63                 0.180902              2.40895e-05                 0.035929              4.45744e-45              2.67865e-58              3.48679e-25              1.17661e-83              1.77928e-74             2.51076e-108              6.61493e-49             3.27869e-109              4.19649e-15                0.0931224                 0.347951                 0.342072                        1
       500              0       -4.91177              1.43274e-64              1.04149e-19               1.9914e-43              8.23002e-46              4.39216e-56                 0.120798              0.000296389                0.0525386              5.40652e-40              1.58795e-51              3.64458e-22              6.90204e-74               5.9884e-66              5.47748e-96              2.72961e-43              1.01661e-96              2.17034e-13                 0.221065                  0.28623                 0.319072                        1
       550              0       -4.47312              9.57677e-58              1.62956e-17              4.25543e-39              2.50354e-41              2.70556e-50                0.0568294               0.00238031                0.0760603              7.69183e-36              5.01516e-46              8.79918e-20              6.78882e-66               5.1604e-59              6.89699e-86              8.84727e-39              1.71003e-86              4.87541e-12                 0.368163                 0.204257                  0.29231                        1
       600              0       -3.92729              4.68549e-52              1.01091e-15              1.68813e-35              1.37056e-37              1.65231e-45                 0.020796                0.0131281                 0.097919              2.22256e-32              1.75676e-41              7.10262e-18              3.10323e-59              2.84466e-53              1.81163e-77              4.26137e-35              5.72386e-78              5.95423e-11                 0.471731                 0.124623                 0.271802                        1
       650              0       -3.27103              3.06419e-47              3.16078e-14               1.6998e-32              2.00722e-34              1.75082e-41               0.00700827                0.0502693                0.0990897              1.88535e-29              1.16344e-37              2.60446e-16              1.33616e-53               1.9404e-48              2.41848e-70              4.99053e-32              9.38566e-71              4.68011e-10                 0.521359                0.0660365                 0.256237                        1
       700              0       -2.39788              4.11928e-43              5.86153e-13              5.25901e-30               1.0344e-31              4.76035e-38               0.00236919                 0.130413                0.0676399              6.05424e-27              2.11449e-34              5.30829e-15              8.98055e-49              2.60232e-44              3.10165e-64              1.98598e-29               1.4359e-64              2.62386e-09                 0.530039                0.0292366                 0.240303                        1
       750              0       -1.55487              1.56109e-39              7.26817e-12              5.53147e-28              2.32209e-29              4.42744e-35              0.000856679                 0.216542                0.0257472              8.97956e-25              1.38696e-31               6.9791e-14              1.36507e-44              9.64353e-41              6.09807e-59              3.43682e-27              3.28915e-59              1.14606e-08                 0.520102                0.0101176                 0.226635                        1
       800       0.024552       -1.12188              2.11375e-36              6.61687e-11              2.46918e-26              2.68975e-27              1.75402e-32              0.000352595                 0.255189               0.00634443              7.20786e-23              4.04724e-29              6.66639e-13               6.1982e-41               1.2794e-37              2.61035e-54              3.13495e-25                1.609e-54              4.22043e-08                 0.514345               0.00303391                 0.220734                        1
       850      0.0345811       -0.93087              1.22586e-33              4.67528e-10              6.35992e-25              1.79983e-25              3.44498e-30              0.000162446                 0.265065                0.0014934              3.47667e-21              6.06807e-27                4.907e-12              1.04021e-37              7.29119e-35               3.1821e-50              1.69131e-23              2.20584e-50              1.34729e-07                 0.513155              0.000947785                 0.219176                        1
       900      0.0370366      -0.804085              3.50638e-31              2.66691e-09               1.1176e-23              7.58107e-24              3.76048e-28              8.14362e-05                   0.2674              0.000393955                1.091e-19              5.20928e-25              2.89199e-11              7.61531e-35              2.04904e-32              1.36142e-46              5.85863e-22              1.04718e-46              3.78795e-07                 0.513012              0.000328925                 0.218783                        1
       950      0.0376983      -0.691887              5.52974e-29              1.26929e-08              1.44903e-22              2.15869e-22              2.50141e-26              4.37492e-05                 0.268015              0.000118615              2.37995e-18              2.79434e-23              1.41164e-10              2.77216e-32              3.17245e-30              2.41119e-43              1.39539e-20              2.03462e-43              9.54846e-07                 0.513025              0.000126859                  0.21867                        1
      1000      0.0378997      -0.582905               5.2566e-27              5.17798e-08              1.45635e-21              4.40454e-21              1.09204e-24              2.49325e-05                 0.268199              4.02737e-05              3.80988e-17              1.00498e-21              5.86994e-10              5.57202e-30              2.95866e-28              2.01751e-40              2.41668e-19              1.84956e-40               2.1927e-06                 0.513048               5.3727e-05                 0.218632                        1
      1050      0.0379698      -0.474321               3.2376e-25              1.85059e-07              1.17762e-20              6.75222e-20              3.32309e-23              1.49545e-05                 0.268261              1.51857e-05              4.67752e-16              2.56586e-20              2.12769e-09              6.73154e-28              1.78683e-26              8.87619e-38              3.18508e-18              8.76666e-38              4.64839e-06                 0.513063              2.46812e-05                 0.218617                        1
      1100      0.0380005      -0.365353              1.37065e-23              5.89936e-07              7.89274e-20               8.0855e-19              7.40435e-22              9.37917e-06                 0.268284              6.27144e-06              4.56657e-15              4.87331e-19              6.85056e-09              5.23934e-26              7.41475e-25              2.24132e-35               3.3158e-17              2.36761e-35              9.19713e-06                  0.51307              1.21673e-05                 0.218608                        1
      1150      0.0380215      -0.255731              4.18825e-22              1.70248e-06              4.49324e-19              7.80973e-18              1.25819e-20              6.11779e-06                 0.268293               2.8036e-06              3.65274e-14              7.15674e-18              1.98996e-08              2.78237e-24              2.22022e-23               3.4921e-33              2.81187e-16              3.92039e-33              1.71378e-05                 0.513071              6.37919e-06                 0.218602                        1
      1200      0.0380449       -0.14534              9.62089e-21              4.50312e-06              2.21735e-18              6.24982e-17              1.68675e-19              4.13116e-06                 0.268297              1.34333e-06              2.45427e-13               8.3926e-17               5.2831e-08              1.05755e-22              4.99697e-22              3.56604e-31              1.99292e-15              4.23091e-31              3.03028e-05                 0.513066              3.53011e-06                 0.218593                        1
      1250      0.0380779     -0.0341012              1.71923e-19              1.10308e-05              9.64863e-18              4.23817e-16              1.83557e-18              2.87678e-06                 0.268298              6.84137e-07              1.41446e-12               8.0745e-16              1.29592e-07               2.9949e-21              8.74817e-21              2.51089e-29              1.20624e-14              3.13271e-29              5.11661e-05                 0.513053              2.04872e-06                 0.218581                        1
      1300      0.0381267      0.0780754              2.46013e-18              2.52453e-05              3.75605e-17              2.48222e-15              1.66103e-17              2.05895e-06                 0.268297              3.67724e-07              7.11735e-12              6.52097e-15              2.96416e-07              6.53775e-20              1.22638e-19              1.27247e-27              6.34958e-14              1.66213e-27              8.29418e-05                 0.513027               1.2402e-06                 0.218564                        1
      1350      0.0381981        0.19133              2.88938e-17              5.43863e-05              1.32427e-16              1.27616e-14              1.27581e-16              1.51019e-06                 0.268293              2.07346e-07              3.17435e-11              4.50763e-14              6.37162e-07              1.13245e-18              1.41111e-18              4.81432e-26              2.95233e-13               6.5576e-26              0.000129667                 0.512983              7.79462e-07                 0.218537                        1
      1400      0.0383003        0.30589              2.84481e-16              0.000110999              4.27349e-16              5.84004e-14              8.46509e-16              1.13232e-06                 0.268286              1.22016e-07               1.2712e-10               2.7119e-13              1.29576e-06              1.59566e-17              1.36119e-17              1.40313e-24              1.22876e-12              1.98585e-24              0.000196262                 0.512906              5.06584e-07                 0.218497                        1
      1450      0.0384427       0.422114              2.39124e-15              0.000215809              1.27379e-15              2.40757e-13              4.92603e-15               8.6594e-07                 0.268272              7.45998e-08               4.6221e-10              1.44057e-12              2.50736e-06              1.86847e-16              1.12105e-16              3.23654e-23              4.63043e-12              4.74415e-23              0.000288563                  0.51278              3.39274e-07                 0.218439                        1
      1500      0.0386368       0.540561              1.74333e-14              0.000401622              3.53465e-15              9.03464e-13               2.5473e-14              6.74094e-07                 0.268247              4.72028e-08              1.54071e-09              6.84118e-12              4.63951e-06              1.85231e-15              8.00837e-16              6.04856e-22              1.59559e-11              9.15547e-22              0.000413322                 0.512575              2.33435e-07                 0.218357                        1
      1550      0.0388958       0.662062              1.11764e-13              0.000718399              9.19396e-15              3.11414e-12              1.18395e-13              5.33182e-07                 0.268205              3.08053e-08              4.74797e-09              2.93607e-11              8.24411e-06              1.57993e-14              5.03084e-15              9.34705e-21              5.07098e-11              1.45709e-20              0.000578164                  0.51225              1.64558e-07                  0.21824                        1
      1600      0.0392348       0.787828              6.37704e-13                0.0012396              2.25509e-14              9.93794e-12              4.99549e-13              4.27774e-07                 0.268135              2.06728e-08              1.36267e-08              1.14957e-10              1.41199e-05              1.17598e-13              2.81273e-14              1.21591e-19              1.49752e-10              1.94729e-19              0.000791506                 0.511743              1.18565e-07                 0.218076                        1
      1650      0.0396712       0.919566              3.27291e-12               0.00206983              5.24336e-14              2.95664e-11               1.9302e-12               3.4756e-07                 0.268024              1.42274e-08              3.66575e-08              4.14032e-10              2.33836e-05              7.73375e-13              1.41441e-13              1.35252e-18              4.13599e-10              2.22031e-18                0.0010624                 0.510971              8.71179e-08                  0.21785                        1
      1700      0.0402243        1.05962              1.52512e-11               0.00335357              1.16101e-13              8.25087e-11              6.88222e-12              2.85512e-07                 0.267851              1.00172e-08              9.29586e-08              1.38166e-09               3.7546e-05               4.5433e-12              6.45641e-13              1.30442e-17               1.0744e-09               2.1904e-17               0.00140034                 0.509816              6.51437e-08                  0.21754                        1
      1750      0.0409154        1.21114              6.50614e-11               0.00528483              2.45808e-13               2.1714e-10              2.27967e-11              2.36746e-07                 0.267592              7.19946e-09              2.23328e-07              4.29937e-09               5.8585e-05              2.40745e-11              2.69716e-12              1.10418e-16              2.63787e-09              1.89303e-16               0.00181488                 0.508127              4.94758e-08                 0.217122                        1
      1800      0.0417678        1.37823              2.55969e-10                 0.008117              4.99386e-13              5.41496e-10              7.05669e-11              1.97814e-07                 0.267212              5.27109e-09              5.10559e-07               1.2545e-08              8.90035e-05              1.16063e-10              1.03856e-11              8.29358e-16              6.14716e-09              1.44913e-15               0.00231527                 0.505704              3.80916e-08                 0.216562                        1
