   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.28025              6.0883e-116              2.71457e-37              1.27408e-75              2.07781e-79             4.46725e-100                 0.155252              2.22292e-11               0.00845624              3.27075e-71              2.28248e-93               2.2429e-41             7.52049e-134             2.68139e-118             2.58706e-171              5.13882e-78             6.08759e-173               2.9519e-24              0.000103121                 0.420731                 0.415457                        1
       350              0       -5.14921              4.14904e-98              2.16085e-31              2.29144e-64              1.19797e-67              9.69691e-85                  0.16388              4.50446e-09                0.0175516              2.68811e-60              8.36204e-79               9.4372e-35             5.99622e-113             5.48858e-100              6.1251e-145              7.23762e-66             2.97799e-146              1.79367e-20              0.000917447                 0.402363                 0.415288                        1
       400              0       -5.00862              1.00687e-84              5.94585e-27              6.18236e-56              8.02631e-59              3.17166e-73                 0.172134              2.34989e-07                0.0280914              4.16246e-52              7.25888e-68              9.05764e-30               2.9203e-97              3.10572e-86             3.87468e-125              9.91395e-57             3.27409e-126              1.25192e-17               0.00490459                  0.38041                  0.41446                        1
       450              0       -4.86188              2.63097e-74              1.71738e-23              2.21019e-49              5.92363e-52              2.89958e-64                 0.175182              5.00892e-06                0.0388344              9.77982e-46              2.37669e-59              6.86244e-26              4.70643e-85               1.5787e-75              1.0043e-109               1.3019e-49             1.31148e-110              2.04234e-15                0.0183277                 0.355981                  0.41167                        1
       500              0       -4.69963              5.73097e-66              1.00971e-20              3.87188e-44               1.8537e-46              4.25816e-57                 0.166745               5.7627e-05                 0.049653              1.21775e-40               1.5395e-52              8.56396e-23              2.76082e-75              5.80569e-67              2.19099e-97              6.41398e-44              4.06643e-98              1.18482e-13                0.0519455                 0.326923                 0.404676                        1
       550              0       -4.50037              3.83071e-59              1.83123e-18              7.63559e-40              5.79277e-42              3.04039e-51                 0.141607              0.000427103                0.0612204              1.77976e-36              5.63582e-47              2.77797e-20              2.71553e-67              5.79904e-60               2.7588e-87              2.79315e-39              6.84011e-88              3.16925e-12                 0.116232                  0.28927                 0.391244                        1
       600              0       -4.23506               1.8742e-53              1.34618e-16              2.94039e-36              3.20492e-38               2.2003e-46                 0.102178               0.00228664                0.0742683              5.19721e-33              2.33938e-42              3.14875e-18              1.24129e-60              3.78809e-54              7.24651e-79              1.88916e-35              2.28954e-79              4.63525e-11                 0.209129                 0.240578                 0.371559                        1
       650              0        -3.8778              1.22567e-48              4.86372e-15              3.19429e-33              4.68779e-35              2.69412e-42                0.0613948               0.00944669                0.0874827              4.40317e-30              1.79027e-38              1.54173e-16              5.34466e-55              2.98584e-49              9.67391e-72              2.95418e-32              3.75426e-72              4.20478e-10                 0.308622                  0.18365                 0.349403                        1
       700              0       -3.40529              1.64771e-44              1.00323e-13              1.24231e-30               2.4186e-32              8.14759e-39                0.0317674                0.0308068                0.0943619              1.41559e-27              3.61907e-35              3.88754e-15              3.59222e-50              4.45402e-45              1.24066e-65              1.45444e-29              5.74362e-66              2.62512e-09                 0.388176                 0.126449                 0.328439                        1
       750              0       -2.78035              6.24435e-41              1.33107e-12              2.00717e-28              5.41896e-30              8.10829e-36                0.0150572                0.0785751                0.0847532              2.09552e-25              2.54003e-32              5.85183e-14              5.46026e-46              1.76609e-41              2.43923e-60              2.88171e-27              1.31566e-60              1.22451e-08                 0.436095                 0.076958                 0.308561                        1
