   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.17253             1.52208e-114              3.80241e-36              4.25814e-75              6.67407e-79              6.25748e-99                 0.382519               7.4293e-11               0.00377821              1.05059e-70              3.19717e-92               1.7603e-40             1.88012e-132             3.75595e-117             6.46765e-170              4.03312e-77              1.5219e-171              5.31259e-24              0.000809326                 0.441436                 0.171458                        1
       350              0       -7.03744              1.03726e-96              2.98719e-30              8.01643e-64              3.84278e-67              1.34052e-83                 0.383055              1.57585e-08               0.00859251              8.62274e-60              1.15598e-77              7.21406e-34             1.49905e-111              7.58749e-99             1.53128e-143              5.53265e-65             7.44496e-145              3.18156e-20               0.00701323                 0.430414                 0.170926                        1
       400              0       -6.88425              2.51717e-83              8.04784e-26              2.27665e-55              2.55843e-58              4.29291e-72                  0.36975              8.65348e-07                0.0152377              1.32681e-51              9.82505e-67              6.63752e-29              7.30075e-96              4.20366e-85             9.68671e-124              7.26503e-56             8.18523e-125              2.16053e-17                0.0359413                 0.410625                 0.168445                        1
       450              0       -6.70466              6.57743e-73              2.22842e-22              8.62297e-49              1.85189e-51              3.76239e-63                 0.317825              1.95421e-05                0.0236446              3.05744e-45              3.08392e-58              4.62166e-25              1.17661e-83              2.04847e-74             2.51076e-108              8.76795e-49             3.27869e-109              3.31394e-15                 0.123432                  0.37414                 0.160939                        1
       500              0       -6.44229              1.43274e-64              1.19958e-19               1.6365e-43               5.5739e-46              5.05888e-56                   0.2126              0.000243567                0.0354807              3.66164e-40              1.82899e-51              4.83502e-22              6.90204e-74              6.89741e-66              5.47748e-96              3.62119e-43              1.01661e-96              1.69302e-13                 0.293273                 0.312049                 0.146354                        1
       550              0       -5.96156              9.57677e-58              1.87273e-17              3.60337e-39              1.66734e-41              3.10929e-50                0.0991269               0.00201557                0.0545366               5.1227e-36              5.76354e-46              1.16212e-19              6.78882e-66              5.93046e-59              6.89699e-86              1.16847e-38              1.71003e-86              3.73151e-12                 0.486239                  0.22843                 0.129653                        1
       600              0       -5.20323              4.68549e-52              1.15426e-15              1.49288e-35              9.02238e-38              1.88661e-45                 0.035346                0.0116096                0.0765779               1.4631e-32              2.00587e-41              9.25974e-18              3.10323e-59              3.24803e-53              1.81163e-77              5.55557e-35              5.72386e-78              4.47546e-11                 0.614999                  0.14368                 0.117787                        1
       650              0       -4.22201              3.06419e-47              3.59072e-14              1.54808e-32              1.31451e-34              1.98898e-41                0.0116725                0.0457824                0.0821903               1.2347e-29               1.3217e-37               3.3612e-16              1.33616e-53              2.20434e-48              2.41848e-70              6.44055e-32              9.38566e-71              3.48187e-10                 0.672842                 0.077617                 0.109895                        1
       700              0       -2.97629              4.11928e-43              6.64592e-13              4.83992e-30               6.7654e-32              5.39738e-38               0.00391541                  0.12002                0.0572889              3.95974e-27              2.39746e-34              6.82406e-15              8.98055e-49              2.95057e-44              3.10165e-64              2.55308e-29               1.4359e-64              1.94577e-09                 0.681391                0.0345898                 0.102795                        1
       750              0       -1.84675              1.56109e-39              8.24271e-12              5.08042e-28              1.51994e-29              5.02109e-35               0.00141709                 0.198884                0.0217194              5.87763e-25              1.57293e-31              8.97613e-14              1.36507e-44              1.09366e-40              6.09807e-59              4.42025e-27              3.28915e-59              8.50746e-09                 0.668927                0.0119516                0.0971005                        1
