   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.71374             3.04415e-117              3.72137e-38              1.79356e-76              2.41988e-80             6.12411e-101                 0.438671              3.12928e-12               0.00335157              3.80922e-72              3.12903e-94              8.43034e-42             3.76024e-135              3.6759e-119             1.29353e-172              1.93152e-78             3.04379e-174               9.4259e-25              3.87598e-05                 0.445237                 0.112702                        1
       350              0        -7.5734              2.07452e-99              2.92927e-32              3.38235e-65              1.39538e-68              1.31453e-85                 0.442753              6.64894e-10               0.00764832              3.13106e-61              1.13357e-79              3.46853e-35             2.99811e-114             7.44039e-101             3.06255e-146               2.6601e-66             1.48899e-147               5.6644e-21              0.000337197                 0.436576                 0.112686                        1
       400              0       -7.41536              5.03434e-86               7.9833e-28              9.56995e-57              9.35488e-60              4.25849e-74                  0.44754               3.6375e-08                0.0134622              4.85146e-53              9.74627e-69              3.26575e-30              1.46015e-98              4.16995e-87             1.93734e-126              3.57449e-57             1.63705e-127              3.91832e-18               0.00176836                 0.424625                 0.112605                        1
       450              0       -7.24754              1.31549e-75              2.29981e-24              3.55178e-50              6.91917e-53              3.88292e-65                 0.450687              8.04935e-07                0.0200576              1.14234e-46              3.18271e-60              2.46126e-26              2.35322e-86              2.11409e-76             5.02151e-111              4.66935e-50             6.55738e-112              6.38924e-16               0.00657333                 0.410347                 0.112334                        1
       500              0       -7.07535              2.86549e-67              1.36726e-21              6.36228e-45              2.17703e-47                5.766e-58                 0.448492              9.46928e-06                0.0268137              1.43014e-41              2.08465e-53              3.14058e-23              1.38041e-76              7.86152e-68               1.0955e-98              2.35214e-44              2.03322e-99               3.7684e-14                0.0190495                 0.394005                 0.111631                        1
       550              0       -6.89892              1.91535e-60              2.56493e-19              1.26071e-40              6.87229e-43              4.25854e-52                 0.436015              7.05187e-05                0.0333787              2.11143e-37              7.89386e-48              1.08999e-20              1.35776e-68              8.12247e-61               1.3794e-88              1.09594e-39              3.42006e-89              1.05325e-12                0.0456057                 0.374799                 0.110131                        1
       600              0       -6.71152              9.37099e-55              2.01214e-17               4.8023e-37              3.85324e-39               3.2888e-47                  0.40801              0.000373459                0.0396207              6.24855e-34              3.49669e-43              1.40695e-18              6.20645e-62              5.66208e-55              3.62326e-80               8.4413e-36              1.14477e-80              1.66597e-11                0.0934448                 0.351133                 0.107418                        1
       650              0       -6.49626              6.12837e-50              8.00918e-16              5.15141e-34              5.69641e-36              4.43646e-43                 0.361159               0.00152346                0.0455046              5.35056e-31              2.94808e-39              8.36137e-17              2.67233e-56              4.91684e-50              4.83695e-73              1.60216e-32              1.87713e-73              1.68278e-10                 0.167377                 0.321249                 0.103187                        1
       700              0        -6.2188              8.23856e-46              1.85513e-14              2.03991e-31              2.94602e-33              1.50662e-39                 0.297143               0.00505856                0.0508849              1.72428e-28              6.69222e-36               2.6586e-15              1.79611e-51              8.23617e-46              6.20331e-67              9.94657e-30              2.87181e-67              1.18256e-09                 0.265464                 0.283989                  0.09746                        1
       750              0       -5.81751              3.12218e-42              2.76503e-13              3.61758e-29              6.56943e-31              1.68434e-36                   0.2243                0.0141619                0.0550625              2.54041e-26              5.27641e-33              5.05033e-14              2.73013e-47               3.6687e-42              1.21961e-61              2.48701e-27              6.57831e-62               6.1674e-09                 0.376365                 0.239413                0.0906975                        1
       800              0       -5.20491              4.22749e-39              2.86525e-12              3.28393e-27              7.40357e-29              7.59529e-34                 0.154963                0.0339394                0.0561106              1.98397e-24              1.75255e-30              6.25002e-13              1.23964e-43               5.5401e-39              5.22069e-57              2.93915e-25              3.21799e-57              2.51517e-08                  0.48222                 0.189149                0.0836178                        1
       850              0       -4.31568              2.45171e-36              2.19754e-11              1.66257e-25              4.76637e-27              1.61926e-31                0.0991146                0.0692917                0.0510273              9.20705e-23               2.8522e-28              5.42058e-12              2.08041e-40              3.42711e-36              6.36419e-53              1.86833e-23              4.41168e-53               8.3853e-08                 0.566863                 0.136848                0.0768558                        1
       900              0       -3.21478              7.01277e-34              1.31467e-10              4.95133e-24              1.93006e-25              1.85375e-29                 0.060112                 0.118467                0.0386626              2.77757e-21              2.56795e-26              3.51385e-11              1.52306e-37              1.01009e-33              2.72285e-49              7.11841e-22              2.09436e-49              2.37697e-07                 0.623325                  0.08853                0.0709027                        1
       950              0       -2.14358              1.10595e-31              6.41674e-10              9.09418e-23              5.31512e-24              1.26455e-27                0.0357181                 0.168208                0.0233606              5.85988e-20              1.41264e-24              1.80384e-10              5.54433e-35              1.60379e-31              4.82238e-46              1.78308e-20              4.06925e-46              5.94261e-07                 0.655561                 0.050869                 0.066283                        1
      1000              0       -1.33293              1.05132e-29              2.65233e-09              1.10653e-21              1.05982e-22              5.59379e-26                0.0214558                 0.203776                0.0116248               9.1673e-19              5.14784e-23              7.70084e-10               1.1144e-32              1.51552e-29              4.03503e-43              3.17047e-19              3.69911e-43              1.35128e-06                 0.673073                0.0267771                0.0632914                        1
      1050              0      -0.804556              6.47519e-28              9.55008e-09              9.78999e-21              1.60339e-21               1.7149e-24                0.0132577                 0.223016               0.00524759              1.11073e-17              1.32413e-21              2.83316e-09              1.34631e-30              9.22105e-28              1.77524e-40              4.24116e-18              1.75333e-40              2.84815e-06                 0.683178                0.0136608                 0.061637                        1
      1100              0      -0.456773              2.74131e-26              3.05808e-08              6.82507e-20              1.90668e-20              3.83823e-23               0.00846544                 0.231993               0.00234475              1.07686e-16               2.5262e-20              9.20415e-09              1.04787e-28              3.84362e-26              4.48264e-38              4.45498e-17              4.73521e-38              5.62129e-06                 0.689341               0.00706809                0.0607823                        1
      1150              0      -0.201224              8.37649e-25              8.84978e-08              3.95263e-19              1.83491e-19              6.54026e-22               0.00558344                 0.236013               0.00108478              8.58219e-16              3.72019e-19              2.68852e-08              5.56474e-27              1.15411e-24               6.9842e-36              3.79896e-16              7.84078e-36              1.04654e-05                  0.69318                0.0037908                0.0603368                        1
      1200              0       0.010249              1.92418e-23               2.3449e-07               1.9656e-18              1.46547e-18              8.78335e-21               0.00379685                 0.237836              0.000527808              5.75482e-15              4.37025e-18              7.16274e-08              2.11509e-25              2.60206e-23              7.13208e-34              2.70197e-15              8.46181e-34                 1.85e-05                 0.695606               0.00212134                0.0600932                        1
      1250              0       0.200666              3.43846e-22              5.75054e-07              8.58373e-18               9.9262e-18              9.56915e-20               0.00265598                 0.238686              0.000270729              3.31281e-14              4.20938e-17              1.76097e-07              5.98979e-24              4.56057e-22              5.02177e-32              1.63911e-14              6.26543e-32              3.12363e-05                 0.697166               0.00123833                0.0599506                        1
      1300              0       0.380899              4.92027e-21              1.31708e-06              3.34725e-17              5.80944e-17               8.6658e-19               0.00190668                 0.239096              0.000146018              1.66576e-13              3.40207e-16              4.03397e-07              1.30755e-22              6.39816e-21              2.54495e-30              8.64125e-14              3.32425e-30              5.06369e-05                 0.698187              0.000752056                0.0598596                        1
      1350              0       0.556252              5.77875e-20               2.8389e-06              1.18115e-16              2.98531e-16              6.65957e-18               0.00140147                 0.239299              8.24759e-05              7.42572e-13              2.35293e-15              8.68043e-07              2.26491e-21              7.36581e-20              9.62864e-29              4.02214e-13              1.31152e-28              7.91671e-05                 0.698866              0.000473573                0.0597947                        1
      1400              0        0.72944              5.68961e-19              5.79632e-06              3.81337e-16              1.36567e-15              4.42044e-17               0.00105249                   0.2394               4.8578e-05              2.97266e-12              1.41615e-14               1.7667e-06              3.19133e-20               7.1081e-19              2.80627e-27              1.67536e-12              3.97171e-27              0.000119832                 0.699321              0.000308168                0.0597416                        1
      1450              0       0.901944              4.78248e-18              1.12733e-05              1.13695e-15               5.6284e-15              2.57323e-16              0.000805981                 0.239451               2.9716e-05              1.08055e-11              7.52514e-14              3.42098e-06              3.73695e-19               5.8561e-18              6.47308e-26              6.31765e-12              9.48831e-26              0.000176197                 0.699624              0.000206584                0.0596913                        1
      1500              0        1.07463              3.48666e-17              2.09868e-05              3.15553e-15              2.11156e-14              1.33109e-15              0.000628268                 0.239476                1.881e-05              3.60092e-11              3.57486e-13              6.33431e-06              3.70462e-18              4.18478e-17              1.20971e-24              2.17845e-11              1.83109e-24              0.000252394                 0.699818              0.000142262                0.0596378                        1
      1550              0        1.24807              2.23527e-16              3.75548e-05              8.20947e-15              7.27651e-14              6.18917e-15              0.000497721                 0.239486              1.22806e-05              1.10941e-10              1.53485e-12              1.12646e-05              3.15986e-17              2.62991e-16              1.86941e-23              6.92886e-11              2.91418e-23              0.000353107                 0.699926              0.000100386                0.0595763                        1
      1600              0        1.42269              1.27541e-15              6.48349e-05              2.01416e-14              2.32154e-13              2.61279e-14              0.000400155                 0.239487              8.24572e-06              3.18323e-10              6.01261e-12              1.93132e-05              2.35195e-16              1.47114e-15              2.43182e-22               2.0483e-10              3.89458e-22              0.000483536                 0.699962              7.24231e-05                0.0595025                        1
      1650              0        1.59886              6.54582e-15              0.000108337              4.68503e-14              6.90518e-13              1.01029e-13              0.000326074                 0.239483              5.67936e-06              8.56127e-10              2.16709e-11              3.20309e-05              1.54675e-15              7.40319e-15              2.70505e-21              5.66549e-10              4.44061e-21              0.000649351                 0.699929              5.33136e-05                0.0594126                        1
      1700              0        1.77696              3.05024e-14              0.000175715              1.03801e-13              1.92656e-12              3.60605e-13              0.000268996                 0.239475              4.00356e-06              2.17056e-09              7.23943e-11              5.15395e-05               9.0866e-15              3.38294e-14              2.60883e-20              1.47483e-09              4.38081e-20              0.000856618                 0.699826              3.99746e-05                0.0593026                        1
