   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -7.42579             1.52208e-116              1.22313e-37              4.13315e-76              6.10457e-80             2.01286e-100                 0.409552              7.21123e-12               0.00355967              9.60941e-72              1.02844e-93              1.82144e-41             1.88012e-134             1.20819e-118             6.46765e-172               4.1732e-78              1.5219e-173              1.56309e-24              8.37435e-05                  0.44336                 0.143445                        1
       350              0       -7.28804              1.03726e-98              9.62944e-32              7.78125e-65              3.51977e-68              4.32126e-85                 0.413634              1.52962e-09               0.00809575              7.89795e-61               3.7264e-79              7.49649e-35             1.49905e-113             2.44589e-100             1.53128e-145              5.74924e-66             7.44496e-147              9.39396e-21              0.000728779                 0.434143                 0.143399                        1
       400              0       -7.13325              2.51717e-85              2.62351e-27              2.19772e-56              2.35875e-59              1.39945e-73                 0.417565              8.35344e-08                0.0141994              1.22325e-52              3.20287e-68              7.05365e-30              7.30075e-98              1.37035e-86             9.68671e-126               7.7205e-57             8.18523e-127              6.49341e-18               0.00381945                 0.421239                 0.143177                        1
       450              0       -6.96869              6.57743e-75              7.54296e-24              8.14847e-50              1.74218e-52              1.27353e-64                 0.417223              1.84668e-06                 0.021114              2.87632e-46              1.04387e-59              5.29527e-26              1.17661e-85              6.93386e-76             2.51076e-110              1.00459e-49             3.27869e-111              1.05528e-15                0.0141422                 0.405082                 0.142436                        1
       500              0       -6.79711              1.43274e-66              4.45889e-21              1.46066e-44              5.46213e-47               1.8804e-57                 0.405836              2.17396e-05                0.0282656              3.58821e-41              6.79844e-53              6.68025e-23              6.90204e-76               2.5638e-67              5.47748e-98              5.00318e-44              1.01661e-98              6.16683e-14                0.0405197                 0.384813                 0.140543                        1
       550              0       -6.61226              9.57677e-60              8.25935e-19              2.90441e-40              1.71177e-42               1.3713e-51                 0.375039              0.000162461                0.0354313              5.25922e-37              2.54191e-47              2.26045e-20              6.78882e-68              2.61553e-60              6.89699e-88               2.2728e-39              1.71003e-88              1.68958e-12                0.0945784                 0.358133                 0.136656                        1
       600              0       -6.39382              4.68549e-54              6.32705e-17              1.11487e-36              9.48352e-39              1.03414e-46                 0.319105              0.000866996                0.0427072              1.53788e-33              1.09951e-42              2.78225e-18              3.10323e-61              1.78041e-54              1.81163e-79              1.66927e-35              5.72386e-80               2.5786e-11                 0.184787                 0.322398                 0.130135                        1
       650              0       -6.09772              3.06419e-49              2.42301e-15              1.21109e-33              1.38057e-35              1.34216e-42                 0.242023               0.00358163                 0.050302              1.29675e-30              8.91879e-39              1.53053e-16              1.33616e-55              1.48749e-49              2.41848e-72              2.93271e-32              9.38566e-73              2.46764e-10                  0.30638                 0.276494                 0.121219                        1
       700              0       -5.64573              4.11928e-45              5.31807e-14                4.855e-31              7.03949e-33              4.31899e-39                 0.160536                0.0120394                0.0576464              4.12016e-28              1.91845e-35              4.36959e-15              8.98055e-51              2.36105e-45              3.10165e-66              1.63479e-29               1.4359e-66              1.62009e-09                 0.436309                 0.222176                 0.111293                        1
       750              0       -4.93885              1.56109e-41              7.44145e-13              8.54466e-29              1.55741e-30                4.533e-36                0.0941347                  0.03345                0.0614382              6.02253e-26              1.42002e-32              7.31585e-14              1.36507e-46              9.87345e-42              6.09807e-61              3.60266e-27              3.28915e-61              7.86982e-09                 0.545198                 0.163832                 0.101947                        1
       800              0       -3.93091              2.11375e-38              7.24472e-12              7.31281e-27              1.75344e-28              1.92045e-33                  0.05067                0.0755778                0.0556489              4.69878e-24              4.43127e-30               7.9915e-13               6.1982e-43               1.4008e-38              2.61035e-56               3.7581e-25                1.609e-56              3.01235e-08                 0.616584                 0.107714                0.0938053                        1
       850              0        -2.7584              1.22586e-35              5.27043e-11              3.23391e-25              1.13402e-26              3.88352e-31                 0.026234                 0.134781                0.0386124              2.19055e-22              6.84053e-28              6.23582e-12              1.04021e-39              8.21935e-36               3.1821e-52              2.14932e-23              2.20584e-52               9.5695e-08                 0.652118                 0.061244                0.0870102                        1
       900              0        -1.7531              3.50638e-33              3.03794e-10               7.8865e-24              4.64601e-25              4.28365e-29                 0.013712                 0.188696                0.0196176              6.68614e-21              5.93401e-26              3.75265e-11              7.61531e-37              2.33411e-33              1.36142e-48              7.60217e-22              1.04718e-48              2.64439e-07                 0.665686                0.0301188                0.0821699                        1
       950              0       -1.11228              5.52974e-31              1.45192e-09              1.18993e-22              1.30175e-23               2.8613e-27               0.00749012                 0.220091               0.00799882              1.43517e-19              3.19638e-24              1.84707e-10              2.77216e-34               3.6289e-31              2.41119e-45              1.82581e-20              2.03462e-45              6.58642e-07                 0.671271                0.0136309                0.0795172                        1
      1000              0       -0.74094               5.2566e-29              5.93707e-09              1.26884e-21              2.63607e-22              1.25213e-25               0.00430938                 0.233666               0.00305703              2.28017e-18              1.15231e-22              7.71717e-10              5.57202e-32               3.3924e-29              2.01751e-42              3.17719e-19              1.84956e-42              1.50469e-06                   0.6745               0.00615398                0.0783115                        1
      1050              0       -0.49651               3.2376e-27              2.12506e-08              1.04904e-20              4.02763e-21              3.81595e-24               0.00260024                 0.238971               0.00120506              2.79009e-17              2.94642e-21              2.80562e-09              6.73154e-30              2.05184e-27              8.87619e-40              4.19993e-18              8.76666e-40              3.18395e-06                 0.676537               0.00289918                 0.077784                        1
      1100              0       -0.30361              1.37065e-25              6.78057e-08              7.09203e-20               4.8155e-20              8.51037e-23               0.00163686                 0.241067              0.000506353              2.71972e-16              5.60126e-20              9.05002e-09              5.23934e-28              8.52232e-26              2.24132e-37              4.38037e-17              2.36761e-37              6.29575e-06                 0.677797               0.00144431                0.0775416                        1
