   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.25477             1.52208e-114              3.51315e-36              4.90196e-75              8.55562e-79              5.78144e-99                 0.278741              8.55261e-11               0.00500711              1.34677e-70              2.95395e-92              1.50266e-40             1.88012e-132             3.47022e-117             6.46765e-170              3.44283e-77              1.5219e-171              6.29221e-24              0.000690871                 0.433802                 0.281759                        1
       350              0        -6.1235              1.03726e-96              2.76576e-30              9.13236e-64              4.92723e-67              1.24115e-83                 0.281495              1.79521e-08                0.0111513              1.10561e-59              1.07029e-77              6.18422e-34             1.49905e-111              7.02507e-99             1.53128e-143              4.74283e-65             7.44496e-145              3.77702e-20               0.00601205                 0.420332                 0.281009                        1
       400              0       -5.97075              2.51717e-83              7.46576e-26              2.56655e-55              3.28378e-58              3.98242e-72                 0.273834              9.75536e-07                0.0193653              1.70298e-51              9.11444e-67               5.7121e-29              7.30075e-96              3.89962e-85             9.68671e-124              6.25212e-56             8.18523e-125              2.57251e-17                0.0309302                 0.398372                 0.277498                        1
       450              0       -5.77973              6.57743e-73              2.06873e-22              9.65527e-49              2.38466e-51              3.49278e-63                 0.236056              2.18816e-05                0.0296447              3.93704e-45              2.86292e-58              3.98301e-25              1.17661e-83              1.90168e-74             2.51076e-108              7.55635e-49             3.27869e-109              3.96154e-15                 0.106375                  0.36104                 0.266862                        1
       500              0       -5.49082              1.43274e-64              1.11296e-19              1.82422e-43              7.22999e-46              4.69357e-56                 0.157529              0.000271508                0.0440877              4.74957e-40              1.69692e-51              4.16196e-22              6.90204e-74              6.39935e-66              5.47748e-96               3.1171e-43              1.01661e-96              2.03747e-13                 0.252448                 0.299423                 0.246241                        1
       550              0       -5.02008              9.57677e-58              1.73904e-17              3.95982e-39                2.184e-41              2.88733e-50                0.0737108               0.00221496                0.0658601              6.71008e-36               5.3521e-46              1.00212e-19              6.78882e-66               5.5071e-59              6.89699e-86               1.0076e-38              1.71003e-86              4.53888e-12                 0.419294                 0.216466                 0.222454                        1
       600              0       -4.38649              4.68549e-52              1.07558e-15              1.60187e-35              1.18983e-37              1.75801e-45                0.0266498                0.0124572                0.0881679              1.92947e-32              1.86913e-41              8.04037e-18              3.10323e-59              3.02663e-53              1.81163e-77              4.82399e-35              5.72386e-78               5.4997e-11                 0.534013                 0.133868                 0.204844                        1
       650              0       -3.61217              3.06419e-47              3.35537e-14              1.63343e-32              1.73863e-34              1.85861e-41               0.00890012                0.0483065                0.0915026              1.63307e-29              1.23507e-37              2.93502e-16              1.33616e-53              2.05986e-48              2.41848e-70              5.62392e-32              9.38566e-71              4.30342e-10                 0.587529                0.0715121                 0.192249                        1
       700              0       -2.60663              4.11928e-43              6.21698e-13              5.07619e-30              8.95459e-32              5.04902e-38                0.0029983                 0.125879                0.0630188              5.24106e-27              2.24272e-34              5.97161e-15              8.98055e-49              2.76013e-44              3.10165e-64              2.23415e-29               1.4359e-64              2.40918e-09                 0.596272                0.0317465                 0.180085                        1
       750              0       -1.66089              1.56109e-39              7.70963e-12              5.33456e-28              2.01086e-29              4.69636e-35               0.00108456                 0.208834                0.0239467              7.77603e-25               1.4712e-31              7.85265e-14              1.36507e-44              1.02293e-40              6.09807e-59                3.867e-27              3.28915e-59              1.05274e-08                 0.585202                0.0109788                 0.169955                        1
       800              0        -1.1814              2.11375e-36                 7.02e-11              2.37855e-26              2.32992e-27              1.86088e-32              0.000446698                 0.245823               0.00588727              6.24361e-23              4.29382e-29              7.50343e-13               6.1982e-41              1.35735e-37              2.61035e-54              3.52858e-25                1.609e-54              3.87856e-08                 0.578927               0.00328952                 0.165626                        1
       850              0       -0.96865              1.22586e-33              4.96028e-10              6.12512e-25              1.55915e-25              3.65498e-30              0.000205828                  0.25528               0.00138517              3.01175e-21              6.43798e-27              5.52349e-12              1.04021e-37              7.73566e-35               3.1821e-50               1.9038e-23              2.20584e-50              1.23827e-07                 0.577625               0.00102747                 0.164477                        1
       900              0      -0.826442              3.50638e-31              2.82948e-09              1.07633e-23               6.5673e-24              3.98972e-28              0.000103184                 0.257527              0.000365399               9.4511e-20              5.52684e-25              3.25533e-11              7.61531e-35              2.17395e-32              1.36142e-46              6.59469e-22              1.04718e-46              3.48145e-07                 0.577465              0.000356578                 0.164182                        1
       950              0      -0.700395              5.52974e-29              1.34667e-08              1.39554e-22              1.87002e-22              2.65389e-26              5.54324e-05                 0.258121              0.000110019              2.06169e-18              2.96468e-23              1.58899e-10              2.77216e-32              3.36584e-30              2.41119e-43               1.5707e-20              2.03462e-43              8.77581e-07                 0.577478              0.000137526                 0.164096                        1
      1000              0      -0.577968               5.2566e-27              5.49361e-08              1.40261e-21              3.81553e-21              1.15861e-24              3.15907e-05                 0.258301              3.73559e-05              3.30039e-17              1.06624e-21              6.60739e-10              5.57202e-30              3.13901e-28              2.01751e-40              2.72029e-19              1.84956e-40              2.01526e-06                 0.577503              5.82449e-05                 0.164067                        1
      1050              0      -0.456019               3.2376e-25               1.9634e-07              1.13416e-20              5.84924e-20              3.52566e-23               1.8948e-05                 0.258361              1.40855e-05              4.05199e-16              2.72227e-20              2.39499e-09              6.73154e-28              1.89575e-26              8.87619e-38              3.58523e-18              8.76666e-38              4.27222e-06                  0.57752              2.67567e-05                 0.164055                        1
      1100              0      -0.333668              1.37065e-23              6.25897e-07              7.60148e-20              7.00421e-19               7.8557e-22              1.18839e-05                 0.258384              5.81712e-06              3.95587e-15              5.17038e-19              7.71121e-09              5.23934e-26              7.86674e-25              2.24132e-35              3.73237e-17              2.36761e-35              8.45284e-06                 0.577528              1.31905e-05                 0.164048                        1
      1150              0        -0.2106              4.18825e-22              1.80627e-06              4.32743e-19               6.7653e-18              1.33489e-20              7.75155e-06                 0.258393              2.60051e-06              3.16424e-14              7.59301e-18              2.23997e-08              2.78237e-24              2.35556e-23               3.4921e-33              3.16514e-16              3.92039e-33              1.57509e-05                  0.57753              6.91566e-06                 0.164042                        1
