   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -4.75637             2.02943e-116              1.02923e-37              9.49762e-76              1.30738e-79             1.69377e-100                0.0866276              1.65708e-11                0.0140974              2.05799e-71              8.65407e-94              9.67294e-42             2.50683e-134             1.01666e-118             8.62353e-172              2.21622e-78              2.0292e-173              2.11268e-24              4.44728e-05                 0.405784                 0.493447                        1
       350              0       -4.62095              1.38301e-98              8.34791e-32              1.61723e-64              7.53862e-68              3.74617e-85                0.0985616               3.1791e-09                0.0262278              1.69158e-60              3.23047e-79              4.22545e-35             1.99874e-113             2.12038e-100              2.0417e-145               3.2406e-66             9.92662e-147              1.30817e-20              0.000410781                 0.381443                 0.493356                        1
       400              0       -4.48527              3.35623e-85              2.33177e-27              4.18358e-56              5.05351e-59              1.24383e-73                 0.109931              1.59016e-07                0.0385908              2.62076e-52               2.8467e-68              4.17909e-30              9.73433e-98              1.21797e-86             1.29156e-125              4.57418e-57             1.09136e-126              9.27363e-18               0.00226292                 0.356315                 0.492899                        1
       450              0       -4.35201              8.76991e-75              6.82544e-24              1.44949e-49              3.73622e-52              1.15239e-64                 0.118007              3.28497e-06                0.0501087              6.16844e-46              9.44576e-60              3.25183e-26              1.56881e-85              6.27428e-76             3.34768e-110              6.16918e-50             4.37159e-111              1.53588e-15               0.00868472                 0.331882                 0.491314                        1
       500              0       -4.21468              1.91032e-66              4.07797e-21               2.4746e-44              1.17428e-46              1.71976e-57                 0.119786              3.68306e-05                 0.060846              7.71412e-41              6.21766e-53              4.19072e-23              9.20273e-76              2.34477e-67               7.3033e-98              3.13864e-44              1.35548e-98              9.09387e-14                0.0254192                 0.306735                 0.487177                        1
       550              0       -4.06015               1.2769e-59              7.57701e-19              4.76088e-40              3.69928e-42              1.25801e-51                 0.112065              0.000266304                0.0714014              1.13656e-36              2.33191e-47              1.42679e-20              9.05176e-68              2.39945e-60              9.19599e-88              1.43458e-39              2.28004e-88              2.51225e-12                0.0596976                 0.277907                 0.478663                        1
       600              0       -3.87061              6.24733e-54              5.77745e-17              1.78781e-36              2.06911e-38              9.44311e-47                0.0935957               0.00139032                0.0823682              3.35534e-33                1.004e-42              1.73991e-18              4.13764e-61              1.62575e-54               2.4155e-79              1.04389e-35              7.63182e-80              3.85295e-11                 0.115559                 0.242484                 0.464603                        1
       650              0       -3.62616              4.08558e-49              2.18881e-15               1.9054e-33              3.05714e-35              1.21243e-42                0.0679916               0.00563497                0.0933828              2.87153e-30              8.05674e-39               9.3672e-17              1.78155e-55              1.34371e-49              3.22464e-72              1.79489e-32              1.25142e-72              3.70214e-10                 0.187512                 0.199676                 0.445803                        1
       700              0       -3.30482              5.49238e-45              4.74362e-14              7.43488e-31              1.58783e-32              3.85246e-39                0.0428728                0.0184369                 0.101392              9.29343e-28              1.71122e-35              2.60744e-15              1.19741e-50              2.10601e-45              4.13554e-66              9.75518e-30              1.91454e-66              2.44466e-09                 0.260356                 0.152271                 0.424671                        1
       750              0       -2.87559              2.08145e-41              6.56957e-13              1.25666e-28              3.57412e-30              4.00189e-36                 0.024124                0.0491947                0.0996653              1.38212e-25              1.25365e-32              4.27646e-14              1.82009e-46              8.71662e-42              8.13075e-61              2.10592e-27              4.38554e-61              1.19584e-08                 0.318694                 0.105633                 0.402689                        1
