   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.88168             1.52208e-117              2.09353e-38              1.39835e-76              2.30749e-80             3.44524e-101                 0.351506              2.43974e-12               0.00407452              3.63229e-72               1.7603e-94              5.33614e-42             1.88012e-135             2.06795e-119             6.46765e-173              1.22259e-78              1.5219e-174              1.01129e-24              2.45337e-05                 0.439443                 0.204953                        1
       350              0       -6.74803              1.03726e-99               1.6499e-32              2.62031e-65               1.3306e-68                7.404e-86                 0.356484              5.15094e-10               0.00918045              2.98571e-61              6.38477e-80              2.20074e-35             1.49905e-114             4.19076e-101             1.53128e-146              1.68781e-66             7.44496e-148              6.08468e-21              0.000213948                 0.429188                 0.204933                        1
       400              0       -6.59866              2.51717e-86              4.50359e-28              7.35676e-57              8.92179e-60              2.40233e-74                 0.362601              2.79627e-08                 0.015911              4.62686e-53              5.49813e-69              2.07858e-30              7.30075e-99              2.35238e-87             9.68671e-127              2.27508e-57             8.18523e-128              4.21618e-18               0.00112552                 0.415523                  0.20484                        1
       450              0       -6.44169              6.57743e-76              1.29987e-24              2.70925e-50              6.60171e-53              2.19466e-65                 0.367959              6.13995e-07                0.0233409              1.08993e-46               1.7989e-60              1.57255e-26              1.17661e-86               1.1949e-76             2.51076e-111              2.98335e-50             3.27869e-112              6.89112e-16               0.00419984                 0.399975                 0.204525                        1
       500              0       -6.28188              1.43274e-67              7.74786e-22              4.81892e-45              2.07947e-47              3.26743e-58                 0.369973              7.17222e-06                0.0307653              1.36606e-41              1.18131e-53              2.01698e-23              6.90204e-77               4.4549e-68              5.47748e-99              1.51062e-44              1.01661e-99              4.07951e-14                0.0122342                  0.38332                 0.203701                        1
       550              0       -6.11899              9.57677e-61              1.45922e-19              9.49022e-41              6.58002e-43              2.42274e-52                 0.365405              5.30843e-05                0.0378288              2.02163e-37              4.49091e-48              7.05574e-21              6.78882e-69              4.62097e-61              6.89699e-89               7.0943e-40              1.71003e-89              1.14745e-12                0.0295216                 0.365267                 0.201924                        1
       600              0       -5.94762              4.68549e-55              1.15199e-17              3.59564e-37              3.70524e-39               1.8829e-47                 0.350691              0.000279621                0.0444228              6.00855e-34              2.00193e-43              9.22339e-19              3.10323e-62              3.24165e-55              1.81163e-80              5.53377e-36              5.72386e-81              1.83433e-11                0.0612585                   0.3447                 0.198649                        1
       650              0       -5.75617              3.06419e-50              4.63098e-16              3.83838e-34              5.51403e-36               2.5652e-43                 0.322945               0.00113515                0.0505277              5.17925e-31               1.7046e-39              5.59084e-17              1.33616e-56              2.84296e-50              2.41848e-73              1.07129e-32              9.38566e-74              1.88369e-10                 0.111917                 0.320106                  0.19337                        1
       700              0       -5.52369              4.11928e-46              1.08833e-14              1.51348e-31              2.87662e-33              8.83873e-40                 0.281583               0.00375311                0.0560204              1.68366e-28              3.92607e-36              1.83003e-15              8.98055e-52              4.83184e-46              3.10165e-67              6.84665e-30               1.4359e-67              1.35484e-09                  0.18273                 0.290068                 0.185845                        1
       750              0       -5.21503              1.56109e-42              1.65403e-13              2.67857e-29              6.47611e-31              1.00756e-36                 0.229771                0.0104858                0.0603744              2.50432e-26              3.15633e-33              3.61442e-14              1.36507e-47               2.1946e-42              6.09807e-62               1.7799e-27              3.28915e-62              7.27382e-09                 0.269357                 0.253734                 0.176278                        1
       800              0       -4.77826              2.11375e-39               1.7545e-12              2.44553e-27              7.36075e-29              4.65088e-34                 0.174294                0.0252746                0.0622351               1.9725e-24              1.07315e-30              4.68699e-13               6.1982e-44              3.39241e-39              2.61035e-57              2.20412e-25                1.609e-57              3.06245e-08                 0.361625                 0.211265                 0.165307                        1
       850              0       -4.15824              1.22586e-36              1.37932e-11              1.26736e-25              4.76729e-27              1.01635e-31                 0.123067                0.0528205                0.0593028              9.20883e-23              1.79023e-28              4.27103e-12              1.04021e-40              2.15108e-36               3.1821e-53              1.47211e-23              2.20584e-53              1.05284e-07                 0.446648                 0.164391                 0.153771                        1
       900              0       -3.34484              3.50638e-34              8.44203e-11              3.96821e-24               1.9351e-25              1.19037e-29                0.0817657                 0.094945                0.0496669              2.78482e-21              1.64898e-26              2.89783e-11              7.61531e-38              6.48618e-34              1.36142e-49              5.87047e-22              1.04718e-49              3.06066e-07                 0.514049                 0.117026                 0.142547                        1
       950              0       -2.43779              5.52974e-32              4.19438e-10              7.84728e-23              5.31724e-24              8.26589e-28                0.0521665                 0.145145                0.0347876              5.86222e-20              9.23389e-25              1.54147e-10              2.77216e-35              1.04834e-31              2.41119e-46              1.52373e-20              2.03462e-46              7.77202e-07                 0.560209                0.0750198                 0.132672                        1
      1000              0       -1.62397               5.2566e-30              1.75396e-09              1.02951e-21              1.05401e-22              3.69912e-26                0.0328251                 0.189592                0.0201255              9.11705e-19              3.40422e-23              6.73525e-10              5.57202e-33               1.0022e-29              2.01751e-43              2.77293e-19              1.84956e-43              1.77739e-06                 0.588678                0.0435788                 0.125199                        1
      1050              0       -1.02491               3.2376e-28              6.35917e-09              9.61277e-21              1.58478e-21              1.14191e-24                0.0208511                 0.218979                0.0101187              1.09784e-17              8.81705e-22              2.51239e-09              6.73154e-31              6.14007e-28              8.87619e-41              3.76098e-18              8.76666e-41                3.749e-06                 0.605829                0.0237897                 0.120429                        1
      1100              0      -0.622226              1.37065e-26              2.04481e-08              6.90539e-20              1.87635e-20              2.56646e-23                 0.013538                 0.234723               0.00480052              1.05974e-16              1.68916e-20              8.23041e-09              5.23934e-29              2.57006e-26              2.24132e-38              3.98367e-17              2.36761e-38              7.39789e-06                 0.616413                0.0127894                 0.117729                        1
      1150              0      -0.342166              4.18825e-25              5.93285e-08              4.05865e-19              1.80106e-19              4.38457e-22                0.0090223                 0.242344                0.0022875              8.42385e-16                2.494e-19              2.41661e-08              2.78237e-27              7.73708e-25               3.4921e-36              3.41474e-16              3.92039e-36               1.3773e-05                 0.623073               0.00699761                 0.116262                        1
      1200              0      -0.127156              9.62089e-24               1.5746e-07              2.03262e-18              1.43632e-18              5.89803e-21                0.0061759                 0.245945               0.00112883              5.64033e-15              2.93463e-18              6.45955e-08              1.05755e-25              1.74729e-23              3.56604e-34              2.43671e-15              4.23091e-34              2.43513e-05                 0.627317               0.00395662                 0.115452                        1
      1250              0      0.0549524              1.71923e-22               3.8656e-07              8.90678e-18              9.72057e-18              6.43252e-20               0.00433857                 0.247669              0.000582979              3.24418e-14              2.82961e-17              1.59147e-07               2.9949e-24              3.06568e-22              2.51089e-32              1.48134e-14              3.13271e-32               4.1125e-05                  0.63006               0.00232251                 0.114985                        1
      1300              0        0.22043              2.46013e-21              8.85977e-07              3.47912e-17              5.68633e-17              5.82934e-19               0.00312328                 0.248516              0.000315499              1.63046e-13              2.28851e-16              3.65076e-07              6.53775e-23              4.30393e-21              1.27247e-30              7.82038e-14              1.66213e-30              6.66816e-05                 0.631864               0.00141486                 0.114699                        1
      1350              0       0.377446              2.88938e-20              1.91057e-06              1.22875e-16              2.92124e-16              4.48187e-18                   0.0023                 0.248942              0.000178514              7.26634e-13              1.58352e-15              7.86318e-07              1.13245e-21              4.95717e-20              4.81432e-29              3.64346e-13               6.5576e-29              0.000104271                 0.633069              0.000892548                 0.114511                        1
      1400              0       0.530222              2.84481e-19              3.90215e-06              3.96885e-16              1.33616e-15              2.97589e-17               0.00172947                 0.249162               0.00010524              2.90842e-12              9.53366e-15              1.60139e-06              1.59566e-20              4.78525e-19              1.40313e-27              1.51859e-12              1.98585e-27              0.000157858                 0.633884              0.000581442                 0.114375                        1
      1450              0       0.681037              2.39124e-18              7.59097e-06              1.18359e-15              5.50644e-15              1.73271e-16               0.00132557                 0.249276              6.44088e-05              1.05714e-11              5.06712e-14              3.10223e-06              1.86847e-19              3.94326e-18              3.23654e-26                5.729e-12              4.74415e-26              0.000232146                 0.634437              0.000390043                 0.114265                        1
      1500              0       0.831197              1.74333e-17              1.41338e-05              3.28544e-15              2.06582e-14               8.9644e-16               0.00103392                 0.249334              4.07814e-05              3.52293e-11              2.40753e-13              5.74586e-06              1.85231e-18              2.81829e-17              6.04856e-25              1.97608e-11              9.15547e-25              0.000332592                 0.634805              0.000268717                 0.114165                        1
      1550              0       0.981508              1.11764e-16              2.52944e-05              8.54809e-15              7.11939e-14              4.16861e-15              0.000819427                 0.249364              2.66292e-05              1.08546e-10              1.03377e-12              1.02202e-05              1.57993e-17              1.77133e-16              9.34705e-24               6.2865e-11              1.45709e-23              0.000465387                 0.635037              0.000189672                 0.114062                        1
      1600              0        1.13252              6.37704e-16              4.36716e-05              2.09733e-14              2.27169e-13              1.75993e-14              0.000658989                 0.249376              1.78815e-05              3.11489e-10              4.04998e-12              1.75252e-05              1.17598e-16              9.90934e-16              1.21591e-22              1.85868e-10              1.94729e-22              0.000637417                 0.635161              0.000136864                  0.11395                        1
      1650              0        1.28465              3.27291e-15              7.29775e-05              4.87861e-14              6.75819e-13              6.80547e-14              0.000537092                 0.249379              1.23168e-05              8.37903e-10              1.45978e-11              2.90684e-05              7.73375e-16              4.98689e-15              1.35252e-21              5.14149e-10              2.22031e-21              0.000856201                 0.635192              0.000100764                  0.11382                        1
      1700              0        1.43828              1.52512e-14              0.000118368              1.08092e-13              1.88602e-12              2.42915e-13              0.000443128                 0.249375              8.68288e-06              2.12489e-09              4.87672e-11              4.67753e-05               4.5433e-15              2.27886e-14              1.30442e-20               1.3385e-09               2.1904e-20               0.00112981                 0.635136              7.55587e-05                 0.113667                        1
      1750              0        1.59376              6.50614e-14              0.000186822              2.29066e-13              4.96427e-12              8.05879e-13              0.000369719                 0.249366              6.25213e-06              5.10574e-09              1.51985e-10              7.32117e-05              2.40745e-14              9.53463e-14              1.10418e-19              3.29646e-09              1.89303e-19               0.00146676                  0.63499               5.7617e-05                 0.113484                        1
      1800              0         1.7515              2.55969e-13              0.000287573              4.66007e-13              1.23838e-11              2.50008e-12               0.00031165                 0.249352                 4.59e-06              1.16762e-08              4.44451e-10              0.000111715              1.16063e-13              3.67945e-13              8.29358e-19              7.71576e-09              1.44913e-18                0.0018759                 0.634747              4.46159e-05                 0.113265                        1
      1850              0        1.91192              9.34864e-13              0.000432571                9.131e-13              2.94038e-11              7.29233e-12              0.000265179                 0.249331              3.43021e-06              2.55154e-08              1.22583e-09              0.000166532               5.1301e-13              1.31826e-12              5.58145e-18              1.72343e-08               9.9232e-18               0.00236626                 0.634394              3.50387e-05                 0.113005                        1
      1900              0        2.07554              3.18828e-12              0.000636985              1.72827e-12              6.67085e-11              2.00964e-11              0.000227584                 0.249303              2.60572e-06              5.34692e-08              3.20348e-09              0.000242953              2.09333e-12              4.41068e-12               3.3949e-17              3.68703e-08               6.1322e-17                0.0029469                 0.633914              2.78756e-05                 0.112698                        1
      1950              0        2.24293               1.0207e-11              0.000919724              3.16821e-12              1.45104e-10              5.25535e-11              0.000196858                 0.249266               2.0094e-06              1.07795e-07              7.96509e-09               0.00034745              7.93437e-12              1.38539e-11              1.88092e-16              7.57967e-08              3.44694e-16               0.00362674                 0.633281              2.24419e-05                 0.112338                        1
      2000              0        2.41479              3.08206e-11               0.00130395              5.63838e-12              3.03563e-10              1.30922e-10              0.000171501                 0.249215              1.57119e-06              2.09666e-07              1.89123e-08              0.000487787              2.80909e-11              4.10443e-11              9.55919e-16              1.50171e-07              1.77499e-15               0.00441439                 0.632469              1.82657e-05                 0.111918                        1
      2050              0        2.59187              8.81532e-11                0.0018176              9.76247e-12              6.12492e-10              3.11803e-10              0.000150383                 0.249149              1.24437e-06              3.94478e-07              4.30262e-08              0.000673122              9.33628e-11              1.15184e-10              4.48468e-15               2.8749e-07              8.42736e-15               0.00531793                 0.631441              1.50166e-05                 0.111434                        1
      2100              0        2.77509              2.39759e-10               0.00249384              1.64765e-11               1.1949e-09              7.12175e-10              0.000132641                 0.249062              9.97261e-07               7.1961e-07              9.40727e-08              0.000914075              2.92623e-10              3.07369e-10              1.95338e-14              5.33076e-07              3.71059e-14                0.0063447                 0.630158              1.24595e-05                  0.11088                        1
      2150              0        2.96543              6.22267e-10               0.00337152              2.71537e-11              2.25911e-09              1.56451e-09              0.000117608                 0.248951              8.08011e-07              1.27547e-06              1.98206e-07               0.00122275              8.68474e-10              7.82641e-10              7.94042e-14              9.59419e-07              1.52314e-13               0.00750113                 0.628573              1.04255e-05                 0.110249                        1
      2200              0        3.16403              1.54608e-09               0.00449546              4.37661e-11              4.14783e-09              3.31426e-09              0.000104767                 0.248809              6.61331e-07              2.20077e-06              4.03427e-07               0.00161271              2.44987e-09              1.90751e-09              3.02657e-13              1.67923e-06              5.85679e-13               0.00879242                 0.626635              8.79103e-06                 0.109537                        1
      2250              0        3.37211              3.68811e-09               0.00591674                6.909e-11              7.40971e-09              6.78633e-09                9.371e-05                  0.24863              5.46369e-07              3.70318e-06              7.95019e-07                0.0020989              6.59095e-09              4.46285e-09              1.08636e-12              2.86315e-06              2.11885e-12                0.0102224                 0.624284              7.46511e-06                 0.108739                        1
      2300              0        3.59104              8.46929e-09               0.00769272              1.06961e-10              1.29012e-08              1.34604e-08              8.41159e-05                 0.248407              4.55317e-07              6.08636e-06              1.51997e-06               0.00269745              1.69638e-08              1.00492e-08              3.68657e-12              4.76305e-06              7.24087e-12                0.0117932                 0.621457              6.37973e-06                 0.107849                        1
      2350              0        3.82226               1.8768e-08                 0.009887              1.62589e-10              2.19274e-08              2.59118e-08              7.57276e-05                 0.248131              3.82488e-07              9.78494e-06              2.82451e-06               0.00342545              4.18892e-08              2.18296e-08                1.187e-11              7.74176e-06              2.34593e-11                0.0135051                 0.618084              5.48362e-06                 0.106865                        1
      2400              0        4.06732              4.02241e-08                0.0125691              2.42928e-10              3.64337e-08              4.84988e-08              6.83393e-05                 0.247795              3.23693e-07              1.54083e-05              5.11007e-06               0.00430059              9.94993e-08              4.58454e-08              3.63821e-11              1.23099e-05              7.22975e-11                0.0153563                 0.614091              4.73772e-06                 0.105782                        1
      2450              0        4.32784              8.35484e-08                 0.015814              3.57122e-10              5.92588e-08              8.84013e-08              6.17845e-05                 0.247387              2.75811e-07              2.37944e-05              9.01475e-06               0.00534066              2.27886e-07              9.32688e-08              1.06475e-10              1.91701e-05              2.12593e-10                0.0173426                 0.609399              4.11203e-06                 0.104598                        1
      2500              0        4.60549              1.68498e-07                0.0197012              5.17013e-10              9.44636e-08              1.57153e-07              5.59287e-05                 0.246899              2.36492e-07              3.60752e-05              1.55285e-05               0.00656303              5.04374e-07               1.8414e-07              2.98356e-10              2.92676e-05              5.98159e-10                0.0194572                 0.603927              3.58327e-06                 0.103311                        1
      2550              0        4.90197              3.30526e-07                0.0243136              7.37722e-10              1.47749e-07               2.7284e-07              5.06621e-05                  0.24632              2.03952e-07              5.37533e-05              2.61522e-05                0.0079839              1.08095e-06              3.53383e-07               8.0253e-10               4.3847e-05              1.61457e-09                0.0216909                 0.597593              3.13329e-06                 0.101919                        1
      2600              0        5.21901              6.31642e-07                0.0297365              1.03829e-09              2.26978e-07               4.6318e-07              4.58958e-05                 0.245637              1.76823e-07              7.87911e-05              4.31116e-05               0.00961748              2.24747e-06              6.60209e-07              2.07708e-09              6.45115e-05              4.19093e-09                0.0240312                 0.590315              2.74777e-06                 0.100424                        1
      2650              0        5.55832              1.17769e-06                0.0360552              1.44238e-09              3.42813e-07              7.69726e-07               4.1557e-05                  0.24484              1.54044e-07              0.000113713              6.96384e-05                0.0114751              4.54115e-06              1.20242e-06              5.18394e-09              9.32813e-05              1.04844e-08                0.0264633                 0.582013               2.4154e-06                 0.098825                        1
      2700      0.0179157        5.92158              2.14529e-06                0.0433531              1.97906e-09              5.09486e-07              1.25347e-06              3.75869e-05                 0.243917              1.34791e-07              0.000161717               0.00011033                0.0135643              8.93144e-06              2.13753e-06              1.25014e-08              0.000132646              2.53307e-08                0.0289691                 0.572612              2.12713e-06                0.0971252                        1
      2750      0.0412252        6.31044              3.82281e-06                0.0517095              2.68352e-09              7.45704e-07              2.00213e-06              3.39376e-05                 0.242856              1.18415e-07                0.0002268              0.000171598                0.0158874               1.7124e-05              3.71329e-06              2.91851e-08              0.000185602              5.92174e-08                0.0315278                 0.562045              1.87573e-06                0.0953272                        1
      2800      0.0668484        6.72653               6.6717e-06                0.0611963              3.59796e-09               1.0757e-06              3.13936e-06              3.05708e-05                 0.241645              1.04403e-07              0.000313893              0.000262215                0.0184411              3.20495e-05              6.31035e-06              6.60735e-08               0.00025567              1.34189e-07                0.0341158                 0.550253              1.65535e-06                 0.093435                        1
      2850      0.0949274        7.17147              1.14163e-05                0.0718753               4.7723e-09              1.53046e-06              4.83619e-06              2.74559e-05                 0.240274              9.23447e-08              0.000428998              0.000393956                0.0212146              5.86303e-05              1.05007e-05              1.45297e-07              0.000346878              2.95235e-07                 0.036707                  0.53719              1.46128e-06                0.0914536                        1
      2900       0.125632         7.6469              1.91731e-05                0.0837943              6.26495e-09              2.14903e-06              7.32469e-06              2.45688e-05                  0.23873              8.19121e-08              0.000579335              0.000582339                0.0241894              0.000104961              1.71253e-05              3.10815e-07              0.000463703              6.31632e-07                0.0392728                 0.522822              1.28965e-06                0.0893882                        1
      2950       0.159182        8.15459              3.16337e-05                0.0969835              8.14346e-09              2.98007e-06              1.09139e-05              2.18907e-05                 0.237003              7.28396e-08              0.000773483              0.000847437                 0.027338              0.000184089              2.73947e-05              6.47703e-07              0.000610951              1.31591e-06                0.0417828                 0.507134              1.13731e-06                0.0872448                        1
      3000       0.195876        8.69652              5.13199e-05                 0.111452               1.0485e-08              4.08339e-06              1.60078e-05              1.94068e-05                 0.235081              6.49114e-08               0.00102152               0.00121473                0.0306232              0.000316643              4.30156e-05              1.31657e-06              0.000793585               2.6732e-06                0.0442045                 0.490125              1.00168e-06                0.0850292                        1
      3050       0.236147        9.27505              8.19335e-05                 0.127182              1.33765e-08              5.53172e-06              2.31246e-05              1.71061e-05                 0.232951              5.79502e-08               0.00133517               0.00171598                0.0339982              0.000534657              6.63448e-05              2.61361e-06               0.00101646              5.30178e-06                0.0465038                 0.471814              8.80593e-07                0.0827465                        1
      3100       0.280631        9.89313              0.000128829                 0.144125              1.69147e-08              7.41232e-06              3.29163e-05              1.49797e-05                 0.230597              5.18096e-08               0.00172784               0.00238996                0.0374055              0.000887036              0.000100571              5.07297e-06               0.00128397              1.02778e-05                0.0486449                 0.452236               7.7227e-07                0.0804012                        1
      3150       0.330269        10.5545              0.000199645                   0.1622              2.12054e-08               9.8287e-06               4.6187e-05              1.30207e-05                 0.228003              4.63674e-08               0.00221477               0.00328308                0.0407775               0.00144722              0.000149917              9.63767e-06               0.00159964               1.9496e-05                0.0505905                 0.431441              6.75196e-07                0.0779955                        1
      3200       0.386465        11.2641              0.000305136                  0.18128              2.63615e-08              1.29019e-05              6.39069e-05              1.12232e-05                 0.225141              4.15204e-08               0.00281293               0.00444957                0.0440361               0.00232384              0.000219859              1.79394e-05               0.00196553              3.62242e-05                0.0523013                 0.409493              5.88087e-07                0.0755291                        1
      3250       0.451303        12.0283              0.000460251                 0.201191              3.25005e-08              1.67713e-05              8.72188e-05              9.58192e-06                 0.221978              3.71802e-08               0.00354097               0.00595121                0.0470931               0.00367518              0.000317331              3.27475e-05               0.00238164              6.59894e-05                0.0537352                 0.386466              5.09836e-07                0.0729978                        1
      3300       0.527865         12.855              0.000685528                   0.2217              3.97388e-08              2.15945e-05              0.000117431              8.09178e-06                 0.218465              3.32702e-08               0.00441886               0.00785611                0.0498498               0.00572871              0.000450893               5.8677e-05               0.00284503              0.000117968                0.0548465                 0.362437              4.39482e-07                0.0703922                        1
      3350       0.620696        13.7543               0.00100886                 0.242506              4.81828e-08              2.75455e-05              0.000155985              6.74747e-06                 0.214534              2.97223e-08               0.00546732                0.0102362                0.0521971               0.00880702              0.000630804              0.000103285               0.00334898              0.000207128                 0.055584                 0.337483              3.76176e-07                 0.067696                        1
      3400       0.736499        14.7374               0.00146771                 0.263217              5.79153e-08              3.48095e-05              0.000204397               5.5434e-06                 0.210089              2.64754e-08               0.00670675                0.0131626                0.0540143                0.0133618              0.000868903              0.000178744               0.00388174              0.000357473                0.0558893                 0.311675              3.19168e-07                0.0648847                        1
      3450         0.8852        15.8167                0.0021119                 0.283332              6.89722e-08              4.35739e-05              0.000264133              4.47372e-06                 0.204998              2.34735e-08               0.00815548                0.0166986                0.0551687                 0.020018               0.00117817              0.000304344               0.00442527              0.000606878                0.0556936                 0.285074              2.67797e-07                0.0619228                        1
      3500        1.08164        17.0036               0.00300702                 0.302205              8.13082e-08                5.401e-05              0.000336406              3.53243e-06                 0.199082              2.06646e-08               0.00982688                0.0208874                 0.055514                0.0296301               0.00157173              0.000510203               0.00495361                0.0010142                0.0549152                 0.257726              2.21485e-07                0.0587621                        1
