   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.56618             3.04415e-117              3.42795e-38              2.07389e-76              3.55188e-80             5.64124e-101                 0.315837              3.61839e-12               0.00448116              5.59114e-72              2.88231e-94              7.15332e-42             3.76024e-135             3.38606e-119             1.29353e-172              1.63893e-78             3.04379e-174              1.27444e-24              3.28884e-05                 0.436842                 0.242807                        1
       350              0       -6.43448              2.07452e-99              2.70345e-32              3.87211e-65              2.04814e-68              1.21319e-85                 0.321213              7.61169e-10                0.0100236              4.59579e-61              1.04618e-79              2.95434e-35             2.99811e-114             6.86679e-101             3.06255e-146              2.26576e-66             1.48899e-147              7.67328e-21              0.000287209                   0.4257                 0.242777                        1
       400              0       -6.28792              5.03434e-86              7.38441e-28              1.08267e-56              1.37319e-59              3.93902e-74                 0.327615              4.11518e-08                  0.01723              7.12138e-53              9.01512e-69              2.79414e-30              1.46015e-98              3.85713e-87             1.93734e-126               3.0583e-57             1.63705e-127              5.32015e-18               0.00151299                 0.411014                 0.242628                        1
       450              0       -6.13446              1.31549e-75              2.13185e-24              3.97252e-50              1.01582e-52              3.59935e-65                 0.332765              9.00287e-07                0.0250911              1.67711e-46              2.95028e-60              2.11489e-26              2.35322e-86               1.9597e-76             5.02151e-111              4.01225e-50             6.55738e-112              8.69519e-16               0.00564828                 0.394369                 0.242126                        1
       500              0       -5.97773              2.86549e-67              1.26966e-21              7.04721e-45              3.19753e-47              5.35442e-58                 0.333508              1.04887e-05                0.0328978              2.10054e-41              1.93584e-53              2.70823e-23              1.38041e-76              7.30036e-68               1.0955e-98              2.02833e-44              2.03322e-99               5.1398e-14                 0.016427                 0.376341                 0.240816                        1
       550              0       -5.81546              1.91535e-60              2.38489e-19              1.38602e-40               1.0103e-42              3.95964e-52                 0.325895              7.75282e-05                0.0403442              3.10402e-37              7.33979e-48              9.42345e-21              1.35776e-68              7.55235e-61               1.3794e-88              9.47495e-40              3.42006e-89              1.43971e-12                0.0394283                 0.356239                 0.238015                        1
       600              0       -5.63905              9.37099e-55              1.87228e-17              5.25214e-37              5.67426e-39               3.0602e-47                  0.30586              0.000408442                0.0473911              9.20159e-34              3.25364e-43              1.21816e-18              6.20645e-62              5.26852e-55              3.62326e-80              7.30861e-36              1.14477e-80              2.28278e-11                 0.080906                 0.332495                 0.232939                        1
       650              0       -5.43193              6.12837e-50              7.45401e-16              5.61543e-34              8.41181e-36              4.12894e-43                 0.270961               0.00166069                0.0540716              7.90109e-31              2.74373e-39              7.24238e-17              2.67233e-56              4.57602e-50              4.83695e-73              1.38774e-32              1.87713e-73              2.31268e-10                 0.144977                 0.303321                 0.225009                        1
       700              0       -5.16554              8.23856e-46              1.72621e-14              2.21878e-31              4.36788e-33              1.40191e-39                 0.222762               0.00550211                0.0601995              2.55649e-28              6.22715e-36              2.30192e-15              1.79611e-51               7.6638e-46              6.20331e-67              8.61213e-30              2.87181e-67              1.63146e-09                 0.229849                 0.267449                 0.214238                        1
       750              0       -4.79496              3.12218e-42               2.5721e-13              3.92514e-29              9.78966e-31              1.56681e-36                  0.16795                0.0153658                0.0648228              3.78568e-26              4.90824e-33              4.37013e-14              2.73013e-47              3.41271e-42              1.21961e-61              2.15205e-27              6.57831e-62              8.54928e-09                 0.325675                  0.22478                 0.201407                        1
