   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.49149             1.52208e-116              1.00017e-37              5.91825e-76              1.00016e-79             1.64594e-100                  0.18311              1.03257e-11                0.0072985              1.57438e-71              8.40969e-94              1.21791e-41             1.88012e-134             9.87948e-119             6.46765e-172              2.79043e-78              1.5219e-173               2.0941e-24              5.59954e-05                 0.424492                 0.385044                        1
       350              0        -5.3617              1.03726e-98              7.93827e-32              1.07611e-64              5.76699e-68              3.56234e-85                 0.191036              2.11538e-09                0.0154835              1.29404e-60              3.07195e-79              5.09457e-35             1.49905e-113             2.01633e-100             1.53128e-145              3.90715e-66             7.44496e-147              1.26884e-20              0.000495274                 0.408026                 0.384959                        1
       400              0       -5.22161              2.51717e-85               2.1812e-27               2.9291e-56              3.86562e-59              1.16351e-73                 0.199515              1.11334e-07                0.0252229              2.00472e-52              2.66288e-68              4.87573e-30              7.30075e-98              1.13932e-86             9.68671e-126              5.33668e-57             8.18523e-127              8.84755e-18               0.00264014                 0.388076                 0.384546                        1
       450              0       -5.07793              6.57743e-75              6.31659e-24              1.05157e-49              2.85736e-52              1.06647e-64                 0.205178              2.38316e-06                0.0351636              4.71745e-46              8.74155e-60              3.71338e-26              1.17661e-85              5.80652e-76             2.51076e-110              7.04481e-50             3.27869e-111              1.44938e-15                0.0099174                 0.366594                 0.383145                        1
       500              0       -4.92849              1.43274e-66              3.75333e-21              1.83852e-44              8.97584e-47              1.58286e-57                 0.203757              2.73635e-05                0.0447813              5.89646e-41              5.72268e-53               4.7334e-23              6.90204e-76              2.15811e-67              5.47748e-98              3.54508e-44              1.01661e-98              8.53033e-14                0.0287109                 0.343202                 0.379521                        1
       550              0       -4.76235              9.57677e-60              6.97263e-19              3.59206e-40               2.8244e-42              1.15766e-51                 0.190493              0.000200925                0.0541948              8.67764e-37              2.14591e-47                1.611e-20              6.78882e-68              2.20805e-60              6.89699e-88               1.6198e-39              1.71003e-88              2.35347e-12                0.0674051                 0.315668                 0.372038                        1
       600              0       -4.56038              4.68549e-54              5.34518e-17              1.36269e-36              1.57615e-38              8.73658e-47                 0.162547               0.00105972                0.0638037              2.55594e-33              9.28884e-43              1.98572e-18              3.10323e-61              1.50411e-54              1.81163e-79              1.19137e-35              5.72386e-80              3.62054e-11                 0.131884                 0.281247                 0.359459                        1
       650              0       -4.29561              3.06419e-49              2.04556e-15              1.46579e-33              2.31954e-35              1.13308e-42                 0.122937               0.00433489                 0.073685              2.17871e-30              7.52943e-39              1.09082e-16              1.33616e-55              1.25577e-49              2.41848e-72              2.09017e-32              9.38566e-73               3.5001e-10                  0.21836                 0.238504                  0.34218                        1
       700              0       -3.93479              4.11928e-45              4.48722e-14              5.79841e-31              1.19828e-32              3.64423e-39                0.0813706                0.0143788                0.0822266              7.01346e-28              1.61873e-35              3.11091e-15              8.98055e-51              1.99218e-45              3.10165e-66              1.16388e-29               1.4359e-66              2.32691e-09                 0.310628                 0.188914                 0.322482                        1
       750              0       -3.44005              1.56109e-41              6.28418e-13              1.00184e-28              2.68339e-30              3.82805e-36                0.0478756                0.0392195                0.0844596              1.03767e-25              1.19919e-32              5.21731e-14              1.36507e-46              8.33797e-42              6.09807e-61              2.56924e-27              3.28915e-61              1.14508e-08                 0.388809                 0.136989                 0.302647                        1
       800              0       -2.78509              2.11375e-38              6.12894e-12              8.41618e-27              3.04745e-28              1.62467e-33                0.0259541                0.0869812                0.0737086              8.16643e-24              3.74879e-30              5.71947e-13               6.1982e-43              1.18506e-38              2.61035e-56              2.68965e-25                1.609e-56               4.4291e-08                 0.441286                0.0887218                 0.283349                        1
       850              0       -2.02871              1.22586e-35               4.4656e-11              3.67359e-25              1.98071e-26              3.29047e-31                0.0135206                 0.153106                0.0498257              3.82608e-22              5.79593e-28              4.47672e-12              1.04021e-39              6.96419e-36               3.1821e-52              1.54301e-23              2.20584e-52               1.4162e-07                 0.468158                0.0499452                 0.265444                        1
       900              0       -1.36635              3.50638e-33              2.57622e-10              8.89749e-24              8.13467e-25               3.6326e-29               0.00709116                 0.212885                0.0249696              1.17067e-20              5.03214e-26              2.69865e-11              7.61531e-37              1.97936e-33              1.36142e-48              5.46696e-22              1.04718e-48              3.92635e-07                 0.478716                 0.024436                 0.251902                        1
       950      0.0318796      -0.938571              5.52974e-31              1.23176e-09              1.33784e-22              2.28215e-23              2.42743e-27               0.00387992                  0.24745                 0.010111              2.51606e-19               2.7117e-24              1.32938e-10              2.77216e-34              3.07863e-31              2.41119e-45              1.31409e-20              2.03462e-45              9.79603e-07                 0.483131                  0.01103                 0.244397                        1
      1000      0.0461211      -0.690972               5.2566e-29              5.03778e-09              1.42395e-21              4.62501e-22              1.06247e-25                 0.002234                 0.262232               0.00385017              4.00058e-18               9.7777e-23              5.55638e-10              5.57202e-32              2.87855e-29              2.01751e-42              2.28759e-19              1.84956e-42              2.24011e-06                 0.485642               0.00497256                 0.241067                        1
      1050      0.0516728      -0.527953               3.2376e-27               1.8033e-08              1.17622e-20              7.06988e-21              3.23818e-24               0.00134836                 0.267943               0.00151497              4.89757e-17               2.5003e-21              2.02034e-09              6.73154e-30              1.74117e-27              8.87619e-40              3.02439e-18              8.76666e-40              4.74271e-06                 0.487178               0.00234082                  0.23967                        1
      1100      0.0538091      -0.398432              1.37065e-25              5.75401e-08              7.94856e-20              8.45525e-20              7.22192e-23              0.000848844                 0.270182              0.000636047              4.77539e-16              4.75324e-20              6.51715e-09              5.23934e-28              7.23206e-26              2.24132e-37              3.15442e-17              2.36761e-37              9.38074e-06                 0.488099                0.0011657                 0.239059                        1
      1150      0.0546557       -0.28187              4.18825e-24              1.66147e-07              4.54038e-19              8.16205e-19              1.22788e-21              0.000554925                 0.271108              0.000286274              3.81752e-15              6.98434e-19              1.89524e-08              2.78237e-26              2.16674e-24               3.4921e-35              2.67803e-16              3.92039e-35              1.74795e-05                 0.488649              0.000613929                  0.23877                        1
      1200      0.0550082      -0.170334              9.62089e-23              4.39615e-07              2.24394e-18              6.52984e-18              1.64668e-20               0.00037524                 0.271515              0.000137575              2.56423e-14              8.19324e-18              5.03509e-08              1.05755e-24              4.87828e-23              3.56604e-33              1.89937e-15              4.23091e-33              3.09084e-05                 0.488981              0.000340475                  0.23862                        1
      1250      0.0551705     -0.0606284              1.71923e-21              1.07711e-06              9.77114e-18              4.42736e-17              1.79236e-19               0.00026153                 0.271704               7.0162e-05               1.4776e-13              7.88442e-17              1.23562e-07               2.9949e-23              8.54222e-22              2.51089e-31              1.15012e-14              3.13271e-31              5.21918e-05                 0.489181               0.00019782                 0.238532                        1
      1300      0.0552656      0.0486265              2.46013e-20              2.46546e-06              3.80505e-17              2.59281e-16              1.62216e-18               0.00018729                 0.271797               3.7738e-05              7.43443e-13              6.36838e-16              2.82706e-07              6.53775e-22              1.19768e-20              1.27247e-29              6.05591e-14              1.66213e-29              8.46097e-05                   0.4893              0.000119827                 0.238471                        1
      1350      0.0553475        0.15808              2.88938e-19              5.31195e-06              1.34179e-16              1.33296e-15              1.24609e-17              0.000137432                 0.271844               2.1287e-05              3.31561e-12              4.40263e-15              6.07825e-07              1.13245e-20              1.37824e-19              4.81432e-28               2.8164e-13               6.5576e-28              0.000132283                 0.489363              7.53412e-05                 0.238421                        1
      1400       0.055444       0.268077              2.84481e-18              1.08424e-05              4.33054e-16              6.09984e-15              8.26872e-17              0.000103085                 0.271868              1.25296e-05              1.32775e-11              2.64899e-14              1.23634e-06              1.59566e-19              1.32961e-18              1.40313e-26              1.17241e-12              1.98585e-26              0.000200238                 0.489386              4.89807e-05                  0.23837                        1
      1450      0.0555728       0.378839              2.39124e-17              2.10825e-05              1.29092e-15               2.5147e-14              4.81229e-16              7.88685e-05                  0.27188              7.66198e-06              4.82776e-11               1.4073e-13               2.3929e-06              1.86847e-18              1.09517e-17              3.23654e-25              4.41906e-12              4.74415e-25              0.000294443                 0.489372              3.28141e-05                  0.23831                        1
      1500      0.0557481       0.490543              1.74333e-16              3.92406e-05              3.58259e-15              9.43697e-14              2.48885e-15              6.14322e-05                 0.271885              4.84918e-06              1.60932e-10               6.6842e-13              4.42905e-06              1.85231e-17              7.82462e-17              6.04856e-24              1.52321e-11              9.15547e-24              0.000421822                 0.489323              2.25868e-05                 0.238237                        1
      1550      0.0559837        0.60337              1.11764e-15              7.02074e-05              9.32012e-15              3.25306e-13              1.15704e-14              4.86346e-05                 0.271885              3.16566e-06              4.95977e-10              2.86935e-12               7.8737e-06              1.57993e-16              4.91652e-16              9.34705e-23              4.84314e-11              1.45709e-22              0.000590231                 0.489234              1.59321e-05                 0.238144                        1
