   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -5.67845             3.04415e-116              1.73519e-37              7.91646e-76              1.36532e-79             2.85554e-100                 0.207356              1.38121e-11               0.00652949              2.14919e-71                1.459e-93              1.83288e-41             3.76024e-134             1.71399e-118             1.29353e-171              4.19941e-78             3.04379e-173              2.47974e-24              8.42695e-05                 0.427263                 0.358767                        1
       350              0       -5.54898              2.07452e-98              1.37428e-31              1.45038e-64              7.87212e-68              6.16714e-85                 0.214495              2.85112e-09                0.0140635              1.76641e-60              5.31817e-79              7.63437e-35             2.99811e-113             3.49068e-100             3.06255e-145              5.85499e-66             1.48899e-146              1.49923e-20              0.000742183                 0.412051                 0.358649                        1
       400              0       -5.40746              5.03434e-85              3.76664e-27              3.97827e-56               5.2753e-59              2.00922e-73                 0.221778              1.51213e-07                 0.023264              2.73578e-52              4.59843e-68              7.26985e-30              1.46015e-97              1.96744e-86             1.93734e-125              7.95714e-57             1.63705e-126              1.04251e-17               0.00393652                 0.392946                 0.358076                        1
       450              0       -5.25947              1.31549e-74              1.08705e-23              1.43849e-49              3.89595e-52              1.83534e-64                 0.224961              3.26003e-06                0.0329004              6.43214e-46              1.50437e-59              5.49886e-26              2.35322e-85              9.99269e-76             5.02151e-110              1.04321e-49             6.55738e-111              1.70046e-15                0.0146859                 0.371303                 0.356147                        1
       500              0       -5.10072              2.86549e-66              6.42116e-21              2.53331e-44              1.22116e-46              2.70793e-57                 0.218176              3.77044e-05                0.0425116              8.02212e-41               9.7903e-53              6.92685e-23              1.38041e-75              3.69207e-67               1.0955e-97              5.18787e-44              2.03322e-98              9.92727e-14                0.0420155                 0.346021                 0.351238                        1
       550              0       -4.91575              1.91535e-59              1.18006e-18              4.99146e-40              3.82638e-42              1.95925e-51                  0.19535              0.000279201                0.0523234              1.17561e-36              3.63176e-47              2.30716e-20              1.35776e-67              3.73694e-60               1.3794e-87              2.31977e-39              3.42006e-88              2.69804e-12                0.0965329                   0.3141                 0.341415                        1
       600              0       -4.67811              9.37099e-54              8.88326e-17              1.91321e-36              2.12223e-38              1.45195e-46                 0.154999               0.00148784                0.0628852              3.44148e-33              1.54373e-42              2.74225e-18              6.20645e-61              2.49971e-54              3.62326e-79              1.64527e-35              1.14477e-79              4.05086e-11                 0.182131                 0.272655                 0.325842                        1
       650              0        -4.3533              6.12837e-49              3.31182e-15              2.07867e-33              3.10378e-35              1.83449e-42                 0.105587               0.00614739                0.0740925              2.91534e-30              1.21904e-38              1.42966e-16              2.67233e-55              2.03312e-49              4.83695e-72              2.73944e-32              1.87713e-72              3.79135e-10                 0.286189                 0.221645                 0.306339                        1
       700              0       -3.90485              8.23856e-45              7.04719e-14              8.23169e-31              1.59701e-32              5.72327e-39                0.0618774                0.0204129                0.0828596              9.34718e-28              2.54221e-35               3.8365e-15              1.79611e-50              3.12872e-45              6.20331e-66              1.43535e-29              2.87181e-66              2.43522e-09                 0.383079                 0.165372                 0.286399                        1
       750              0       -3.29565              3.12218e-41              9.58989e-13              1.39285e-28              3.56963e-30              5.84173e-36                0.0324551                0.0545262                0.0816256              1.38038e-25                 1.83e-32                6.075e-14              2.73013e-46               1.2724e-41              1.21961e-60              2.99161e-27              6.57831e-61              1.16228e-08                 0.452726                 0.110881                 0.267785                        1
       800              0       -2.52164              4.22749e-38              9.13752e-12              1.10796e-26              4.05032e-28               2.4222e-33                0.0160283                 0.114507                0.0638709              1.08539e-23              5.58901e-30              6.35641e-13              1.23964e-42              1.76678e-38              5.22069e-56              2.98918e-25              3.21799e-56              4.38814e-08                 0.490429                0.0649029                 0.250262                        1
       850              0       -1.72768              2.45171e-35               6.5538e-11              4.42079e-25              2.63721e-26              4.82917e-31               0.00784084                 0.184247                0.0360781              5.09422e-22              8.50622e-28              4.82123e-12              2.08041e-39              1.02208e-35              6.36419e-52              1.66175e-23              4.41168e-52              1.38367e-07                 0.504186                0.0323647                 0.235283                        1
       900     0.00135313       -1.15378              7.01277e-33              3.75283e-10              9.74123e-24              1.08931e-24              5.29168e-29               0.00399145                 0.233073                0.0149649              1.56764e-20              7.33041e-26               2.8633e-11              1.52306e-36              2.88338e-33              2.72285e-48              5.80053e-22              2.09436e-48              3.82954e-07                 0.507924                0.0141928                 0.225853                        1
       950      0.0243196      -0.831151              1.10595e-30              1.78926e-09              1.37964e-22                3.073e-23               3.5261e-27               0.00215934                  0.25518               0.00537632              3.38797e-19              3.93903e-24              1.40254e-10              5.54433e-34              4.47203e-31              4.82238e-45               1.3864e-20              4.06925e-45              9.58044e-07                 0.509717               0.00600027                 0.221566                        1
      1000      0.0330195       -0.64019              1.05132e-28              7.30791e-09              1.43002e-21              6.24664e-22              1.54125e-25               0.00123654                 0.263349               0.00194151              5.40327e-18              1.41837e-22              5.84615e-10               1.1144e-31              4.17568e-29              4.03503e-42              2.40689e-19              3.69911e-42              2.19446e-06                 0.510969               0.00262708                 0.219875                        1
      1050      0.0361673       -0.49983              6.47519e-27              2.61384e-08              1.16906e-20              9.56177e-21              4.69365e-24              0.000743965                 0.266311              0.000748284               6.6238e-17              3.62411e-21              2.12233e-09              1.34631e-29              2.52378e-27              1.77524e-39              3.17707e-18              1.75333e-39              4.64871e-06                 0.511772               0.00122201                 0.219198                        1
      1100      0.0373386      -0.377725              2.74131e-25              8.33634e-08              7.86803e-20              1.14424e-19               1.0463e-22              0.000467474                 0.267444              0.000311612              6.46249e-16              6.88644e-20              6.83971e-09              1.04787e-27              1.04777e-25              4.48264e-37              3.31054e-17              4.73521e-37              9.19607e-06                 0.512257                0.0006055                 0.218905                        1
      1150      0.0377966      -0.262234              8.37649e-24              2.40644e-07              4.48679e-19              1.10488e-18              1.77844e-21              0.000305263                 0.267908              0.000139778              5.16769e-15               1.0116e-18              1.98793e-08              5.56474e-26              3.13826e-24               6.9842e-35                2.809e-16              7.84078e-35              1.71354e-05                 0.512546              0.000318176                 0.218765                        1
