   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300      0.0558603       -2.91485             3.04415e-117              6.17787e-39              1.26856e-75              6.22255e-80             1.01667e-101              0.000333181              2.21329e-11                 0.167662              9.79513e-72              5.19452e-95              2.32336e-43             3.76024e-135             6.10238e-120             1.29353e-172              5.32317e-80             3.04379e-174              4.02377e-25               1.0682e-06                0.0867873                 0.745216                        1
       350      0.0562571       -2.86145              2.07452e-99              6.00025e-33              1.58576e-64              3.58837e-68              2.69264e-86              0.000779469              3.11725e-09                 0.168114              8.05186e-61              2.32197e-80              1.45534e-36             2.99811e-114             1.52407e-101             3.06255e-146              1.11614e-67             1.48899e-147              2.98379e-21              1.41482e-05                 0.085881                 0.745211                        1
       400      0.0568364       -2.80668              5.03434e-86              1.89283e-28              3.38859e-56              2.40652e-59              1.00968e-74               0.00141432              1.28799e-07                 0.168785              1.24803e-52              2.31082e-69              1.83586e-31              1.46015e-98              9.88689e-88             1.93734e-126              2.00942e-58             1.63705e-127               2.3899e-18              9.94094e-05                0.0845223                 0.745179                        1
       450      0.0575754       -2.75031              1.31549e-75              6.05225e-25              1.03305e-49              1.78193e-52              1.02184e-65               0.00216161              2.34118e-06                 0.169679              2.94193e-46              8.37573e-61              1.70454e-27              2.35322e-86              5.56352e-77             5.02151e-111              3.23376e-51             6.55738e-112              4.33022e-16              0.000455236                0.0826563                 0.745046                        1
       500      0.0584759       -2.69159              2.86549e-67              3.87877e-22              1.60602e-44              5.62269e-47              1.63575e-58               0.00290488              2.39032e-05                 0.170858              3.69369e-41              5.91393e-54              2.52753e-24              1.38041e-76              2.23023e-68               1.0955e-98                1.893e-45              2.03322e-99               2.7611e-14                0.0015331                0.0800438                 0.744636                        1
       550      0.0595906       -2.62889              1.91535e-60              7.67183e-20              2.86535e-40              1.78578e-42              1.27375e-52               0.00348978              0.000160276                 0.172424               5.4866e-37              2.36109e-48              9.75146e-22              1.35776e-68              2.42947e-61               1.3794e-88              9.80476e-41              3.42006e-89              8.18622e-13               0.00408007                0.0762097                 0.743636                        1
       600      0.0610484       -2.55939              9.37099e-55              6.22868e-18              1.00738e-36              1.01244e-38              1.01806e-47               0.00374646              0.000783408                 0.174346              1.64181e-33              1.08242e-43               1.3482e-19              6.20645e-62              1.75272e-55              3.62326e-80              8.08881e-37              1.14477e-80              1.35503e-11               0.00895427                0.0705817                 0.741588                        1
       650      0.0631235       -2.47819              6.12837e-50              2.52524e-16              1.01332e-33              1.52331e-35              1.39878e-43               0.00356906               0.00299677                 0.176076              1.43082e-30              9.29507e-40              8.31199e-18              2.67233e-56              1.55024e-50              4.83695e-73               1.5927e-33              1.87713e-73              1.41882e-10                0.0166389                0.0628191                   0.7379                        1
       700      0.0663881       -2.37649              8.23856e-46              5.88488e-15              3.79346e-31              8.07246e-33              4.77932e-40               0.00300898                 0.009407                 0.175969              4.72475e-28              2.12292e-36              2.67534e-16              1.79611e-51              2.61269e-46              6.20331e-67              1.00092e-30              2.87181e-67              1.02791e-09                0.0267136                0.0531437                 0.731758                        1
       750      0.0719268       -2.23847              3.12218e-42              8.76467e-14              6.37103e-29              1.85331e-30              5.33905e-37               0.00226449                0.0249409                 0.170781              7.16679e-26              1.67253e-33              5.07447e-15              2.73013e-47              1.16291e-42              1.21961e-61               2.4989e-28              6.57831e-62              5.51516e-09                0.0378164                0.0423652                 0.721833                        1
       800      0.0814178       -2.04024              4.22749e-39              9.06168e-13              5.47451e-27              2.15151e-28              2.40209e-34               0.00155028                 0.056579                 0.155937              5.76553e-24              5.54262e-31              6.25133e-14              1.23964e-43              1.75212e-39              5.22069e-57              2.93976e-26              3.21799e-57              2.31162e-08                0.0482321                0.0315389                 0.706163                        1
       850      0.0965342       -1.76014              2.45171e-36              6.94305e-12              2.63172e-25              1.42116e-26              5.11599e-32              0.000987623                 0.109684                 0.127857              2.74522e-22              9.01143e-29              5.41094e-13              2.08041e-40              1.08278e-36              6.36419e-53                1.865e-24              4.41168e-53              7.89928e-08                0.0565855                0.0216235                 0.683263                        1
       900       0.116912       -1.40949              7.01277e-34              4.15496e-11              7.51071e-24               5.8665e-25              5.85871e-30              0.000599739                 0.179704                0.0889631              8.44255e-21              8.11589e-27              3.50981e-12              1.52306e-37              3.19234e-34              2.72285e-49              7.11023e-23              2.09436e-49               2.2834e-07                0.0622609                0.0134138                 0.655058                        1
       950       0.137831       -1.05985              1.10595e-31              2.02933e-10              1.33785e-22              1.63679e-23              3.99921e-28              0.000357307                 0.247451                0.0505558              1.80455e-19              4.46755e-25              1.80416e-11              5.54433e-35              5.07207e-32              4.82238e-46               1.7834e-21              4.06925e-46              5.78756e-07                0.0655676               0.00748469                 0.628583                        1
      1000       0.153039      -0.794433              1.05132e-29              8.39135e-10              1.59499e-21              3.29201e-22              1.76974e-26              0.000214963                  0.29373                0.0241532              2.84755e-18              1.62866e-23              7.70809e-11               1.1144e-32              4.79475e-30              4.03503e-43              3.17346e-20              3.69911e-43              1.32795e-06                0.0673707               0.00386338                 0.610666                        1
      1050       0.161207      -0.624766              6.47519e-28              3.02115e-09              1.39362e-20              5.00863e-21              5.42507e-25              0.000132779                 0.317466                0.0106337              3.46967e-17              4.18886e-22              2.83532e-10              1.34631e-30              2.91707e-28              1.77524e-40               4.2444e-19              1.75333e-40              2.81454e-06                  0.06837               0.00194612                 0.601449                        1
      1100       0.164931      -0.513339              2.74131e-26              9.67006e-09              9.64872e-20              5.97714e-20               1.2137e-23              8.46394e-05                 0.327972               0.00468621               3.3758e-16              7.98819e-21              9.20333e-10              1.04787e-28               1.2154e-26              4.48264e-38              4.45458e-18              4.73521e-38              5.57229e-06                 0.068928              0.000999139                 0.597324                        1
      1150       0.166565      -0.428641              8.37649e-25              2.79693e-08              5.56831e-19              5.76466e-19              2.06702e-22              5.57057e-05                 0.332486               0.00215285              2.69623e-15              1.17575e-19              2.68542e-09              5.56474e-27               3.6475e-25               6.9842e-36              3.79458e-17              7.84078e-36              1.03911e-05                0.0692381              0.000533417                 0.595524                        1
      1200       0.167301      -0.355093              1.92418e-23              7.40721e-08              2.76433e-18              4.61017e-18              2.77454e-21              3.78049e-05                 0.334481               0.00104392              1.81039e-14              1.38051e-18               7.1473e-09              2.11509e-25              8.21956e-24              7.13208e-34              2.69615e-16              8.46181e-34              1.83842e-05                0.0694107              0.000297692                  0.59471                        1
      1250       0.167652      -0.286092              3.43846e-22              1.81574e-07               1.2062e-17              3.12534e-17              3.02146e-20              2.63998e-05                 0.335407              0.000534593              1.04306e-13              1.32911e-17              1.75566e-08              5.98979e-24                 1.44e-22              5.02177e-32              1.63417e-15              6.26543e-32               3.1054e-05                0.0695063              0.000173488                 0.594321                        1
      1300       0.167833      -0.218892              4.92027e-21              4.15717e-07               4.7019e-17              1.83022e-16              2.73523e-19              1.89243e-05                  0.33586              0.000288122              5.24785e-13              1.07381e-16              4.01886e-08              1.30755e-22              2.01948e-21              2.54495e-30              8.60889e-15              3.32425e-30              5.03527e-05                0.0695573              0.000105246                  0.59412                        1
      1350       0.167937      -0.152317              5.77875e-20              8.95768e-07              1.65892e-16              9.40922e-16              2.10132e-18               1.3892e-05                 0.336093              0.000162691              2.34046e-12              7.42428e-16              8.64236e-08              2.26491e-21              2.32416e-20              9.62864e-29              4.00449e-14              1.31152e-28              7.87324e-05                0.0695801               6.6221e-05                 0.594005                        1
      1400       0.168007     -0.0858374              5.68961e-19              1.82838e-06              5.35556e-16              4.30601e-15              1.39437e-17                1.042e-05                 0.336218              9.58145e-05               9.3729e-12              4.46705e-15              1.75788e-07              3.19133e-20              2.24216e-19              2.80627e-27              1.66699e-13              3.97171e-27              0.000119183                0.0695828              4.30634e-05                 0.593929                        1
      1450       0.168065     -0.0191998              4.78248e-18              3.55489e-06              1.59674e-15              1.77531e-14              8.11437e-17              7.96943e-06                 0.336288               5.8611e-05              3.40827e-11              2.37296e-14              3.40175e-07              3.73695e-19              1.84665e-18              6.47308e-26              6.28213e-13              9.48831e-26              0.000175252                0.0695691              2.88497e-05                 0.593868                        1
      1500       0.168124      0.0477299              3.48666e-17              6.61559e-06              4.43175e-15              6.66295e-14              4.19596e-16              6.20352e-06                 0.336329              3.71018e-05              1.13626e-10              1.12689e-13              6.29428e-07              3.70462e-18              1.31916e-17              1.20971e-24              2.16469e-12              1.83109e-24              0.000251053                0.0695395              1.98536e-05                  0.59381                        1
      1550       0.168189       0.115033              2.23527e-16              1.18334e-05                1.153e-14              2.29714e-13              1.95019e-15              4.90644e-06                 0.336353              2.42243e-05              3.50233e-10              4.83627e-13              1.11842e-06              3.15986e-17              8.28678e-17              1.86941e-23              6.87942e-12              2.91418e-23              0.000351249                0.0694932              1.39984e-05                 0.593747                        1
      1600       0.168268       0.182769              1.27541e-15              2.04192e-05              2.82894e-14              7.33299e-13              8.22876e-15              3.93684e-06                 0.336367              1.62663e-05              1.00548e-09              1.89362e-12              1.91563e-06              2.35195e-16              4.63324e-16              2.43182e-22              2.03167e-11              3.89458e-22              0.000481022                0.0694279              1.00894e-05                 0.593672                        1
      1650       0.168365       0.250992              6.54582e-15              3.40992e-05              6.58051e-14              2.18261e-12               3.1799e-14              3.20022e-06                 0.336374              1.12045e-05              2.70607e-09              6.82093e-12              3.17323e-06              1.54675e-15              2.33016e-15              2.70505e-21              5.61267e-11              4.44061e-21               0.00064602                0.0693403              7.41852e-06                  0.59358                        1
      1700       0.168484       0.319758              3.05024e-14              5.52651e-05              1.45803e-13              6.09457e-12              1.13416e-13              2.63216e-06                 0.336377              7.89915e-06              6.86646e-09              2.27691e-11              5.09827e-06               9.0866e-15              1.06398e-14              2.60883e-20              1.45889e-10              4.38081e-20              0.000852296                0.0692266              5.55436e-06                 0.593467                        1
      1750       0.168629       0.389129              1.30123e-13              8.71448e-05              3.08992e-13              1.60528e-11              3.75909e-13              2.18793e-06                 0.336376              5.68819e-06              1.65103e-08              7.08949e-11              7.96483e-06              4.81491e-14              4.44751e-14              2.20835e-19              3.58627e-10              3.78606e-19               0.00110621                0.0690816              4.22771e-06                 0.593329                        1
      1800       0.168806       0.459178              5.11939e-13               0.00013399              6.28636e-13              4.00779e-11              1.16487e-12              1.83599e-06                 0.336372              4.17635e-06              3.77881e-08              2.07084e-10              1.21263e-05              2.32127e-13              1.71438e-13              1.65872e-18              8.37522e-10              2.89826e-18               0.00141435                0.0688998              3.26651e-06                 0.593159                        1
      1850       0.169018       0.529989              1.86973e-12              0.000201275              1.23182e-12              9.52533e-11              3.39312e-12              1.55375e-06                 0.336362              3.12142e-06              8.26566e-08              5.70379e-10              1.80274e-05              1.02602e-12              6.13388e-13              1.11629e-17              1.86565e-09              1.98464e-17               0.00178337                0.0686745               2.5585e-06                 0.592953                        1
      1900       0.169269        0.60166              6.37656e-12              0.000295905              2.33169e-12               2.1635e-10              9.33559e-12              1.32478e-06                 0.336348              2.37148e-06              1.73412e-07              1.48814e-09              2.62143e-05              4.18666e-12              2.04893e-12              6.78981e-17              3.97825e-09              1.22644e-16               0.00221991                0.0683983              2.02894e-06                 0.592706                        1
      1950       0.169565       0.674305              2.04141e-11              0.000426412              4.27478e-12              4.71242e-10              2.43654e-11              1.13697e-06                 0.336327              1.82909e-06              3.50075e-07              3.69286e-09              3.73427e-05              1.58687e-11              6.42309e-12              3.76184e-16              8.14636e-09              6.89388e-16               0.00273037                0.0680629              1.62721e-06                 0.592411                        1
      2000       0.169909       0.748052              6.16412e-11              0.000603141               7.6086e-12              9.87409e-10              6.05577e-11              9.81314e-07                 0.336298              1.43054e-06              6.81988e-07              8.74787e-09              5.21814e-05              5.61817e-11               1.8985e-11              1.91184e-15              1.60646e-08              3.54998e-15               0.00332083                0.0676588              1.31839e-06                 0.592062                        1
      2050       0.170306       0.823047              1.76306e-10              0.000838404              1.31757e-11               1.9959e-09              1.43826e-10              8.51007e-07                 0.336259              1.13332e-06              1.28547e-06              1.98467e-08              7.16103e-05              1.86726e-10              5.31311e-11              8.96935e-15              3.05847e-08              1.68547e-14               0.00399675                 0.067176              1.07805e-06                 0.591654                        1
      2100       0.170759       0.899454              4.79518e-10               0.00114659              2.22415e-11              3.90194e-09              3.27435e-10              7.40871e-07                 0.336207               9.0861e-07              2.34988e-06              4.32516e-08              9.66116e-05              5.85246e-10              1.41319e-10              3.90676e-14              5.63426e-08              7.42118e-14               0.00476286                0.0666034              8.88829e-07                 0.591178                        1
      2150       0.171273       0.977452              1.24453e-09               0.00154419              3.66637e-11              7.39473e-09              7.16564e-10              6.46923e-07                 0.336141              7.36548e-07              4.17498e-06              9.07808e-08              0.000128251              1.73695e-09              3.58458e-10              1.58808e-13              1.00631e-07              3.04627e-13               0.00562286                0.0659293              7.38237e-07                 0.590628                        1
      2200       0.171849        1.05723              3.09216e-09                0.0020498               5.9113e-11              1.36138e-08               1.5112e-09               5.6608e-07                 0.336055              6.03224e-07              7.22328e-06              1.83951e-07              0.000167648              4.89974e-09              8.69766e-10              6.05314e-13              1.74563e-07              1.17136e-12               0.00657921                0.0651413              6.17159e-07                 0.589997                        1
      2250       0.172492        1.13901              7.37621e-09               0.00268389              9.33541e-11              2.43941e-08              3.07835e-09              4.95936e-07                 0.335948              4.98762e-07              1.21915e-05              3.60629e-07              0.000215937              1.31819e-08              2.02439e-09              2.17273e-12              2.94564e-07               4.2377e-12               0.00763286                0.0642269              5.18871e-07                 0.589278                        1
      2300       0.173202          1.223              1.69386e-08               0.00346862              1.44598e-10              4.26181e-08              6.06922e-09              4.34604e-07                 0.335815               4.1606e-07              2.01059e-05              6.85351e-07              0.000274206              3.39275e-08              4.53112e-09              7.37314e-12              4.84181e-07              1.44817e-11               0.00878302                0.0631734              4.38361e-07                 0.588463                        1
      2350        0.17398        1.30944              3.75361e-08               0.00442733              2.19937e-10              7.27119e-08              1.16031e-08              3.80603e-07                 0.335651              3.49947e-07              3.24471e-05              1.26479e-06              0.000343433              8.37783e-08              9.77512e-09                2.374e-11              7.76183e-07              4.69186e-11                0.0100268                0.0619686              3.71851e-07                 0.587546                        1
      2400       0.174826        1.39855              8.04481e-08               0.00558398              3.28865e-10              1.21326e-07              2.15462e-08              3.32766e-07                 0.335454              2.96609e-07              5.13103e-05              2.27021e-06              0.000424402              1.98999e-07              2.03674e-08              7.27643e-11               1.2148e-06              1.44595e-10                0.0113592                0.0606013              3.16468e-07                 0.586521                        1
      2450       0.175739        1.49058              1.67097e-07                0.0069624               4.8391e-10              1.98256e-07              3.89203e-08              2.90175e-07                 0.335217              2.53208e-07              7.96064e-05              3.96891e-06              0.000517607              4.55772e-07              4.10633e-08               2.1295e-10              1.85793e-06              4.25186e-10                0.0127725                0.0590618              2.70009e-07                 0.585382                        1
      2500       0.176718        1.58575              3.36995e-07               0.00858524              7.01364e-10              3.17657e-07              6.84831e-08              2.52109e-07                 0.334936              2.17606e-07              0.000121312              6.76692e-06              0.000623156              1.00875e-06              8.02434e-08              5.96711e-10              2.77894e-06              1.19632e-09                0.0142563                0.0573425              2.30772e-07                 0.584123                        1
      2550       0.177759         1.6843              6.61052e-07                 0.010473              1.00214e-09              4.99631e-07              1.17524e-07              2.18007e-07                 0.334607              1.88179e-07              0.000181773              1.12649e-05              0.000740667               2.1619e-06              1.52218e-07              1.60506e-09              4.06769e-06              3.22913e-09                0.0157976                0.0554388              1.97431e-07                 0.582742                        1
