   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.56621             1.52208e-114               3.6233e-36                4.639e-75              7.94086e-79              5.96272e-99                  0.31538               8.0938e-11               0.00448431                 1.25e-70              3.04657e-92              1.59837e-40             1.88012e-132             3.57903e-117             6.46765e-170              3.66211e-77              1.5219e-171               6.0232e-24              0.000734875                 0.436679                 0.242722                        1
       350              0         -6.434              1.03726e-96              2.84973e-30              8.68188e-64               4.5728e-67              1.27883e-83                  0.31727              1.70666e-08                0.0100783              1.02608e-59              1.10279e-77              6.56545e-34             1.49905e-111              7.23836e-99             1.53128e-143              5.03521e-65             7.44496e-145              3.61177e-20               0.00638267                 0.424232                 0.242037                        1
       400              0       -6.28107              2.51717e-83              7.68563e-26              2.45104e-55              3.04643e-58              4.09971e-72                 0.307546               9.3163e-07                0.0176614              1.57988e-51              9.38286e-67               6.0535e-29              7.30075e-96              4.01447e-85             9.68671e-124               6.6258e-56             8.18523e-125              2.45685e-17                0.0327789                 0.403181                 0.238832                        1
       450              0       -6.09288              6.57743e-73              2.12887e-22              9.24942e-49              2.20967e-51              3.59432e-63                 0.264726              2.09619e-05                 0.027205              3.64812e-45              2.94615e-58              4.21796e-25              1.17661e-83              1.95696e-74             2.51076e-108              8.00207e-49             3.27869e-109              3.77754e-15                  0.11265                 0.366265                 0.229133                        1
       500              0       -5.80957              1.43274e-64              1.14549e-19              1.75171e-43              6.68175e-46              4.83078e-56                 0.176773              0.000260716                0.0406525              4.38941e-40              1.74653e-51              4.40885e-22              6.90204e-74              6.58642e-66              5.47748e-96              3.30201e-43              1.01661e-96              1.93801e-13                 0.267423                 0.304577                 0.210313                        1
       550              0       -5.32952              9.57677e-58              1.78915e-17              3.82538e-39              2.01134e-41              2.97052e-50                0.0825803               0.00213976                0.0614639               6.1796e-36              5.50631e-46               1.0607e-19              6.78882e-66              5.66577e-59              6.89699e-86               1.0665e-38              1.71003e-86              4.30049e-12                 0.443805                  0.22134                 0.188671                        1
       600              0       -4.65121              4.68549e-52               1.1051e-15              1.56145e-35              1.09312e-37              1.80627e-45                0.0296988                0.0121429                0.0837746              1.77264e-32              1.92044e-41              8.48786e-18              3.10323e-59              3.10971e-53              1.81163e-77              5.09247e-35              5.72386e-78              5.19137e-11                 0.563734                 0.137753                 0.172897                        1
       650              0       -3.80941              3.06419e-47              3.44387e-14              1.60198e-32              1.59559e-34              1.90763e-41               0.00987692                0.0473765                0.0880135              1.49872e-29              1.26764e-37              3.09189e-16              1.33616e-53              2.11419e-48              2.41848e-70               5.9245e-32              9.38566e-71              4.05355e-10                 0.618931                0.0738839                 0.161918                        1
       700              0        -2.7267              4.11928e-43              6.37839e-13               4.9893e-30              8.21571e-32              5.18011e-38               0.00332202                 0.123724                0.0608799              4.80859e-27              2.30095e-34              6.28573e-15              8.98055e-49               2.8318e-44              3.10165e-64              2.35167e-29               1.4359e-64              2.26777e-09                 0.627638                0.0328445                 0.151592                        1
       750              0       -1.72153              1.56109e-39              7.91019e-12              5.24106e-28              1.84523e-29              4.81853e-35               0.00120189                 0.205173                0.0231146              7.13556e-25              1.50947e-31              8.26652e-14              1.36507e-44              1.04954e-40              6.09807e-59              4.07081e-27              3.28915e-59              9.91157e-09                 0.616045                0.0113548                 0.143111                        1
