   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.64737             2.02943e-116              5.46539e-38               2.2406e-75              1.49439e-79             8.99417e-101               0.00688787              3.90924e-11                 0.078458              2.35237e-71              4.59545e-94              2.72755e-42             2.50683e-134             5.39861e-119             8.62353e-172              6.24923e-79              2.0292e-173              1.28233e-24              1.25403e-05                 0.269935                 0.644707                        1
       350              0        -3.5622              1.38301e-98              5.09452e-32              2.91663e-64              8.61742e-68              2.28619e-85                0.0136713              5.73343e-09                0.0853066              1.93365e-60              1.97148e-79              1.57371e-35             1.99874e-113             1.29402e-100              2.0417e-145              1.20691e-66             9.92662e-147              9.12588e-21              0.000152989                 0.256207                 0.644662                        1
       400              0       -3.47389              3.35623e-85              1.53915e-27              6.49072e-56              5.77816e-59               8.2102e-74                0.0208688               2.4671e-07                0.0928907              2.99657e-52              1.87904e-68              1.82083e-30              9.73433e-98               8.0395e-87             1.29156e-125              1.99297e-57             1.09136e-126              6.99906e-18              0.000985956                 0.240861                 0.644393                        1
       450              0       -3.38337              8.76991e-75              4.72157e-24              2.05293e-49              4.27546e-52              7.97176e-65                0.0270229              4.65252e-06                 0.100514              7.05872e-46              6.53421e-60              1.55611e-26              1.56881e-85               4.3403e-76             3.34768e-110              2.95216e-50             4.37159e-111              1.21581e-15               0.00415593                 0.224933                  0.64337                        1
       500     0.00287707       -3.28653              1.91032e-66              2.90344e-21              3.30144e-44              1.34648e-46              1.22444e-57                0.0307806              4.91369e-05                   0.1083              8.84538e-41              4.42685e-53              2.12435e-23              9.20273e-76              1.66943e-67               7.3033e-98              1.59103e-44              1.35548e-98              7.42416e-14                0.0128854                 0.207443                 0.640541                        1
       550     0.00808874        -3.1755               1.2769e-59              5.48663e-19              6.08714e-40              4.25913e-42              9.10946e-52                0.0308106              0.000340489                 0.116724              1.30857e-36              1.68858e-47              7.48127e-21              9.05176e-68              1.73748e-60              9.19599e-88              7.52216e-40              2.28004e-88              2.09448e-12                0.0313021                 0.186313                 0.634511                        1
       600      0.0126833       -3.04072              6.24733e-54              4.21919e-17              2.21009e-36              2.39848e-38              6.89617e-47                0.0266212               0.00171872                 0.125874              3.88946e-33              7.33209e-43              9.27922e-19              4.13764e-61              1.18726e-54               2.4155e-79              5.56726e-36              7.63182e-80              3.26166e-11                0.0616293                 0.159866                  0.62429                        1
       650      0.0180484       -2.87204              4.08558e-49              1.60394e-15              2.28495e-33              3.57631e-35              8.88458e-43                0.0196053               0.00675744                 0.134291              3.35918e-30               5.9039e-39              5.03002e-17              1.78155e-55               9.8466e-50              3.22464e-72              9.63824e-33              1.25142e-72               3.1736e-10                  0.10069                 0.128581                 0.610075                        1
       700      0.0266585       -2.65341              5.49238e-45              3.48207e-14              8.66213e-31              1.87562e-32              2.82791e-39                0.0124477                0.0214803                 0.137628              1.09778e-27              1.25613e-35              1.40497e-15              1.19741e-50              1.54592e-45              4.13554e-66              5.25641e-30              1.91454e-66              2.11976e-09                 0.140288                0.0955921                 0.592564                        1
       750      0.0417857         -2.353              2.08145e-41                4.831e-13              1.42786e-28              4.25653e-30              2.94283e-36               0.00705423                0.0558968                 0.128671              1.64601e-25              9.21881e-33              2.31251e-14              1.82009e-46              6.40985e-42              8.13075e-61              1.13879e-27              4.38554e-61              1.04727e-08                 0.172335                0.0649037                 0.571139                        1
