   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -6.88169             2.02943e-116              1.46073e-37              5.10618e-76              8.42562e-80             2.40386e-100                 0.351462              8.90891e-12               0.00407475               1.3263e-71              1.22822e-93              1.94836e-41             2.50683e-134             1.44288e-118             8.62353e-172              4.46399e-78              2.0292e-173              1.93236e-24              8.95788e-05                 0.439428                 0.204946                        1
       350              0       -6.74804              1.38301e-98              1.15092e-31               9.5701e-65              4.85798e-68              5.16482e-85                 0.356106              1.88126e-09               0.00918443              1.09007e-60              4.45384e-79              8.03172e-35             1.99874e-113             2.92336e-100              2.0417e-145              6.15973e-66             9.92662e-147              1.16224e-20              0.000780812                 0.429053                 0.204875                        1
       400              0       -6.59837              3.35623e-85              3.13813e-27              2.68893e-56              3.25535e-59              1.67396e-73                 0.360629              1.02205e-07                0.0159421              1.68823e-52              3.83113e-68              7.56922e-30              9.73433e-98              1.63915e-86             1.29156e-125              8.28481e-57             1.09136e-126              8.03968e-18               0.00409863                 0.414796                 0.204535                        1
       450              0       -6.43928              8.76991e-75              9.02488e-24              9.92317e-50              2.40396e-52              1.52373e-64                 0.360703              2.24888e-06                0.0234845               3.9689e-46              1.24896e-59              5.68524e-26              1.56881e-85              8.29611e-76             3.34768e-110              1.07857e-49             4.37159e-111              1.30666e-15                0.0151837                 0.397227                 0.203399                        1
       500              0       -6.27121              1.91032e-66              5.32951e-21              1.77305e-44              7.53333e-47              2.24756e-57                 0.349443              2.63891e-05                0.0312366              4.94884e-41              8.12586e-53              7.15772e-23              9.20273e-76              3.06439e-67               7.3033e-98              5.36078e-44              1.35548e-98              7.62446e-14                0.0434158                 0.375375                 0.200503                        1
       550              0       -6.08428               1.2769e-59              9.83994e-19              3.52159e-40              2.35881e-42              1.63373e-51                 0.318748              0.000196983                 0.039067              7.24716e-37              3.02836e-47              2.40629e-20              9.05176e-68              3.11606e-60              9.19599e-88              2.41945e-39              2.28004e-88              2.08034e-12                 0.100681                  0.34669                 0.194617                        1
       600              0       -5.85373              6.24733e-54              7.48867e-17              1.35352e-36              1.30548e-38              1.22401e-46                 0.264199               0.00105259                0.0472114              2.11702e-33              1.30138e-42              2.92323e-18              4.13764e-61              2.10728e-54               2.4155e-79              1.75385e-35              7.63182e-80              3.15101e-11                 0.194151                 0.308435                 0.184951                        1
       650              0       -5.53319              4.08558e-49              2.83857e-15              1.47439e-33              1.89998e-35              1.57234e-42                 0.192317               0.00436031                0.0559137              1.78462e-30              1.04484e-38               1.5754e-16              1.78155e-55               1.7426e-49              3.22464e-72               3.0187e-32              1.25142e-72              2.98385e-10                 0.315362                 0.259856                 0.172191                        1
       700              0       -5.05274              5.49238e-45              6.15184e-14              5.90948e-31              9.70289e-33              4.99612e-39                 0.121272                0.0146543                0.0640552              5.67903e-28              2.21922e-35              4.38535e-15              1.19741e-50              2.73121e-45              4.13554e-66              1.64069e-29              1.91454e-66              1.93736e-09                 0.437883                 0.203555                  0.15858                        1
       750              0       -4.33933              2.08145e-41              8.50383e-13              1.02948e-28              2.15286e-30              5.18015e-36                0.0677266                0.0403013                0.0668876              8.32514e-26              1.62275e-32              7.16538e-14              1.82009e-46               1.1283e-41              8.13075e-61              3.52856e-27              4.38554e-61              9.32384e-09                 0.533984                 0.144996                 0.146104                        1
       800              0       -3.37753              2.81833e-38               8.1984e-12              8.59197e-27              2.43043e-28              2.17325e-33                0.0350562                 0.088798                 0.057615              6.51296e-24              5.01459e-30              7.67546e-13              8.26426e-43               1.5852e-38              3.48046e-56              3.60948e-25              2.14533e-56              3.54378e-08                   0.5922                0.0911628                 0.135168                        1
       850              0        -2.3233              1.63448e-35              5.92448e-11              3.65197e-25              1.57592e-26              4.36545e-31                0.0176711                 0.152205                0.0369307              3.04415e-22              7.68942e-28              5.90967e-12              1.38694e-39              9.23935e-36               4.2428e-52               2.0369e-23              2.94112e-52              1.12116e-07                  0.61801                 0.049158                 0.126025                        1
       900              0       -1.48412              4.67518e-33              3.40349e-10              8.53408e-24              6.47807e-25              4.79909e-29                0.0091131                  0.20419                0.0172287              9.32267e-21              6.64804e-26              3.53256e-11              1.01537e-36              2.61497e-33              1.81523e-48              7.15632e-22              1.39624e-48              3.09811e-07                 0.626645                0.0230104                 0.119813                        1
       950              0      -0.980188              7.37299e-31              1.62452e-09              1.25108e-22               1.8206e-23              3.20145e-27               0.00495229                 0.231401               0.00663153               2.0072e-19              3.57637e-24              1.73425e-10              3.69622e-34               4.0603e-31              3.21492e-45              1.71429e-20              2.71283e-45              7.73001e-07                 0.630269                 0.010092                 0.116653                        1
      1000              0      -0.688575               7.0088e-29              6.63883e-09              1.31611e-21              3.69335e-22              1.40014e-25               0.00284234                 0.242372               0.00246679              3.19471e-18              1.28851e-22              7.23699e-10              7.42936e-32              3.79338e-29              2.69002e-42               2.9795e-19              2.46607e-42              1.76804e-06                 0.632532               0.00448956                 0.115296                        1
      1050              0      -0.488365               4.3168e-27              2.37538e-08              1.08216e-20              5.64803e-21              4.26545e-24               0.00171255                 0.246517              0.000961775              3.91261e-17              3.29349e-21              2.62914e-09              8.97539e-30              2.29354e-27              1.18349e-39              3.93574e-18              1.16889e-39              3.74315e-06                 0.633981               0.00210195                 0.114722                        1
      1100              0      -0.323521              1.82754e-25              7.57757e-08              7.29987e-20              6.75577e-20              9.51068e-23               0.00107708                 0.248132              0.000402349              3.81556e-16              6.25963e-20               8.4769e-09              6.98578e-28              9.52404e-26              2.98842e-37              4.10298e-17              3.15681e-37              7.40298e-06                 0.634874               0.00104437                 0.114463                        1
      1150              0      -0.172372              5.58433e-24              2.18773e-07              4.16674e-19              6.52182e-19               1.6168e-21              0.000703754                 0.248798              0.000180822              3.05036e-15              9.19658e-19              2.46449e-08              3.70982e-26              2.85304e-24              4.65613e-35               3.4824e-16              5.22719e-35               1.3793e-05                 0.635419              0.000549473                 0.114335                        1
      1200              0      -0.026542              1.28279e-22              5.78816e-07               2.0586e-18              5.21766e-18              2.16809e-20              0.000475734                 0.249089              8.68409e-05              2.04894e-14              1.07876e-17              6.54642e-08              1.41006e-24              6.42295e-23              4.75472e-33              2.46948e-15              5.64121e-33              2.43882e-05                 0.635753              0.000304582                 0.114265                        1
      1250              0       0.117395               2.2923e-21              1.41811e-06              8.96268e-18              3.53764e-17               2.3598e-19              0.000331515                 0.249224               4.4274e-05              1.18067e-13              1.03805e-16              1.60637e-07               3.9932e-23              1.12466e-21              3.34785e-31              1.49521e-14              4.17695e-31              4.11796e-05                  0.63596              0.000176923                 0.114221                        1
      1300              0       0.260951              3.28018e-20              3.24592e-06              3.48994e-17              2.07171e-16              2.13567e-18              0.000237387                 0.249288              2.38097e-05              5.94028e-13              8.38435e-16              3.67516e-07                8.717e-22              1.57682e-20              1.69663e-29              7.87265e-14              2.21617e-29              6.67545e-05                 0.636086              0.000107156                 0.114187                        1
      1350              0       0.404858               3.8525e-19              6.99343e-06              1.23062e-16              1.06503e-15              1.64054e-17              0.000174188                  0.24932              1.34292e-05              2.64916e-12              5.79627e-15              7.90155e-07              1.50994e-20              1.81451e-19              6.41909e-28              3.66124e-13              8.74346e-28              0.000104363                 0.636158              6.73698e-05                 0.114155                        1
      1400              0       0.549518              3.79307e-18              1.42745e-05              3.97162e-16              4.87351e-15              1.08862e-16              0.000130655                 0.249336              7.90405e-06              1.06082e-11              3.48752e-14              1.60721e-06              2.12755e-19               1.7505e-18              1.87085e-26              1.52411e-12              2.64781e-26              0.000157967                 0.636189              4.37973e-05                 0.114119                        1
      1450              0       0.695202              3.18832e-17              2.77564e-05              1.18391e-15                2.009e-14              6.33567e-16               9.9966e-05                 0.249342              4.83326e-06              3.85692e-11               1.8528e-13              3.11078e-06               2.4913e-18              1.44186e-17              4.31538e-25              5.74478e-12              6.32554e-25              0.000232273                 0.636184              2.93417e-05                 0.114076                        1
      1500              0       0.842139              2.32444e-16              5.16637e-05              3.28557e-15              7.53856e-14              3.27679e-15              7.78713e-05                 0.249344              3.05884e-06              1.28558e-10              8.80033e-13              5.75798e-06              2.46975e-17              1.03018e-16              8.06475e-24              1.98025e-11              1.22073e-23              0.000332733                 0.636144              2.01971e-05                 0.114021                        1
      1550              0       0.990576              1.49018e-15              9.24367e-05              8.54731e-15              2.59834e-13              1.52339e-14              6.16558e-05                 0.249341              1.99683e-06              3.96156e-10              3.77785e-12              1.02368e-05              2.10657e-16              6.47321e-16              1.24627e-22              6.29666e-11              1.94279e-22              0.000465532                 0.636064              1.42471e-05                 0.113949                        1
      1600              0        1.14081              8.50273e-15              0.000159563              2.09697e-14              8.29168e-13              6.43024e-14              4.95443e-05                 0.249334              1.34066e-06              1.13693e-09              1.47974e-11              1.75465e-05              1.56797e-15              3.62058e-15              1.62121e-21              1.86093e-10              2.59639e-21              0.000637545                 0.635933              1.02755e-05                 0.113857                        1
      1650              0        1.29321              4.36388e-14               0.00026659              4.87748e-14              2.46688e-12              2.48607e-13              4.03511e-05                 0.249321               9.2333e-07              3.05852e-09              5.33266e-11              2.90933e-05              1.03117e-14              1.82174e-14              1.80337e-20               5.1459e-10              2.96041e-20              0.000856269                 0.635738              7.56199e-06                 0.113741                        1
      1700              0        1.44827              2.03349e-13              0.000432327               1.0806e-13              6.88455e-12              8.87227e-13              3.32683e-05                   0.2493              6.50825e-07              7.75649e-09              1.78118e-10               4.6799e-05              6.05773e-14              8.32332e-14              1.73922e-19              1.33918e-09              2.92054e-19               0.00112973                 0.635458              5.66808e-06                 0.113593                        1
      1750              0        1.60663              8.67485e-13              0.000682219              2.28977e-13              1.81211e-11              2.94283e-12              2.77356e-05                 0.249269              4.68545e-07              1.86374e-08              5.55006e-10              7.32206e-05              3.20994e-13              3.48176e-13              1.47223e-18              3.29685e-09              2.52404e-18               0.00146637                 0.635067              4.32012e-06                  0.11341                        1
      1800              0        1.76909              3.41292e-12               0.00104989              4.65767e-13              4.52029e-11              9.12743e-12              2.33577e-05                 0.249223              3.43895e-07              4.26203e-08              1.62263e-09              0.000111677              1.54751e-12              1.34332e-12              1.10581e-17              7.71312e-09              1.93218e-17               0.00187491                 0.634529              3.34332e-06                 0.113184                        1
      1850              0        1.93666              1.24649e-11               0.00157879              9.12462e-13              1.07322e-10              2.66154e-11              1.98513e-05                 0.249157              2.56907e-07              9.31291e-08              4.47401e-09              0.000166376              6.84013e-12              4.81137e-12              7.44194e-17              1.72182e-08              1.32309e-16               0.00236415                 0.633802              2.62362e-06                 0.112909                        1
      1900              0        2.11061              4.25104e-11               0.00232395              1.72661e-12              2.43453e-10              7.33191e-11              1.70105e-05                 0.249064              1.95054e-07              1.95137e-07              1.16875e-08              0.000242538               2.7911e-11              1.60918e-11              4.52654e-16              3.68073e-08              8.17626e-16               0.00294279                 0.632831              2.08509e-06                 0.112576                        1
      1950              0        2.29248              1.36094e-10               0.00335376              3.16401e-12              5.29472e-10              1.91635e-10              1.46837e-05                 0.248935              1.50306e-07              3.93332e-07              2.90446e-08                0.0003465              1.05792e-10              5.05181e-11              2.50789e-15              7.55893e-08              4.59592e-15               0.00361922                 0.631549              1.67632e-06                 0.112179                        1
      2000              0        2.48412              4.10941e-10               0.00475159              5.62811e-12              1.10741e-09              4.77079e-10              1.27574e-05                 0.248761               1.1741e-07              7.64872e-07              6.89164e-08              0.000485789              3.74545e-10              1.49565e-10              1.27456e-14              1.49555e-07              2.36665e-14               0.00440119                 0.629878              1.36183e-06                 0.111708                        1
      2050              0        2.68774              1.17538e-09               0.00661736              9.73814e-12              2.23368e-09              1.13519e-09              1.11463e-05                 0.248528              9.28634e-08              1.43861e-06              1.56646e-07              0.000669159              1.24484e-09              4.19353e-10              5.97957e-14              2.85797e-07              1.12365e-13               0.00529556                 0.627722              1.11682e-06                 0.111153                        1
      2100              0        2.90589              3.19678e-09               0.00906869              1.64209e-11              4.35581e-09              2.58978e-09              9.78509e-06                 0.248222              7.42907e-08              2.62321e-06              3.42089e-07              0.000906556              3.90164e-09              1.11773e-09              2.60451e-13              5.28691e-07              4.94745e-13               0.00630791                 0.624974              9.23651e-07                 0.110506                        1
      2150              0        3.14154              8.29689e-09                0.0122417               2.7031e-11              8.23067e-09              5.68059e-09              8.62346e-06                 0.247826              6.00543e-08              4.64694e-06              7.19669e-07               0.00120901              1.15797e-08               2.8417e-09              1.05872e-12              9.48636e-07              2.03085e-12               0.00744218                 0.621509              7.69629e-07                 0.109757                        1
      2200              0        3.39803              2.06144e-08                0.0162909              4.35043e-11              1.51012e-08              1.20104e-08              7.62233e-06                 0.247321              4.90082e-08              8.01248e-06              1.46196e-06                0.0015884               3.2665e-08              6.91252e-09              4.03543e-12              1.65391e-06              7.80905e-12               0.00870024                 0.617186              6.45501e-07                 0.108895                        1
