   "Tw[K]"          "B'c"    "hw[MJ/kg]"                      "C"                      "H"                      "O"                      "N"                     "CH"                    "CH4"                     "CO"                    "CO2"                     "CN"                    "C2H"         "C2H2,acetylene"                     "C3"                    "C3H"                     "C4"         "C4H2,butadiyne"                     "C5"                    "HCN"                     "H2"                    "H2O"                     "N2"                  "C(gr)"
       300              0       -3.64732             1.52208e-115              2.47679e-37              6.13646e-75              4.09253e-79             4.07595e-100               0.00688606              1.07065e-10                0.0784663              6.44218e-71              2.08255e-93              7.46872e-42             1.88012e-133             2.44652e-118             6.46765e-171               1.7112e-78              1.5219e-172              2.12195e-24              3.43386e-05                 0.269913                   0.6447                        1
       350              0       -3.56167              1.03726e-97              2.30727e-31              7.99152e-64              2.35982e-67               1.0354e-84                0.0136334              1.57095e-08                 0.085392              5.29515e-60              8.92866e-79               4.3038e-35             1.49905e-112             5.86049e-100             1.53128e-144              3.30069e-66             7.44496e-146              1.50907e-20              0.000418398                  0.25598                 0.644576                        1
       400              0       -3.47077              2.51717e-84              6.94827e-27              1.78197e-55              1.58174e-58              3.70638e-73                0.0205446              6.77319e-07                0.0933523              8.20296e-52              8.48267e-68              4.94767e-30              7.30075e-97              3.62932e-86             9.68671e-125              5.41543e-57             8.18523e-126              1.15324e-17                0.0026791                 0.239576                 0.643847                        1
       450              0       -3.37127              6.57743e-74              2.10846e-23              5.66799e-49              1.16886e-51              3.55985e-64                0.0254718              1.28453e-05                 0.102159              1.92976e-45               2.9179e-59              4.13746e-26              1.17661e-84               1.9382e-75             2.51076e-109              7.84936e-50             3.27869e-110              1.97906e-15                  0.01105                 0.220162                 0.641145                        1
       500      0.0034091       -3.25221              1.43274e-65              1.26199e-20              9.21911e-44               3.6692e-46              5.32208e-57                0.0260418              0.000137212                   0.1126              2.41039e-40              1.92415e-52              5.35122e-23              6.90204e-75              7.25627e-67              5.47748e-97               4.0078e-44              1.01661e-97              1.17247e-13                0.0324583                 0.194559                 0.634204                        1
       550     0.00943873         -3.101              9.57677e-59              2.26438e-18              1.72675e-39              1.15438e-41              3.75956e-51                0.0211882               0.00096587                 0.125236              3.54669e-36              6.96891e-47              1.69903e-20              6.78882e-67              7.17073e-60              6.89699e-87              1.70832e-39              1.71003e-87              3.12381e-12                0.0710886                 0.160038                 0.621484                        1
       600      0.0165882       -2.91238              4.68549e-53              1.61243e-16              6.33961e-36               6.4632e-38              2.63548e-46                0.0134601               0.00493011                 0.138095               1.0481e-32              2.80207e-42              1.80698e-18              3.10323e-60               4.5373e-54              1.81163e-78              1.08414e-35              5.72386e-79              4.47859e-11                 0.120013                 0.119066                 0.604435                        1
       650      0.0272984       -2.67876              3.06419e-48              5.61105e-15              6.49131e-33              9.59534e-35              3.10808e-42               0.00696006                0.0191972                  0.14451              9.01276e-30              2.06536e-38              8.20766e-17              1.33616e-54              3.44462e-49              2.41848e-71              1.57271e-32              9.38566e-72              3.97165e-10                   0.1643                0.0794731                  0.58556                        1
       700      0.0452049       -2.35711              4.11928e-44              1.12148e-13               2.3385e-30               5.0089e-32              9.10796e-39                0.0031749                0.0579899                 0.133742              2.93167e-27              4.04566e-35              1.94321e-15              8.98055e-50              4.97902e-45              3.10165e-65               7.2701e-30               1.4359e-65              2.43097e-09                 0.194032                0.0475909                  0.56347                        1
       750      0.0745468       -1.88987              1.56109e-40              1.45241e-12              3.40964e-28              1.12794e-29              8.84741e-36               0.00136606                 0.133478                0.0978285              4.36175e-25              2.77157e-32              2.78692e-14              1.36507e-45              1.92708e-41              6.09807e-60              1.37241e-27              3.28915e-60              1.11244e-08                  0.20769                0.0249042                 0.534734                        1
       800       0.110392       -1.35481              2.11375e-37              1.33692e-11              2.17461e-26                1.286e-27              3.54394e-33              0.000587608                 0.224746                0.0492097              3.44616e-23              8.17734e-30              2.72143e-13               6.1982e-42                2.585e-38              2.61035e-55              1.27978e-25                1.609e-55              4.07698e-08                 0.209972                0.0109078                 0.504577                        1
       850       0.135024      -0.978989              1.22586e-34              9.43918e-11              6.80069e-25              8.47453e-26              6.95525e-31              0.000269908                 0.283435                0.0170757                1.637e-21              1.22512e-27              2.00018e-12              1.04021e-38              1.47206e-35               3.1821e-51              6.89409e-24              2.20584e-51              1.28078e-07                 0.209171                0.0041311                 0.485916                        1
       900       0.144711      -0.791623              3.50638e-32              5.38253e-10              1.27598e-23              3.54701e-24              7.58964e-29              0.000135123                 0.305295               0.00513527              5.10454e-20              1.05137e-25              1.17802e-11              7.61531e-36               4.1355e-33              1.36142e-47              2.38645e-22              1.04718e-47              3.57696e-07                  0.20897               0.00152971                 0.478935                        1
       950       0.147723      -0.684806              5.52974e-30              2.56239e-09              1.68607e-22              1.00799e-22              5.04972e-27              7.26611e-05                 0.311858               0.00160597              1.11131e-18              5.64108e-24              5.75295e-11              2.77216e-33              6.40439e-31              2.41119e-44              5.68674e-21              2.03462e-44              9.00084e-07                 0.209076              0.000601571                 0.476784                        1
      1000       0.148667      -0.602171               5.2566e-28              1.04555e-08              1.70431e-21              2.05539e-21              2.20508e-25              4.14483e-05                 0.313862               0.00055155              1.77789e-17              2.02928e-22              2.39334e-10              5.57202e-31              5.97419e-29              2.01751e-41              9.85347e-20              1.84956e-41              2.06613e-06                 0.209184              0.000256357                 0.476103                        1
      1050       0.148989      -0.526377               3.2376e-26               3.7373e-08              1.38073e-20              3.15026e-20              6.71104e-24              2.48748e-05                 0.314529              0.000208757              2.18231e-16               5.1818e-21              8.67765e-10              6.73154e-29              3.60854e-27              8.87619e-39              1.29902e-18              8.76666e-39              4.37976e-06                  0.20925              0.000118022                 0.475865                        1
      1100       0.149111      -0.452425              1.37065e-24              1.19148e-07              9.26042e-20              3.77201e-19              1.49544e-22               1.5606e-05                 0.314773              8.63323e-05              2.13037e-15              9.84251e-20              2.79441e-09              5.23934e-27              1.49754e-25              2.24132e-36              1.35254e-17              2.36761e-36              8.66562e-06                 0.209286               5.8232e-05                 0.475772                        1
      1150       0.149165      -0.378774              4.18825e-23              3.43861e-07               5.2733e-19              3.64325e-18              2.54124e-21              1.01811e-05                 0.314871              3.86156e-05              1.70401e-14              1.44549e-18              8.11791e-09              2.78237e-25              4.48432e-24               3.4921e-34              1.14708e-16              3.92039e-34              1.61476e-05                 0.209304              3.05413e-05                  0.47573                        1
      1200       0.149195       -0.30491              9.62089e-22              9.09539e-07              2.60261e-18              2.91554e-17              3.40689e-20               6.8755e-06                 0.314913              1.85069e-05              1.14491e-13              1.69514e-17              2.15529e-08              1.05755e-23              1.00929e-22              3.56604e-32              8.13031e-16              4.23091e-32              2.85523e-05                  0.20931              1.69036e-05                 0.475706                        1
      1250       0.149218      -0.230645              1.71923e-20              2.22801e-06              1.13257e-17              1.97711e-16               3.7075e-19              4.78793e-06                 0.314932              9.42635e-06              6.59851e-13               1.6309e-16              5.28687e-08               2.9949e-22              1.76696e-21              2.51089e-30              4.92102e-15              3.13271e-30               4.8211e-05                 0.209306              9.81079e-06                 0.475687                        1
      1300       0.149244      -0.155895              2.46013e-19              5.09905e-06              4.40906e-17              1.15799e-15              3.35495e-18              3.42672e-06                 0.314941              5.06699e-06              3.32033e-12              1.31711e-15              1.20925e-07              6.53775e-21              2.47704e-20              1.27247e-28              2.59037e-14              1.66213e-28              7.81528e-05                 0.209294              5.93913e-06                 0.475667                        1
      1350       0.149277     -0.0806092              2.88938e-18              1.09848e-05              1.55454e-16              5.95365e-15              2.57685e-17              2.51331e-06                 0.314945              2.85724e-06              1.48092e-11              9.10441e-15              2.59931e-07              1.13245e-19              2.85012e-19              4.81432e-27              1.20441e-13               6.5576e-27              0.000122183                 0.209271              3.73274e-06                 0.475641                        1
      1400       0.149322    -0.00473822              2.84481e-17               2.2419e-05              5.01673e-16              2.72468e-14              1.70974e-16              1.88434e-06                 0.314946              1.68149e-06              5.93083e-11              5.47736e-14              5.28593e-07              1.59566e-18              2.74927e-18              1.40313e-25              5.01261e-13              1.98585e-25              0.000184942                 0.209235              2.42597e-06                 0.475605                        1
      1450       0.149383      0.0717848              2.39124e-16              4.35875e-05               1.4954e-15              1.12335e-13              9.94927e-16                1.441e-06                 0.314945              1.02815e-06              2.15663e-10              2.90956e-13              1.02283e-06              1.86847e-17              2.26423e-17              3.23654e-24               1.8889e-12              4.74415e-24              0.000271938                 0.209179              1.62479e-06                 0.475556                        1
      1500       0.149466       0.149055              1.74333e-15              8.11172e-05              4.14991e-15              4.21597e-13              5.14488e-15              1.12177e-06                 0.314939              6.50656e-07              7.18964e-10              1.38174e-12              1.89262e-06              1.85231e-16              1.61748e-16              6.04856e-23              6.50898e-12              9.15547e-23              0.000389556                 0.209098              1.11802e-06                 0.475487                        1
